,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,NEW ORLEANS_ACTION,BROOKLYN_SCORE,NEW ORLEANS_SCORE
383,4,2:20.0,D. Williams makes 2-pt jump shot from 9 ft,,89,97
384,4,2:20.0,Shooting foul by A. Ajinça (drawn by D. Williams),,89,97
385,4,2:20.0,D. Williams makes free throw 1 of 1,,90,97
386,4,2:01.0,,Shooting foul by D. Williams (drawn by T. Evans),90,97
387,4,2:01.0,,T. Evans makes free throw 1 of 2,90,98
388,4,2:01.0,,Ö. Aşık enters the game for A. Ajinça,90,98
389,4,2:01.0,,D. Cunningham enters the game for L. Babbitt,90,98
390,4,2:01.0,,T. Evans misses free throw 2 of 2,90,98
391,4,2:00.0,Defensive rebound by J. Johnson,,90,98
392,4,1:48.0,A. Anderson makes 3-pt jump shot from 25 ft (assist by D. Williams),,93,98
393,4,1:27.0,,T. Evans misses 2-pt layup from 2 ft,93,98
394,4,1:21.0,Defensive rebound by A. Anderson,,93,98
395,4,1:10.0,J. Jack misses 3-pt jump shot from 25 ft,,93,98
396,4,1:09.0,,Defensive rebound by T. Evans,93,98
397,4,0:50.0,,Q. Pondexter makes 3-pt jump shot from 25 ft (assist by T. Evans),93,101
398,4,0:50.0,Brooklyn full timeout,,93,101
399,4,0:43.0,J. Johnson makes 3-pt jump shot from 25 ft (assist by J. Jack),,96,101
400,4,0:24.0,,D. Cunningham misses 2-pt jump shot from 3 ft (block by B. Lopez),96,101
401,4,0:22.0,Defensive rebound by J. Jack,,96,101
402,4,0:16.0,A. Anderson misses 3-pt jump shot from 25 ft,,96,101
403,4,0:14.0,,Defensive rebound by Ö. Aşık,96,101
404,4,0:12.0,,Personal take foul by J. Johnson (drawn by T. Evans),96,101
405,4,0:12.0,,T. Evans misses free throw 1 of 2,96,101
406,4,0:12.0,,Offensive rebound by Team,96,101
407,4,0:12.0,,T. Evans makes free throw 2 of 2,96,102
408,4,0:08.0,D. Williams misses 3-pt jump shot from 27 ft,,96,102
409,4,0:06.0,,Defensive rebound by D. Cunningham,96,102
