,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,DENVER_ACTION,LA LAKERS_SCORE,DENVER_SCORE
384,4,5:16.0,Offensive rebound by Team,,101,89
385,4,5:16.0,,T. Lawson enters the game for G. Harris,101,89
386,4,5:12.0,C. Boozer misses 2-pt layup from 1 ft (block by J. Nurkić),,101,89
387,4,5:10.0,,Defensive rebound by J. Hickson,101,89
388,4,5:03.0,,T. Lawson misses 3-pt jump shot from 25 ft,101,89
389,4,5:02.0,,Offensive rebound by T. Lawson,101,89
390,4,4:55.0,,N. Robinson makes 3-pt jump shot from 25 ft (assist by T. Lawson),101,92
391,4,4:32.0,Turnover by K. Bryant (lost ball; steal by N. Robinson),,101,92
392,4,4:26.0,,T. Lawson makes 2-pt layup from 2 ft (assist by A. Gee),101,94
393,4,4:08.0,Turnover by R. Price (lost ball; steal by N. Robinson),,101,94
394,4,4:04.0,,N. Robinson makes 2-pt layup at rim (assist by J. Nurkić),101,96
395,4,4:04.0,LA Lakers full timeout,,101,96
396,4,4:04.0,W. Johnson enters the game for N. Young,,101,96
397,4,3:53.0,Shooting foul by A. Gee (drawn by K. Bryant),,101,96
398,4,3:53.0,,Technical foul by N. Robinson,101,96
399,4,3:53.0,K. Bryant makes technical free throw,,102,96
400,4,3:53.0,K. Bryant makes free throw 1 of 3,,103,96
401,4,3:53.0,K. Bryant misses free throw 2 of 3,,103,96
402,4,3:53.0,Offensive rebound by Team,,103,96
403,4,3:53.0,K. Bryant makes free throw 3 of 3,,104,96
404,4,3:36.0,,N. Robinson misses 3-pt jump shot from 24 ft,104,96
405,4,3:35.0,Defensive rebound by C. Boozer,,104,96
406,4,3:25.0,Shooting foul by J. Nurkić (drawn by K. Bryant),,104,96
407,4,3:25.0,K. Bryant makes free throw 1 of 2,,105,96
408,4,3:25.0,K. Bryant makes free throw 2 of 2,,106,96
409,4,3:12.0,,Personal foul by R. Price (drawn by J. Nurkić),106,96
410,4,3:02.0,,J. Hickson makes 2-pt dunk at rim (assist by J. Nurkić),106,98
411,4,2:36.0,W. Johnson misses 3-pt jump shot from 25 ft,,106,98
412,4,2:35.0,Offensive rebound by K. Bryant,,106,98
413,4,2:14.0,K. Bryant misses 3-pt jump shot from 30 ft,,106,98
414,4,2:13.0,,Defensive rebound by T. Lawson,106,98
415,4,2:10.0,,Denver full timeout,106,98
416,4,2:05.0,,N. Robinson misses 3-pt jump shot from 22 ft,106,98
417,4,2:03.0,Defensive rebound by K. Bryant,,106,98
418,4,2:01.0,Turnover by K. Bryant (lost ball; steal by A. Gee),,106,98
419,4,2:00.0,,Offensive foul by N. Robinson (drawn by R. Price),106,98
420,4,2:00.0,,Turnover by N. Robinson (offensive foul),106,98
421,4,1:42.0,R. Price misses 2-pt jump shot from 11 ft,,106,98
422,4,1:40.0,,Defensive rebound by J. Nurkić,106,98
423,4,1:37.0,,Turnover by J. Nurkić (lost ball; steal by K. Bryant),106,98
424,4,1:36.0,Shooting foul by N. Robinson (drawn by E. Davis),,106,98
425,4,1:36.0,,Technical foul by N. Robinson,106,98
426,4,1:36.0,,G. Harris enters the game for N. Robinson,106,98
427,4,1:36.0,K. Bryant makes technical free throw,,107,98
428,4,1:36.0,E. Davis makes free throw 1 of 2,,108,98
429,4,1:36.0,E. Davis misses free throw 2 of 2,,108,98
430,4,1:34.0,,Defensive rebound by G. Harris,108,98
431,4,1:28.0,,A. Gee makes 3-pt jump shot from 24 ft (assist by T. Lawson),108,101
432,4,1:18.0,Personal take foul by A. Gee (drawn by R. Price),,108,101
433,4,1:18.0,R. Price makes free throw 1 of 2,,109,101
434,4,1:18.0,R. Price misses free throw 2 of 2,,109,101
435,4,1:17.0,,Defensive rebound by J. Nurkić,109,101
436,4,1:17.0,,Denver full timeout,109,101
437,4,1:11.0,,G. Harris misses 2-pt jump shot from 19 ft,109,101
438,4,1:09.0,Defensive rebound by C. Boozer,,109,101
439,4,0:50.0,E. Davis makes 2-pt layup from 1 ft (assist by K. Bryant),,111,101
440,4,0:44.0,,T. Lawson makes 2-pt layup from 1 ft,111,103
441,4,0:44.0,,Shooting foul by E. Davis (drawn by T. Lawson),111,103
442,4,0:44.0,,T. Lawson misses free throw 1 of 1,111,103
443,4,0:43.0,,Offensive rebound by T. Lawson,111,103
444,4,0:36.0,,T. Lawson misses 3-pt jump shot from 23 ft,111,103
445,4,0:35.0,Defensive rebound by W. Johnson,,111,103
446,4,0:25.0,Turnover by K. Bryant (bad pass; steal by J. Nurkić),,111,103
447,4,0:14.0,,G. Harris misses 3-pt jump shot from 25 ft,111,103
448,4,0:13.0,Defensive rebound by R. Price,,111,103
