,QUARTER,TIME_REMAINING,MIAMI_ACTION,LA LAKERS_ACTION,MIAMI_SCORE,LA LAKERS_SCORE
262,3,6:06.0,,E. Davis misses 2-pt layup from 2 ft (block by C. Andersen),48,46
263,3,6:04.0,Defensive rebound by C. Andersen,,48,46
264,3,5:52.0,N. Cole makes 3-pt jump shot from 24 ft (assist by C. Bosh),,51,46
265,3,5:29.0,,W. Johnson misses 3-pt jump shot from 26 ft,51,46
266,3,5:28.0,Defensive rebound by C. Andersen,,51,46
267,3,5:03.0,L. Deng misses 2-pt layup from 1 ft,,51,46
268,3,5:02.0,Offensive rebound by C. Bosh,,51,46
269,3,4:57.0,L. Deng makes 2-pt layup from 1 ft (assist by C. Bosh),,53,46
270,3,4:36.0,,W. Johnson misses 2-pt jump shot from 14 ft,53,46
271,3,4:34.0,,Offensive rebound by E. Davis,53,46
272,3,4:34.0,,E. Davis makes 2-pt dunk at rim,53,48
273,3,4:21.0,Miami full timeout,,53,48
274,3,4:21.0,,T. Black enters the game for J. Hill,53,48
275,3,4:21.0,,C. Boozer enters the game for E. Davis,53,48
276,3,4:21.0,,N. Young enters the game for W. Johnson,53,48
277,3,4:21.0,H. Whiteside enters the game for C. Andersen,,53,48
278,3,4:10.0,Turnover by L. Deng (bad pass; steal by T. Black),,53,48
279,3,3:57.0,,Shooting foul by H. Whiteside (drawn by T. Black),53,48
280,3,3:57.0,,T. Black misses free throw 1 of 2,53,48
281,3,3:57.0,,Offensive rebound by Team,53,48
282,3,3:57.0,,T. Black misses free throw 2 of 2,53,48
283,3,3:55.0,Defensive rebound by D. Granger,,53,48
284,3,3:31.0,L. Deng misses 2-pt hook shot from 7 ft,,53,48
285,3,3:28.0,,Defensive rebound by T. Black,53,48
286,3,3:24.0,,N. Young misses 3-pt jump shot from 25 ft,53,48
287,3,3:24.0,Defensive rebound by H. Whiteside,,53,48
288,3,3:24.0,Personal foul by R. Price (drawn by H. Whiteside),,53,48
289,3,3:24.0,M. Chalmers enters the game for N. Cole,,53,48
290,3,3:24.0,S. Williams enters the game for C. Bosh,,53,48
291,3,3:09.0,S. Williams makes 3-pt jump shot from 22 ft (assist by M. Chalmers),,56,48
292,3,2:52.0,,N. Young misses 2-pt jump shot from 6 ft (block by H. Whiteside),56,48
293,3,2:50.0,,Offensive rebound by T. Black,56,48
294,3,2:39.0,,N. Young misses 3-pt jump shot from 24 ft,56,48
295,3,2:38.0,Defensive rebound by H. Whiteside,,56,48
296,3,2:28.0,Shooting foul by N. Young (drawn by M. Chalmers),,56,48
297,3,2:28.0,,LA Lakers full timeout,56,48
298,3,2:28.0,,J. Lin enters the game for K. Bryant,56,48
299,3,2:28.0,,R. Kelly enters the game for R. Price,56,48
300,3,2:28.0,M. Chalmers misses free throw 1 of 2,,56,48
301,3,2:28.0,Offensive rebound by Team,,56,48
302,3,2:28.0,M. Chalmers makes free throw 2 of 2,,57,48
303,3,2:15.0,,N. Young misses 2-pt jump shot from 16 ft,57,48
304,3,2:14.0,Defensive rebound by S. Williams,,57,48
305,3,2:03.0,M. Chalmers makes 2-pt jump shot from 7 ft,,59,48
306,3,1:52.0,,Personal foul by D. Granger (drawn by N. Young),59,48
307,3,1:44.0,,Turnover by N. Young (lost ball),59,48
308,3,1:20.0,H. Whiteside misses 2-pt hook shot from 6 ft,,59,48
309,3,1:20.0,Offensive rebound by Team,,59,48
310,3,1:20.0,Technical foul by H. Whiteside,,59,48
311,3,1:20.0,,N. Young makes technical free throw,59,49
312,3,1:04.0,M. Chalmers misses 2-pt layup from 1 ft,,59,49
313,3,1:02.0,Offensive rebound by L. Deng,,59,49
314,3,0:57.0,L. Deng misses 2-pt jump shot from 20 ft,,59,49
315,3,0:56.0,,Defensive rebound by J. Lin,59,49
316,3,0:52.0,,N. Young misses 2-pt layup from 1 ft,59,49
317,3,0:49.0,Defensive rebound by L. Deng,,59,49
318,3,0:45.0,D. Granger misses 2-pt jump shot from 21 ft,,59,49
319,3,0:45.0,,Defensive rebound by Team,59,49
320,3,0:45.0,Loose ball foul by H. Whiteside (drawn by T. Black),,59,49
321,3,0:45.0,,T. Black makes free throw 1 of 2,59,50
322,3,0:45.0,C. Andersen enters the game for H. Whiteside,,59,50
323,3,0:45.0,,T. Black makes free throw 2 of 2,59,51
324,3,0:30.0,M. Chalmers makes 2-pt jump shot from 6 ft (assist by C. Andersen),,61,51
325,3,0:12.0,,J. Lin misses 2-pt jump shot from 19 ft,61,51
326,3,0:11.0,Defensive rebound by S. Williams,,61,51
327,3,0:09.0,Offensive foul by S. Williams (drawn by R. Kelly),,61,51
328,3,0:09.0,Turnover by S. Williams (offensive foul),,61,51
329,3,0:09.0,N. Cole enters the game for M. Chalmers,,61,51
330,3,0:05.0,,R. Kelly makes 2-pt layup from 1 ft (assist by T. Black),61,53
331,3,0:01.0,N. Cole misses 3-pt jump shot from 26 ft,,61,53
332,3,0:00.0,Offensive rebound by Team,,61,53
333,4,11:48.0,C. Bosh misses 2-pt jump shot from 20 ft,,61,53
334,4,11:47.0,Offensive rebound by S. Napier,,61,53
335,4,11:38.0,Personal foul by J. Lin (drawn by S. Napier),,61,53
336,4,11:32.0,M. Chalmers misses 3-pt jump shot from 24 ft,,61,53
337,4,11:30.0,,Defensive rebound by T. Black,61,53
338,4,11:10.0,,T. Black makes 2-pt layup from 1 ft,61,55
339,4,10:55.0,Turnover by D. Granger (bad pass; steal by R. Kelly),,61,55
340,4,10:50.0,,C. Boozer misses 2-pt layup from 2 ft (block by S. Napier),61,55
341,4,10:50.0,,Offensive rebound by Team,61,55
342,4,10:42.0,,J. Lin makes 2-pt jump shot from 17 ft (assist by N. Young),61,57
343,4,10:21.0,Turnover by M. Chalmers (bad pass; steal by J. Lin),,61,57
344,4,10:18.0,,J. Lin makes 2-pt layup at rim (assist by N. Young),61,59
345,4,10:18.0,,Shooting foul by D. Granger (drawn by J. Lin),61,59
346,4,10:18.0,,J. Lin makes free throw 1 of 1,61,60
347,4,10:05.0,C. Andersen makes 2-pt layup at rim (assist by M. Chalmers),,63,60
348,4,9:52.0,,Turnover by C. Boozer (offensive foul),63,60
349,4,9:52.0,,Offensive foul by C. Boozer (drawn by C. Andersen),63,60
350,4,9:44.0,Shooting foul by N. Young (drawn by M. Chalmers),,63,60
351,4,9:44.0,,Violation by Team (jump ball),63,60
352,4,9:44.0,M. Chalmers makes free throw 1 of 2,,64,60
353,4,9:44.0,M. Chalmers misses free throw 2 of 2,,64,60
354,4,9:41.0,,Defensive rebound by T. Black,64,60
355,4,9:29.0,,C. Boozer misses 2-pt jump shot from 15 ft,64,60
356,4,9:28.0,Defensive rebound by D. Granger,,64,60
357,4,9:18.0,Turnover by C. Bosh (step out of bounds),,64,60
358,4,9:06.0,,Turnover by J. Lin (bad pass; steal by M. Chalmers),64,60
359,4,9:01.0,M. Chalmers makes 2-pt layup at rim,,66,60
360,4,9:01.0,,LA Lakers full timeout,66,60
361,4,8:39.0,,R. Kelly makes 3-pt jump shot from 22 ft (assist by T. Black),66,63
362,4,8:19.0,C. Bosh misses 3-pt jump shot from 24 ft,,66,63
363,4,8:18.0,,Defensive rebound by C. Boozer,66,63
364,4,7:57.0,,C. Boozer misses 2-pt jump shot from 4 ft (block by C. Bosh),66,63
365,4,7:55.0,Defensive rebound by C. Andersen,,66,63
366,4,7:46.0,C. Bosh misses 3-pt jump shot from 24 ft,,66,63
367,4,7:45.0,,Defensive rebound by C. Boozer,66,63
368,4,7:25.0,,N. Young misses 2-pt jump shot from 19 ft,66,63
369,4,7:24.0,,Offensive rebound by T. Black,66,63
370,4,7:24.0,,T. Black misses 2-pt tip-in at rim,66,63
371,4,7:20.0,Defensive rebound by C. Andersen,,66,63
372,4,7:02.0,Turnover by C. Bosh (lost ball; steal by C. Boozer),,66,63
373,4,6:52.0,,LA Lakers full timeout,66,63
374,4,6:52.0,,W. Johnson enters the game for N. Young,66,63
375,4,6:52.0,,R. Price enters the game for J. Lin,66,63
376,4,6:52.0,H. Whiteside enters the game for C. Andersen,,66,63
377,4,6:52.0,L. Deng enters the game for M. Chalmers,,66,63
378,4,6:42.0,,Turnover by R. Price (bad pass; steal by C. Bosh),66,63
379,4,6:28.0,Personal foul by R. Price (drawn by S. Napier),,66,63
380,4,6:16.0,C. Bosh misses 2-pt jump shot from 12 ft,,66,63
381,4,6:15.0,,Defensive rebound by C. Boozer,66,63
382,4,5:59.0,,R. Price misses 3-pt jump shot from 24 ft,66,63
383,4,5:57.0,Defensive rebound by C. Bosh,,66,63
384,4,5:44.0,C. Bosh misses 2-pt layup from 1 ft,,66,63
385,4,5:42.0,Offensive rebound by H. Whiteside,,66,63
386,4,5:42.0,H. Whiteside makes 2-pt tip-in at rim,,68,63
387,4,5:29.0,,W. Johnson misses 2-pt jump shot from 22 ft,68,63
388,4,5:27.0,Defensive rebound by H. Whiteside,,68,63
389,4,5:11.0,S. Napier misses 3-pt jump shot from 25 ft,,68,63
390,4,5:10.0,,Defensive rebound by W. Johnson,68,63
391,4,5:03.0,,LA Lakers full timeout,68,63
392,4,5:03.0,,K. Bryant enters the game for T. Black,68,63
393,4,4:51.0,,K. Bryant misses 2-pt jump shot from 17 ft,68,63
394,4,4:50.0,Defensive rebound by S. Napier,,68,63
