,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,HOUSTON_ACTION,MEMPHIS_SCORE,HOUSTON_SCORE
384,4,7:03.0,,Offensive rebound by K. Papanikolaou,78,100
385,4,6:54.0,,Shooting foul by J. Leuer (drawn by J. Terry),78,100
386,4,6:54.0,,J. Terry misses free throw 1 of 2,78,100
387,4,6:54.0,,Offensive rebound by Team,78,100
388,4,6:54.0,,T. Daniels enters the game for T. Ariza,78,100
389,4,6:54.0,,J. Terry makes free throw 2 of 2,78,101
390,4,6:31.0,B. Udrih makes 2-pt jump shot from 17 ft (assist by N. Calathes),,80,101
391,4,6:20.0,,T. Daniels misses 3-pt jump shot from 25 ft,80,101
392,4,6:19.0,Defensive rebound by B. Udrih,,80,101
393,4,6:13.0,Shooting foul by J. Dorsey (drawn by B. Udrih),,80,101
394,4,6:13.0,B. Udrih makes free throw 1 of 2,,81,101
395,4,6:13.0,,N. Johnson enters the game for J. Terry,81,101
396,4,6:13.0,B. Udrih makes free throw 2 of 2,,82,101
397,4,6:00.0,,Turnover by T. Daniels (bad pass),82,101
398,4,5:45.0,Personal foul by T. Daniels (drawn by N. Calathes),,82,101
399,4,5:45.0,,Houston full timeout,82,101
400,4,5:33.0,J. Stokes misses 2-pt hook shot from 5 ft (block by J. Dorsey),,82,101
401,4,5:31.0,,Defensive rebound by N. Johnson,82,101
402,4,5:11.0,,K. Papanikolaou makes 2-pt jump shot from 6 ft,82,103
403,4,4:55.0,J. Leuer misses 2-pt layup from 1 ft,,82,103
404,4,4:53.0,Offensive rebound by J. Stokes,,82,103
405,4,4:51.0,J. Stokes makes 2-pt layup from 2 ft,,84,103
406,4,4:38.0,,K. Papanikolaou makes 2-pt layup from 2 ft (assist by J. Dorsey),84,105
407,4,4:16.0,Shooting foul by K. Papanikolaou (drawn by J. Stokes),,84,105
408,4,4:16.0,J. Stokes misses free throw 1 of 2,,84,105
409,4,4:16.0,Offensive rebound by Team,,84,105
410,4,4:16.0,,C. Capela enters the game for F. García,84,105
411,4,4:16.0,J. Stokes makes free throw 2 of 2,,85,105
412,4,3:58.0,,C. Capela misses 2-pt jump shot from 3 ft,85,105
413,4,3:57.0,,Offensive rebound by C. Capela,85,105
414,4,3:56.0,,C. Capela misses 2-pt layup from 1 ft,85,105
415,4,3:54.0,,Offensive rebound by C. Capela,85,105
416,4,3:54.0,,C. Capela misses 2-pt tip-in at rim,85,105
417,4,3:51.0,Defensive rebound by J. Leuer,,85,105
418,4,3:44.0,N. Calathes makes 2-pt layup from 3 ft (assist by Q. Pondexter),,87,105
419,4,3:44.0,Shooting foul by T. Daniels (drawn by N. Calathes),,87,105
420,4,3:44.0,N. Calathes misses free throw 1 of 1,,87,105
421,4,3:44.0,,Defensive rebound by K. Papanikolaou,87,105
422,4,3:32.0,,Offensive foul by N. Johnson (drawn by Q. Pondexter),87,105
423,4,3:32.0,,Turnover by N. Johnson (offensive foul),87,105
424,4,3:15.0,J. Stokes makes 2-pt layup from 1 ft (assist by B. Udrih),,89,105
425,4,2:57.0,,Shooting block foul by J. Stokes (drawn by C. Capela),89,105
426,4,2:57.0,Memphis full timeout,,89,105
427,4,2:57.0,,C. Capela misses free throw 1 of 2,89,105
428,4,2:57.0,,Offensive rebound by Team,89,105
429,4,2:57.0,,C. Capela misses free throw 2 of 2,89,105
430,4,2:57.0,Defensive rebound by J. Leuer,,89,105
431,4,2:37.0,Q. Pondexter misses 2-pt jump shot from 4 ft (block by J. Dorsey),,89,105
432,4,2:35.0,Offensive rebound by J. Stokes,,89,105
433,4,2:34.0,J. Stokes misses 2-pt jump shot from 4 ft (block by C. Capela),,89,105
434,4,2:34.0,Offensive rebound by Team,,89,105
435,4,2:34.0,Turnover by N. Calathes (bad pass; steal by C. Capela),,89,105
436,4,2:30.0,,Turnover by C. Capela (bad pass; steal by Q. Pondexter),89,105
437,4,2:25.0,N. Calathes makes 2-pt layup from 1 ft (assist by Q. Pondexter),,91,105
438,4,2:11.0,,C. Capela misses 2-pt jump shot from 6 ft (block by J. Stokes),91,105
439,4,2:10.0,,Offensive rebound by C. Capela,91,105
440,4,1:57.0,,C. Capela misses 2-pt jump shot from 5 ft,91,105
441,4,1:56.0,Defensive rebound by N. Calathes,,91,105
442,4,1:47.0,Q. Pondexter misses 3-pt jump shot from 22 ft,,91,105
443,4,1:45.0,,Defensive rebound by J. Dorsey,91,105
444,4,1:40.0,,T. Daniels misses 2-pt jump shot from 22 ft,91,105
445,4,1:39.0,Defensive rebound by B. Udrih,,91,105
446,4,1:26.0,J. Stokes makes 2-pt jump shot from 15 ft (assist by J. Leuer),,93,105
447,4,1:18.0,,Turnover by C. Capela (bad pass; steal by B. Udrih),93,105
448,4,1:10.0,Q. Pondexter makes 2-pt layup from 2 ft (assist by N. Calathes),,95,105
449,4,0:52.0,,C. Capela misses 2-pt jump shot from 4 ft (block by J. Stokes),95,105
450,4,0:51.0,Defensive rebound by Q. Pondexter,,95,105
451,4,0:43.0,Shooting foul by C. Capela (drawn by J. Stokes),,95,105
452,4,0:43.0,J. Stokes misses free throw 1 of 2,,95,105
453,4,0:43.0,Offensive rebound by Team,,95,105
454,4,0:43.0,J. Stokes makes free throw 2 of 2,,96,105
455,4,0:34.0,,T. Daniels misses 3-pt jump shot from 23 ft,96,105
456,4,0:33.0,Defensive rebound by J. Leuer,,96,105
457,4,0:27.0,Q. Pondexter misses 3-pt jump shot from 25 ft,,96,105
458,4,0:25.0,,Defensive rebound by N. Johnson,96,105
459,4,0:02.0,,K. Papanikolaou misses 3-pt jump shot from 24 ft,96,105
460,4,0:00.0,Defensive rebound by Q. Pondexter,,96,105
