,QUARTER,TIME_REMAINING,ORLANDO_ACTION,MILWAUKEE_ACTION,ORLANDO_SCORE,MILWAUKEE_SCORE
370,4,2:46.0,,Defensive rebound by G. Antetokounmpo,89,91
371,4,2:31.0,,J. Dudley misses 3-pt jump shot from 23 ft,89,91
372,4,2:30.0,Defensive rebound by C. Frye,,89,91
373,4,2:23.0,Orlando full timeout,,89,91
374,4,2:18.0,T. Harris makes 2-pt layup at rim,,91,91
375,4,1:56.0,,Z. Pachulia misses 2-pt jump shot from 5 ft (block by T. Harris),91,91
376,4,1:54.0,,Offensive rebound by Team,91,91
377,4,1:47.0,,M. Carter-Williams misses 2-pt jump shot from 17 ft,91,91
378,4,1:46.0,,Offensive rebound by Z. Pachulia,91,91
379,4,1:46.0,,Z. Pachulia misses 2-pt tip-in from 1 ft,91,91
380,4,1:44.0,Defensive rebound by N. Vučević,,91,91
381,4,1:31.0,V. Oladipo misses 3-pt jump shot from 25 ft,,91,91
382,4,1:30.0,,Defensive rebound by G. Antetokounmpo,91,91
383,4,1:19.0,,Shooting foul by E. Payton (drawn by M. Carter-Williams),91,91
384,4,1:19.0,,M. Carter-Williams makes free throw 1 of 2,91,92
385,4,1:19.0,,M. Carter-Williams makes free throw 2 of 2,91,93
386,4,1:06.0,T. Harris misses 2-pt layup from 1 ft,,91,93
387,4,1:05.0,,Defensive rebound by Team,91,93
388,4,0:44.0,,K. Middleton misses 2-pt jump shot from 15 ft,91,93
389,4,0:43.0,,Offensive rebound by Z. Pachulia,91,93
390,4,0:20.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by Z. Pachulia),91,95
391,4,0:20.0,Orlando full timeout,,91,95
392,4,0:17.0,T. Harris misses 3-pt jump shot from 23 ft,,91,95
393,4,0:16.0,,Defensive rebound by K. Middleton,91,95
394,4,0:16.0,,Personal take foul by C. Frye (drawn by K. Middleton),91,95
395,4,0:16.0,,K. Middleton makes free throw 1 of 2,91,96
396,4,0:16.0,,K. Middleton makes free throw 2 of 2,91,97
397,4,0:04.0,E. Payton misses 3-pt jump shot from 26 ft,,91,97
398,4,0:03.0,,Defensive rebound by G. Antetokounmpo,91,97
