,QUARTER,TIME_REMAINING,HOUSTON_ACTION,DALLAS_ACTION,HOUSTON_SCORE,DALLAS_SCORE
393,4,11:05.0,P. Prigioni misses 3-pt jump shot from 25 ft,,75,94
394,4,11:04.0,,Defensive rebound by A. Stoudemire,75,94
395,4,10:58.0,,Personal block foul by N. Johnson (drawn by R. Jefferson),75,94
396,4,10:50.0,,A. Stoudemire misses 2-pt jump shot from 18 ft,75,94
397,4,10:48.0,Defensive rebound by D. Howard,,75,94
398,4,10:38.0,Personal foul by A. Stoudemire (drawn by D. Howard),,75,94
399,4,10:33.0,C. Brewer makes 2-pt layup from 1 ft (assist by P. Prigioni),,77,94
400,4,10:19.0,,R. Felton makes 2-pt jump shot from 21 ft,77,96
401,4,10:12.0,C. Brewer makes 2-pt layup from 1 ft,,79,96
402,4,9:53.0,,R. Felton misses 3-pt jump shot from 24 ft,79,96
403,4,9:52.0,Defensive rebound by J. Smith,,79,96
404,4,9:44.0,J. Smith makes 3-pt jump shot from 24 ft,,82,96
405,4,9:44.0,,Dallas full timeout,82,96
406,4,9:44.0,,J. Barea enters the game for R. Jefferson,82,96
407,4,9:44.0,,A. Aminu enters the game for R. Felton,82,96
408,4,9:20.0,,Turnover by A. Stoudemire (bad pass; steal by D. Howard),82,96
409,4,9:05.0,D. Howard misses 2-pt hook shot from 7 ft,,82,96
410,4,9:04.0,Offensive rebound by J. Smith,,82,96
411,4,9:04.0,J. Smith makes 2-pt layup from 1 ft,,84,96
412,4,8:49.0,,D. Nowitzki makes 2-pt jump shot from 15 ft,84,98
413,4,8:30.0,N. Johnson misses 2-pt layup from 2 ft,,84,98
414,4,8:29.0,,Defensive rebound by D. Nowitzki,84,98
415,4,8:19.0,,D. Nowitzki makes 2-pt jump shot from 9 ft (assist by J. Barea),84,100
416,4,8:06.0,C. Brewer makes 3-pt jump shot from 24 ft (assist by P. Prigioni),,87,100
417,4,7:55.0,,A. Stoudemire makes 2-pt dunk at rim (assist by J. Barea),87,102
418,4,7:34.0,J. Smith makes 2-pt hook shot from 5 ft (assist by P. Prigioni),,89,102
419,4,7:26.0,,M. Ellis enters the game for D. Harris,89,102
420,4,7:26.0,,T. Chandler enters the game for A. Stoudemire,89,102
421,4,7:13.0,,Personal foul by C. Brewer (drawn by D. Nowitzki),89,102
422,4,7:00.0,,M. Ellis misses 3-pt jump shot from 26 ft,89,102
423,4,6:59.0,,Offensive rebound by A. Aminu,89,102
424,4,6:57.0,,A. Aminu makes 2-pt jump shot from 6 ft,89,104
425,4,6:57.0,,Shooting foul by J. Smith (drawn by A. Aminu),89,104
426,4,6:57.0,,A. Aminu makes free throw 1 of 1,89,105
427,4,6:52.0,,Offensive charge foul by P. Prigioni (drawn by J. Barea),89,105
428,4,6:52.0,Turnover by P. Prigioni (offensive foul),,89,105
429,4,6:52.0,J. Harden enters the game for N. Johnson,,89,105
430,4,6:52.0,T. Ariza enters the game for P. Prigioni,,89,105
431,4,6:37.0,,A. Aminu makes 2-pt dunk at rim,89,107
432,4,6:11.0,T. Ariza makes 2-pt layup from 1 ft,,91,107
433,4,5:58.0,,D. Nowitzki makes 2-pt jump shot from 17 ft (assist by M. Ellis),91,109
434,4,5:43.0,J. Smith makes 3-pt jump shot from 25 ft,,94,109
435,4,5:20.0,,A. Aminu misses 2-pt jump shot from 13 ft,94,109
436,4,5:19.0,Defensive rebound by T. Ariza,,94,109
437,4,5:12.0,J. Smith makes 3-pt jump shot from 25 ft (assist by T. Ariza),,97,109
438,4,4:50.0,,Turnover by J. Barea (traveling),97,109
439,4,4:50.0,Official timeout,,97,109
440,4,4:50.0,,R. Jefferson enters the game for D. Nowitzki,97,109
441,4,4:35.0,J. Smith makes 2-pt layup from 1 ft,,99,109
442,4,4:33.0,Violation by Team (delay of game),,99,109
443,4,4:30.0,,Personal foul by T. Ariza (drawn by J. Barea),99,109
444,4,4:30.0,,Technical foul by R. Jefferson,99,109
445,4,4:30.0,J. Harden makes technical free throw,,100,109
446,4,4:30.0,,D. Nowitzki enters the game for R. Jefferson,100,109
447,4,4:13.0,,A. Aminu misses 3-pt jump shot from 24 ft,100,109
448,4,4:12.0,,Offensive rebound by T. Chandler,100,109
449,4,4:09.0,,D. Nowitzki misses 2-pt jump shot from 16 ft,100,109
450,4,4:08.0,,Offensive rebound by T. Chandler,100,109
451,4,4:00.0,,M. Ellis makes 3-pt jump shot from 25 ft,100,112
452,4,3:49.0,J. Smith makes 3-pt jump shot from 24 ft (assist by J. Harden),,103,112
453,4,3:40.0,,M. Ellis misses 3-pt jump shot from 24 ft,103,112
454,4,3:39.0,,Offensive rebound by T. Chandler,103,112
455,4,3:31.0,,Shooting foul by D. Howard (drawn by M. Ellis),103,112
456,4,3:31.0,,M. Ellis makes free throw 1 of 2,103,113
457,4,3:31.0,,M. Ellis misses free throw 2 of 2,103,113
458,4,3:31.0,Defensive rebound by T. Ariza,,103,113
459,4,3:23.0,Turnover by D. Howard (lost ball; steal by J. Barea),,103,113
460,4,3:01.0,,D. Nowitzki makes 2-pt jump shot from 14 ft (assist by J. Barea),103,115
461,4,2:46.0,J. Harden makes 2-pt layup from 1 ft,,105,115
462,4,2:44.0,,Technical foul by T. Chandler,105,115
463,4,2:44.0,Technical foul by D. Howard,,105,115
464,4,2:44.0,Houston full timeout,,105,115
465,4,2:30.0,,Personal foul by T. Ariza (drawn by D. Nowitzki),105,115
466,4,2:30.0,,D. Nowitzki makes free throw 1 of 2,105,116
467,4,2:30.0,,D. Nowitzki makes free throw 2 of 2,105,117
468,4,2:17.0,T. Ariza misses 3-pt jump shot from 25 ft (block by T. Chandler),,105,117
469,4,2:15.0,Offensive rebound by Team,,105,117
470,4,2:15.0,,Loose ball foul by J. Barea (drawn by C. Brewer),105,117
471,4,2:10.0,J. Harden misses 3-pt jump shot from 24 ft,,105,117
472,4,2:09.0,,Defensive rebound by M. Ellis,105,117
473,4,1:54.0,,M. Ellis makes 2-pt jump shot from 6 ft,105,119
474,4,1:48.0,C. Brewer misses 2-pt jump shot from 22 ft,,105,119
475,4,1:45.0,Offensive rebound by C. Brewer,,105,119
476,4,1:41.0,T. Ariza misses 3-pt jump shot from 23 ft,,105,119
477,4,1:40.0,,Defensive rebound by A. Aminu,105,119
478,4,1:36.0,,Turnover by A. Aminu (lost ball),105,119
479,4,1:36.0,,R. Jefferson enters the game for D. Nowitzki,105,119
480,4,1:36.0,K. Papanikolaou enters the game for T. Ariza,,105,119
481,4,1:36.0,J. Dorsey enters the game for D. Howard,,105,119
482,4,1:36.0,N. Johnson enters the game for J. Harden,,105,119
483,4,1:36.0,C. Capela enters the game for J. Smith,,105,119
484,4,1:28.0,C. Brewer makes 2-pt dunk at rim (assist by N. Johnson),,107,119
485,4,1:05.0,,J. Barea misses 3-pt jump shot from 25 ft,107,119
486,4,1:04.0,Defensive rebound by C. Brewer,,107,119
487,4,0:59.0,Turnover by C. Brewer (lost ball; steal by M. Ellis),,107,119
488,4,0:58.0,,Personal foul by J. Dorsey (drawn by T. Chandler),107,119
489,4,0:58.0,,T. Chandler makes free throw 1 of 2,107,120
490,4,0:58.0,,D. Harris enters the game for M. Ellis,107,120
491,4,0:58.0,,T. Chandler makes free throw 2 of 2,107,121
492,4,0:52.0,N. Johnson misses 3-pt jump shot from 25 ft,,107,121
493,4,0:51.0,,Defensive rebound by T. Chandler,107,121
494,4,0:26.0,,R. Jefferson misses 3-pt jump shot from 29 ft,107,121
495,4,0:25.0,Defensive rebound by N. Johnson,,107,121
496,4,0:13.0,C. Capela makes 2-pt jump shot from 5 ft (assist by J. Dorsey),,109,121
497,4,0:03.0,,Turnover by R. Jefferson (lost ball; steal by C. Brewer),109,121
