,QUARTER,TIME_REMAINING,ATLANTA_ACTION,INDIANA_ACTION,ATLANTA_SCORE,INDIANA_SCORE
390,4,4:33.0,,Defensive rebound by C. Copeland,101,85
391,4,4:16.0,,C. Miles misses 2-pt dunk at rim,101,85
392,4,4:15.0,Defensive rebound by J. Teague,,101,85
393,4,4:02.0,J. Teague makes 2-pt jump shot from 11 ft,,103,85
394,4,3:49.0,,C. Watson misses 3-pt jump shot from 26 ft,103,85
395,4,3:48.0,Defensive rebound by P. Millsap,,103,85
396,4,3:38.0,K. Korver misses 3-pt jump shot from 26 ft,,103,85
397,4,3:36.0,,Defensive rebound by D. West,103,85
398,4,3:21.0,,R. Stuckey misses 2-pt jump shot from 20 ft,103,85
399,4,3:20.0,Defensive rebound by K. Korver,,103,85
400,4,3:10.0,P. Antić misses 3-pt jump shot from 26 ft,,103,85
401,4,3:08.0,,Defensive rebound by D. West,103,85
402,4,3:00.0,,Shooting foul by P. Antić (drawn by R. Stuckey),103,85
403,4,3:00.0,,R. Stuckey makes free throw 1 of 2,103,86
404,4,3:00.0,,S. Whittington enters the game for D. West,103,86
405,4,3:00.0,,R. Stuckey misses free throw 2 of 2,103,86
406,4,3:00.0,Defensive rebound by D. Carroll,,103,86
407,4,2:47.0,K. Korver makes 3-pt jump shot from 27 ft (assist by J. Teague),,106,86
408,4,2:42.0,,Indiana full timeout,106,86
409,4,2:42.0,Atlanta full timeout,,106,86
410,4,2:42.0,K. Bazemore enters the game for D. Carroll,,106,86
411,4,2:42.0,M. Muscala enters the game for P. Millsap,,106,86
412,4,2:42.0,S. Mack enters the game for K. Korver,,106,86
413,4,2:42.0,T. Sefolosha enters the game for J. Teague,,106,86
414,4,2:42.0,M. Scott enters the game for P. Antić,,106,86
415,4,2:42.0,,D. Sloan enters the game for R. Stuckey,106,86
416,4,2:42.0,,S. Hill enters the game for C. Watson,106,86
417,4,2:29.0,,C. Copeland misses 3-pt jump shot from 27 ft,106,86
418,4,2:28.0,Defensive rebound by K. Bazemore,,106,86
419,4,2:16.0,Turnover by T. Sefolosha (bad pass),,106,86
420,4,2:04.0,,S. Whittington misses 2-pt jump shot from 3 ft (block by M. Muscala),106,86
421,4,2:03.0,,Offensive rebound by S. Whittington,106,86
422,4,1:58.0,,C. Miles makes 2-pt jump shot from 16 ft,106,88
423,4,1:40.0,Turnover by M. Scott (bad pass; steal by S. Hill),,106,88
424,4,1:33.0,,Shooting foul by M. Muscala (drawn by S. Whittington),106,88
425,4,1:33.0,,S. Whittington makes 2-pt jump shot from 5 ft (assist by D. Sloan),106,90
426,4,1:33.0,,S. Whittington makes free throw 1 of 1,106,91
427,4,1:11.0,K. Bazemore misses 2-pt jump shot from 11 ft (block by C. Copeland),,106,91
428,4,1:10.0,,Defensive rebound by S. Hill,106,91
429,4,1:03.0,,Shooting foul by K. Bazemore (drawn by C. Copeland),106,91
430,4,1:03.0,,C. Copeland makes free throw 1 of 2,106,92
431,4,1:03.0,,C. Copeland misses free throw 2 of 2,106,92
432,4,1:03.0,Defensive rebound by T. Sefolosha,,106,92
433,4,0:43.0,T. Sefolosha makes 2-pt dunk at rim (assist by M. Scott),,108,92
434,4,0:35.0,,D. Sloan misses 3-pt jump shot from 25 ft,108,92
435,4,0:34.0,Defensive rebound by K. Bazemore,,108,92
436,4,0:15.0,Turnover by M. Scott (bad pass; steal by D. Sloan),,108,92
437,4,0:06.0,,S. Whittington misses 3-pt jump shot from 26 ft,108,92
438,4,0:05.0,Defensive rebound by K. Bazemore,,108,92
