,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,SACRAMENTO_ACTION,NEW ORLEANS_SCORE,SACRAMENTO_SCORE
386,4,5:38.0,,Turnover by D. Cousins (traveling),91,85
387,4,5:20.0,A. Davis misses 2-pt jump shot from 11 ft,,91,85
388,4,5:18.0,,Defensive rebound by R. McCallum,91,85
389,4,5:11.0,,B. McLemore misses 3-pt jump shot from 25 ft,91,85
390,4,5:11.0,Defensive rebound by Ö. Aşık,,91,85
391,4,4:50.0,E. Gordon misses 2-pt jump shot from 12 ft,,91,85
392,4,4:49.0,Offensive rebound by A. Davis,,91,85
393,4,4:49.0,A. Davis misses 2-pt tip-in at rim,,91,85
394,4,4:48.0,,Defensive rebound by R. McCallum,91,85
395,4,4:43.0,,O. Casspi makes 2-pt jump shot from 7 ft (assist by R. McCallum),91,87
396,4,4:17.0,E. Gordon misses 2-pt jump shot from 19 ft,,91,87
397,4,4:17.0,,Defensive rebound by D. Cousins,91,87
398,4,4:14.0,,O. Casspi makes 2-pt dunk at rim (assist by D. Cousins),91,89
399,4,4:13.0,New Orleans full timeout,,91,89
400,4,3:59.0,Shooting foul by B. McLemore (drawn by E. Gordon),,91,89
401,4,3:59.0,E. Gordon makes free throw 1 of 2,,92,89
402,4,3:59.0,D. Cunningham enters the game for Q. Pondexter,,92,89
403,4,3:59.0,E. Gordon makes free throw 2 of 2,,93,89
404,4,3:46.0,,D. Cousins misses 2-pt jump shot from 19 ft,93,89
405,4,3:45.0,Defensive rebound by T. Evans,,93,89
406,4,3:25.0,A. Davis makes 2-pt jump shot from 11 ft,,95,89
407,4,3:08.0,,D. Williams misses 3-pt jump shot from 25 ft,95,89
408,4,3:06.0,Defensive rebound by T. Evans,,95,89
409,4,2:45.0,E. Gordon misses 2-pt jump shot from 15 ft,,95,89
410,4,2:45.0,Offensive rebound by Ö. Aşık,,95,89
411,4,2:31.0,Shooting foul by D. Cousins (drawn by T. Evans),,95,89
412,4,2:31.0,T. Evans misses free throw 1 of 2,,95,89
413,4,2:31.0,Offensive rebound by Team,,95,89
414,4,2:31.0,T. Evans makes free throw 2 of 2,,96,89
415,4,2:20.0,,Personal foul by Ö. Aşık (drawn by D. Cousins),96,89
416,4,2:20.0,,D. Cousins makes free throw 1 of 2,96,90
417,4,2:20.0,,D. Cousins makes free throw 2 of 2,96,91
418,4,2:01.0,Ö. Aşık misses 2-pt jump shot from 3 ft,,96,91
419,4,2:00.0,Offensive rebound by A. Davis,,96,91
420,4,1:58.0,Ö. Aşık misses 2-pt layup from 2 ft,,96,91
421,4,1:57.0,,Defensive rebound by D. Cousins,96,91
422,4,1:54.0,,D. Williams makes 2-pt dunk at rim (assist by D. Cousins),96,93
423,4,1:41.0,E. Gordon misses 2-pt jump shot from 15 ft,,96,93
424,4,1:40.0,Offensive rebound by Team,,96,93
425,4,1:25.0,A. Davis misses 2-pt jump shot from 10 ft,,96,93
426,4,1:25.0,Offensive rebound by Team,,96,93
427,4,1:25.0,,Loose ball foul by O. Casspi (drawn by A. Davis),96,93
428,4,1:25.0,A. Davis makes free throw 1 of 2,,97,93
429,4,1:25.0,A. Davis misses free throw 2 of 2,,97,93
430,4,1:25.0,,Defensive rebound by D. Cousins,97,93
431,4,1:25.0,,Sacramento full timeout,97,93
432,4,1:11.0,,D. Williams misses 2-pt jump shot from 19 ft,97,93
433,4,1:11.0,Defensive rebound by T. Evans,,97,93
434,4,0:52.0,T. Evans makes 2-pt layup from 3 ft,,99,93
435,4,0:42.0,,B. McLemore misses 2-pt jump shot from 5 ft,99,93
436,4,0:41.0,Defensive rebound by Ö. Aşık,,99,93
437,4,0:41.0,Personal take foul by B. McLemore (drawn by T. Evans),,99,93
438,4,0:41.0,T. Evans misses free throw 1 of 2,,99,93
439,4,0:41.0,Offensive rebound by Team,,99,93
440,4,0:41.0,T. Evans misses free throw 2 of 2,,99,93
441,4,0:40.0,,Defensive rebound by O. Casspi,99,93
442,4,0:40.0,,Sacramento full timeout,99,93
443,4,0:35.0,,D. Cousins misses 2-pt jump shot from 3 ft,99,93
444,4,0:34.0,Defensive rebound by Ö. Aşık,,99,93
445,4,0:33.0,Personal take foul by B. McLemore (drawn by A. Davis),,99,93
446,4,0:33.0,,N. Stauskas enters the game for B. McLemore,99,93
447,4,0:33.0,E. Gordon makes free throw 1 of 2,,100,93
448,4,0:33.0,E. Gordon makes free throw 2 of 2,,101,93
449,4,0:28.0,,Turnover by R. McCallum (traveling),101,93
450,4,0:28.0,Q. Pondexter enters the game for Ö. Aşık,,101,93
451,4,0:28.0,N. Cole enters the game for D. Cunningham,,101,93
452,4,0:23.0,Personal take foul by N. Stauskas (drawn by T. Evans),,101,93
453,4,0:23.0,T. Evans misses free throw 1 of 2,,101,93
454,4,0:23.0,Offensive rebound by Team,,101,93
455,4,0:23.0,Ö. Aşık enters the game for N. Cole,,101,93
456,4,0:23.0,T. Evans misses free throw 2 of 2,,101,93
457,4,0:22.0,,Defensive rebound by D. Cousins,101,93
458,4,0:08.0,,N. Stauskas makes 2-pt dunk at rim (assist by D. Cousins),101,95
