,QUARTER,TIME_REMAINING,NEW YORK_ACTION,LA LAKERS_ACTION,NEW YORK_SCORE,LA LAKERS_SCORE
389,4,5:02.0,,Defensive rebound by T. Black,92,82
390,4,5:02.0,,Personal foul by A. Bargnani (drawn by T. Black),92,82
391,4,4:50.0,,Offensive foul by W. Johnson (drawn by C. Early),92,82
392,4,4:50.0,,Turnover by W. Johnson (offensive foul),92,82
393,4,4:32.0,A. Bargnani misses 3-pt jump shot from 26 ft,,92,82
394,4,4:31.0,Offensive rebound by A. Shved,,92,82
395,4,4:27.0,J. Smith misses 2-pt jump shot from 16 ft,,92,82
396,4,4:24.0,,Defensive rebound by T. Black,92,82
397,4,4:16.0,,J. Hill misses 2-pt jump shot from 20 ft,92,82
398,4,4:15.0,Defensive rebound by A. Shved,,92,82
399,4,3:59.0,Personal foul by T. Black (drawn by A. Bargnani),,92,82
400,4,3:59.0,A. Bargnani makes free throw 1 of 2,,93,82
401,4,3:59.0,A. Bargnani makes free throw 2 of 2,,94,82
402,4,3:48.0,,W. Ellington misses 2-pt jump shot from 12 ft,94,82
403,4,3:47.0,Defensive rebound by A. Bargnani,,94,82
404,4,3:35.0,T. Hardaway makes 2-pt layup from 2 ft (assist by J. Smith),,96,82
405,4,3:17.0,,W. Johnson misses 3-pt jump shot from 24 ft,96,82
406,4,3:16.0,Defensive rebound by A. Shved,,96,82
407,4,2:52.0,J. Smith misses 2-pt jump shot from 15 ft,,96,82
408,4,2:52.0,,Defensive rebound by Team,96,82
409,4,2:52.0,New York full timeout,,96,82
410,4,2:32.0,,W. Ellington makes 3-pt jump shot from 26 ft,96,85
411,4,2:10.0,Turnover by A. Shved (lost ball; steal by W. Johnson),,96,85
412,4,2:06.0,,Shooting foul by J. Smith (drawn by J. Clarkson),96,85
413,4,2:06.0,,J. Clarkson makes free throw 1 of 2,96,86
414,4,2:06.0,L. Galloway enters the game for C. Early,,96,86
415,4,2:06.0,,J. Clarkson misses free throw 2 of 2,96,86
416,4,2:02.0,,Offensive rebound by J. Hill,96,86
417,4,2:01.0,,J. Hill makes 2-pt layup from 3 ft,96,88
418,4,1:42.0,A. Shved misses 2-pt layup from 3 ft (block by J. Hill),,96,88
419,4,1:40.0,,Defensive rebound by J. Hill,96,88
420,4,1:27.0,,W. Ellington misses 3-pt jump shot from 26 ft,96,88
421,4,1:26.0,Defensive rebound by A. Shved,,96,88
422,4,1:05.0,T. Hardaway misses 2-pt jump shot from 19 ft,,96,88
423,4,1:03.0,,Defensive rebound by W. Ellington,96,88
424,4,1:03.0,,Personal take foul by A. Shved (drawn by W. Ellington),96,88
425,4,0:53.0,,J. Clarkson makes 3-pt jump shot from 25 ft (assist by J. Hill),96,91
426,4,0:53.0,New York full timeout,,96,91
427,4,0:32.0,J. Smith makes 2-pt layup from 2 ft (assist by A. Shved),,98,91
428,4,0:32.0,,LA Lakers full timeout,98,91
429,4,0:29.0,,W. Ellington misses 2-pt layup at rim (block by J. Smith),98,91
430,4,0:26.0,,Offensive rebound by J. Hill,98,91
431,4,0:24.0,,J. Hill makes 3-pt jump shot from 24 ft,98,94
432,4,0:24.0,New York full timeout,,98,94
433,4,0:23.0,Personal take foul by J. Hill (drawn by A. Bargnani),,98,94
434,4,0:23.0,A. Bargnani misses free throw 1 of 2,,98,94
435,4,0:23.0,Offensive rebound by Team,,98,94
436,4,0:23.0,A. Bargnani makes free throw 2 of 2,,99,94
437,4,0:23.0,,LA Lakers full timeout,99,94
438,4,0:20.0,,J. Hill misses 2-pt jump shot from 3 ft,99,94
439,4,0:19.0,Defensive rebound by Team,,99,94
440,4,0:16.0,Personal take foul by T. Black (drawn by J. Smith),,99,94
441,4,0:16.0,,R. Kelly enters the game for T. Black,99,94
442,4,0:16.0,J. Smith makes free throw 1 of 2,,100,94
443,4,0:16.0,C. Early enters the game for A. Bargnani,,100,94
444,4,0:16.0,J. Smith makes free throw 2 of 2,,101,94
445,4,0:10.0,,J. Clarkson misses 3-pt jump shot from 29 ft,101,94
446,4,0:07.0,Defensive rebound by C. Early,,101,94
