,QUARTER,TIME_REMAINING,PORTLAND_ACTION,OKLAHOMA CITY_ACTION,PORTLAND_SCORE,OKLAHOMA CITY_SCORE
383,4,3:48.0,,Turnover by R. Jackson (lost ball; steal by D. Lillard),80,91
384,4,3:44.0,D. Lillard makes 2-pt layup at rim (assist by W. Matthews),,82,91
385,4,3:14.0,,R. Jackson makes 2-pt jump shot from 22 ft,82,93
386,4,3:06.0,Personal foul by R. Westbrook (drawn by D. Lillard),,82,93
387,4,3:06.0,J. Freeland enters the game for C. Kaman,,82,93
388,4,3:01.0,L. Aldridge misses 2-pt jump shot from 17 ft,,82,93
389,4,3:00.0,Offensive rebound by J. Freeland,,82,93
390,4,2:50.0,L. Aldridge makes 2-pt layup from 1 ft (assist by D. Lillard),,84,93
391,4,2:50.0,Shooting foul by K. Perkins (drawn by L. Aldridge),,84,93
392,4,2:50.0,Official timeout,,84,93
393,4,2:50.0,D. Wright enters the game for J. Freeland,,84,93
394,4,2:50.0,,S. Ibaka enters the game for N. Collison,84,93
395,4,2:50.0,L. Aldridge makes free throw 1 of 1,,85,93
396,4,2:33.0,,R. Westbrook misses 2-pt jump shot from 11 ft,85,93
397,4,2:32.0,,Offensive rebound by K. Perkins,85,93
398,4,2:29.0,,A. Morrow misses 3-pt jump shot from 22 ft,85,93
399,4,2:28.0,Defensive rebound by L. Aldridge,,85,93
400,4,2:20.0,W. Matthews misses 3-pt jump shot from 24 ft,,85,93
401,4,2:19.0,,Defensive rebound by R. Jackson,85,93
402,4,2:15.0,,S. Ibaka makes 2-pt dunk at rim (assist by R. Jackson),85,95
403,4,1:58.0,S. Blake misses 3-pt jump shot from 22 ft,,85,95
404,4,1:57.0,,Defensive rebound by R. Westbrook,85,95
405,4,1:40.0,,R. Westbrook misses 2-pt jump shot from 14 ft,85,95
406,4,1:39.0,Defensive rebound by L. Aldridge,,85,95
407,4,1:33.0,Personal foul by R. Westbrook (drawn by D. Lillard),,85,95
408,4,1:33.0,,Technical foul by R. Westbrook,85,95
409,4,1:33.0,D. Lillard makes technical free throw,,86,95
410,4,1:33.0,D. Lillard makes free throw 1 of 2,,87,95
411,4,1:33.0,,A. Roberson enters the game for K. Perkins,87,95
412,4,1:33.0,D. Lillard makes free throw 2 of 2,,88,95
413,4,1:30.0,,Personal foul by S. Blake (drawn by R. Westbrook),88,95
414,4,1:05.0,,Turnover by A. Morrow (lost ball; steal by W. Matthews),88,95
415,4,1:00.0,D. Lillard makes 3-pt jump shot from 25 ft,,91,95
416,4,1:00.0,,Oklahoma City full timeout,91,95
417,4,0:45.0,,R. Westbrook makes 2-pt jump shot from 16 ft,91,97
418,4,0:37.0,D. Lillard misses 2-pt dunk at rim (block by S. Ibaka),,91,97
419,4,0:36.0,Offensive rebound by L. Aldridge,,91,97
420,4,0:36.0,L. Aldridge makes 2-pt layup from 1 ft,,93,97
421,4,0:15.0,,S. Ibaka misses 2-pt jump shot from 19 ft,93,97
422,4,0:13.0,Defensive rebound by D. Wright,,93,97
423,4,0:06.0,Personal foul by S. Ibaka (drawn by L. Aldridge),,93,97
424,4,0:06.0,L. Aldridge makes free throw 1 of 2,,94,97
425,4,0:06.0,,K. Perkins enters the game for A. Morrow,94,97
426,4,0:06.0,L. Aldridge makes free throw 2 of 2,,95,97
427,4,0:06.0,,Oklahoma City full timeout,95,97
428,4,0:06.0,,A. Morrow enters the game for A. Roberson,95,97
429,4,0:06.0,,J. Lamb enters the game for K. Perkins,95,97
430,4,0:06.0,A. Crabbe enters the game for D. Wright,,95,97
431,4,0:05.0,,Personal take foul by S. Blake (drawn by R. Westbrook),95,97
432,4,0:05.0,,R. Westbrook misses free throw 1 of 2,95,97
433,4,0:05.0,,Offensive rebound by Team,95,97
434,4,0:05.0,C. Kaman enters the game for A. Crabbe,,95,97
435,4,0:05.0,,R. Westbrook makes free throw 2 of 2,95,98
436,4,0:05.0,Portland full timeout,,95,98
437,4,0:05.0,,A. Roberson enters the game for A. Morrow,95,98
438,4,0:05.0,,P. Jones enters the game for J. Lamb,95,98
439,4,0:05.0,D. Wright enters the game for C. Kaman,,95,98
440,4,0:03.0,D. Lillard makes 3-pt jump shot from 25 ft (assist by S. Blake),,98,98
441,4,0:03.0,,Oklahoma City full timeout,98,98
442,4,0:03.0,,A. Morrow enters the game for P. Jones,98,98
443,4,0:03.0,A. Crabbe enters the game for D. Wright,,98,98
444,4,0:00.0,,R. Westbrook misses 3-pt jump shot from 30 ft,98,98
445,4,0:00.0,Defensive rebound by Team,,98,98
446,1OT,4:46.0,L. Aldridge misses 2-pt jump shot from 3 ft (block by S. Ibaka),,98,98
447,1OT,4:43.0,,Defensive rebound by R. Jackson,98,98
448,1OT,4:33.0,,R. Jackson makes 2-pt jump shot from 3 ft,98,100
449,1OT,4:11.0,L. Aldridge makes 2-pt jump shot from 4 ft,,100,100
450,1OT,4:11.0,Shooting foul by S. Ibaka (drawn by L. Aldridge),,100,100
451,1OT,4:11.0,L. Aldridge makes free throw 1 of 1,,101,100
452,1OT,3:53.0,,R. Jackson misses 2-pt jump shot from 15 ft,101,100
453,1OT,3:51.0,Defensive rebound by D. Lillard,,101,100
454,1OT,3:41.0,W. Matthews makes 3-pt jump shot from 22 ft,,104,100
455,1OT,3:39.0,,Oklahoma City full timeout,104,100
456,1OT,3:39.0,,A. Morrow enters the game for P. Jones,104,100
457,1OT,3:30.0,,R. Westbrook makes 2-pt layup at rim,104,102
458,1OT,3:10.0,W. Matthews makes 2-pt jump shot from 14 ft (assist by D. Lillard),,106,102
459,1OT,2:57.0,,R. Westbrook makes 2-pt jump shot from 13 ft,106,104
460,1OT,2:43.0,Shooting foul by S. Ibaka (drawn by D. Lillard),,106,104
461,1OT,2:43.0,D. Lillard makes free throw 1 of 2,,107,104
462,1OT,2:43.0,D. Lillard makes free throw 2 of 2,,108,104
463,1OT,2:30.0,,R. Westbrook makes 2-pt jump shot from 12 ft,108,106
464,1OT,2:12.0,L. Aldridge misses 2-pt jump shot from 16 ft,,108,106
465,1OT,2:10.0,Offensive rebound by L. Aldridge,,108,106
466,1OT,2:08.0,D. Lillard makes 3-pt jump shot from 25 ft (assist by L. Aldridge),,111,106
467,1OT,2:05.0,,Oklahoma City full timeout,111,106
468,1OT,2:05.0,,P. Jones enters the game for A. Roberson,111,106
469,1OT,1:58.0,,R. Jackson misses 2-pt jump shot from 12 ft,111,106
470,1OT,1:56.0,,Offensive rebound by R. Westbrook,111,106
471,1OT,1:49.0,,R. Westbrook misses 3-pt jump shot from 24 ft,111,106
472,1OT,1:48.0,Defensive rebound by Team,,111,106
473,1OT,1:39.0,Personal foul by R. Westbrook (drawn by L. Aldridge),,111,106
474,1OT,1:39.0,,I. Smith enters the game for R. Westbrook,111,106
475,1OT,1:32.0,D. Lillard misses 2-pt jump shot from 19 ft,,111,106
476,1OT,1:30.0,,Defensive rebound by R. Jackson,111,106
477,1OT,1:26.0,,Personal foul by L. Aldridge (drawn by R. Jackson),111,106
478,1OT,1:19.0,,I. Smith makes 2-pt layup at rim (assist by R. Jackson),111,108
479,1OT,1:05.0,Shooting foul by I. Smith (drawn by D. Lillard),,111,108
480,1OT,1:05.0,D. Lillard makes free throw 1 of 2,,112,108
481,1OT,1:05.0,D. Lillard makes free throw 2 of 2,,113,108
482,1OT,1:03.0,,Offensive foul by S. Ibaka (drawn by W. Matthews),113,108
483,1OT,1:03.0,,Turnover by S. Ibaka (offensive foul),113,108
484,1OT,0:42.0,L. Aldridge misses 2-pt jump shot from 14 ft,,113,108
485,1OT,0:41.0,Offensive rebound by D. Wright,,113,108
486,1OT,0:41.0,D. Wright makes 2-pt tip-in at rim,,115,108
487,1OT,0:34.0,,R. Jackson misses 3-pt jump shot from 24 ft,115,108
488,1OT,0:33.0,Defensive rebound by D. Wright,,115,108
489,1OT,0:11.0,D. Lillard misses 2-pt jump shot from 19 ft,,115,108
490,1OT,0:10.0,,Defensive rebound by R. Jackson,115,108
491,1OT,0:10.0,Personal foul by S. Ibaka (drawn by L. Aldridge),,115,108
492,1OT,0:10.0,,Personal foul by L. Aldridge,115,108
493,1OT,0:10.0,,Technical foul by S. Ibaka,115,108
494,1OT,0:10.0,Technical foul by L. Aldridge,,115,108
495,1OT,0:10.0,,S. Ibaka ejected from game,115,108
496,1OT,0:10.0,L. Aldridge ejected from game,,115,108
497,1OT,0:10.0,C. McCollum enters the game for L. Aldridge,,115,108
498,1OT,0:10.0,J. Freeland enters the game for W. Matthews,,115,108
499,1OT,0:10.0,A. Crabbe enters the game for D. Lillard,,115,108
500,1OT,0:09.0,,J. Lamb enters the game for S. Ibaka,115,108
501,1OT,0:03.0,,A. Morrow makes 3-pt jump shot from 24 ft (assist by R. Jackson),115,111
