,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,DENVER_ACTION,LA LAKERS_SCORE,DENVER_SCORE
390,4,4:18.0,R. Sacre makes 2-pt layup from 2 ft (assist by J. Clarkson),,91,112
391,4,3:53.0,,J. Hickson makes 2-pt dunk at rim (assist by T. Lawson),91,114
392,4,3:37.0,J. Clarkson makes 2-pt jump shot from 16 ft,,93,114
393,4,3:20.0,,J. Hickson makes 2-pt jump shot from 8 ft (assist by T. Lawson),93,116
394,4,2:55.0,J. Clarkson makes 2-pt layup from 1 ft,,95,116
395,4,2:35.0,,Turnover by W. Barton (bad pass; steal by J. Clarkson),95,116
396,4,2:30.0,E. Davis makes 2-pt layup from 1 ft (assist by J. Clarkson),,97,116
397,4,2:17.0,,Denver full timeout,97,116
398,4,2:17.0,LA Lakers full timeout,,97,116
399,4,2:17.0,,E. Green enters the game for T. Lawson,97,116
400,4,2:17.0,,I. Clark enters the game for J. Hickson,97,116
401,4,2:02.0,,J. Lauvergne makes 3-pt jump shot from 25 ft (assist by E. Green),97,119
402,4,1:44.0,D. Buycks misses 2-pt jump shot from 6 ft (block by G. Harris),,97,119
403,4,1:43.0,Offensive rebound by D. Buycks,,97,119
404,4,1:37.0,J. Clarkson misses 2-pt jump shot from 18 ft,,97,119
405,4,1:36.0,Offensive rebound by R. Sacre,,97,119
406,4,1:33.0,R. Sacre misses 2-pt dunk at rim,,97,119
407,4,1:32.0,,Defensive rebound by G. Harris,97,119
408,4,1:25.0,,I. Clark misses 3-pt jump shot from 23 ft,97,119
409,4,1:23.0,Defensive rebound by R. Sacre,,97,119
410,4,1:12.0,W. Johnson misses 3-pt jump shot from 25 ft,,97,119
411,4,1:11.0,,Defensive rebound by Team,97,119
412,4,0:58.0,,I. Clark misses 3-pt jump shot from 25 ft,97,119
413,4,0:56.0,Defensive rebound by J. Clarkson,,97,119
414,4,0:53.0,J. Clarkson makes 2-pt layup from 1 ft,,99,119
415,4,0:53.0,Shooting foul by G. Harris (drawn by J. Clarkson),,99,119
416,4,0:53.0,J. Clarkson makes free throw 1 of 1,,100,119
417,4,0:28.0,,I. Clark misses 2-pt jump shot from 18 ft,100,119
418,4,0:27.0,Defensive rebound by J. Clarkson,,100,119
419,4,0:25.0,W. Johnson misses 3-pt jump shot from 25 ft,,100,119
420,4,0:24.0,Offensive rebound by E. Davis,,100,119
421,4,0:23.0,E. Davis misses 2-pt tip-in from 2 ft,,100,119
422,4,0:22.0,Offensive rebound by E. Davis,,100,119
423,4,0:21.0,Shooting foul by I. Clark (drawn by E. Davis),,100,119
424,4,0:21.0,E. Davis makes free throw 1 of 2,,101,119
425,4,0:21.0,E. Davis misses free throw 2 of 2,,101,119
426,4,0:19.0,,Defensive rebound by J. Lauvergne,101,119
