,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,DALLAS_ACTION,LA CLIPPERS_SCORE,DALLAS_SCORE
385,4,8:34.0,,D. Harris misses 3-pt jump shot from 24 ft,100,82
386,4,8:34.0,,Offensive rebound by D. Nowitzki,100,82
387,4,8:34.0,Loose ball foul by D. Jordan (drawn by D. Nowitzki),,100,82
388,4,8:24.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,100,82
389,4,8:23.0,Defensive rebound by H. Türkoğlu,,100,82
390,4,8:17.0,J. Crawford misses 2-pt jump shot from 20 ft,,100,82
391,4,8:16.0,Offensive rebound by D. Jordan,,100,82
392,4,8:15.0,D. Jordan makes 2-pt layup from 1 ft,,102,82
393,4,8:02.0,,J. Barea makes 2-pt layup from 1 ft,102,84
394,4,7:42.0,Personal block foul by D. Harris (drawn by J. Crawford),,102,84
395,4,7:30.0,A. Rivers misses 2-pt jump shot from 11 ft,,102,84
396,4,7:29.0,,Defensive rebound by D. Nowitzki,102,84
397,4,7:22.0,,Personal foul by H. Türkoğlu (drawn by D. Powell),102,84
398,4,7:11.0,,D. Nowitzki misses 2-pt jump shot from 14 ft,102,84
399,4,7:09.0,Defensive rebound by D. Jordan,,102,84
400,4,7:06.0,Personal block foul by J. Barea (drawn by J. Crawford),,102,84
401,4,7:05.0,Personal foul by J. Barea (drawn by J. Crawford),,102,84
402,4,7:05.0,D. Jordan misses free throw 1 of 2,,102,84
403,4,7:05.0,Offensive rebound by Team,,102,84
404,4,7:05.0,D. Jordan makes free throw 2 of 2,,103,84
405,4,6:52.0,,Shooting foul by A. Rivers (drawn by D. Powell),103,84
406,4,6:52.0,,D. Powell misses free throw 1 of 2,103,84
407,4,6:52.0,,Offensive rebound by Team,103,84
408,4,6:52.0,,C. Villanueva enters the game for D. Nowitzki,103,84
409,4,6:52.0,,D. Powell makes free throw 2 of 2,103,85
410,4,6:42.0,H. Türkoğlu misses 3-pt jump shot from 24 ft,,103,85
411,4,6:41.0,,Defensive rebound by D. Harris,103,85
412,4,6:31.0,,C. Parsons misses 2-pt jump shot from 6 ft,103,85
413,4,6:30.0,Defensive rebound by C. Paul,,103,85
414,4,6:11.0,H. Türkoğlu misses 3-pt jump shot from 22 ft,,103,85
415,4,6:10.0,,Defensive rebound by C. Villanueva,103,85
416,4,6:02.0,,J. Barea makes 2-pt jump shot from 9 ft,103,87
417,4,5:39.0,Shooting foul by D. Powell (drawn by C. Paul),,103,87
418,4,5:39.0,Official timeout,,103,87
419,4,5:39.0,M. Barnes enters the game for A. Rivers,,103,87
420,4,5:39.0,J. Redick enters the game for H. Türkoğlu,,103,87
421,4,5:39.0,H. Türkoğlu enters the game for D. Jordan,,103,87
422,4,5:39.0,C. Paul makes free throw 1 of 2,,104,87
423,4,5:39.0,C. Paul makes free throw 2 of 2,,105,87
424,4,5:28.0,,Personal foul by H. Türkoğlu (drawn by C. Villanueva),105,87
425,4,5:28.0,,C. Villanueva makes free throw 1 of 2,105,88
426,4,5:28.0,,C. Villanueva makes free throw 2 of 2,105,89
427,4,5:06.0,J. Crawford misses 2-pt jump shot from 7 ft,,105,89
428,4,5:05.0,,Defensive rebound by C. Villanueva,105,89
429,4,4:56.0,,C. Villanueva makes 3-pt jump shot from 24 ft (assist by C. Parsons),105,92
430,4,4:34.0,Personal foul by D. Powell (drawn by C. Paul),,105,92
431,4,4:34.0,C. Paul makes free throw 1 of 2,,106,92
432,4,4:34.0,C. Paul makes free throw 2 of 2,,107,92
433,4,4:23.0,,Personal foul by C. Paul (drawn by C. Villanueva),107,92
434,4,4:23.0,,C. Villanueva misses free throw 1 of 2,107,92
435,4,4:23.0,,Offensive rebound by Team,107,92
436,4,4:23.0,,C. Villanueva makes free throw 2 of 2,107,93
437,4,4:18.0,Personal foul by J. Barea (drawn by C. Paul),,107,93
438,4,4:18.0,C. Paul makes free throw 1 of 2,,108,93
439,4,4:18.0,C. Paul makes free throw 2 of 2,,109,93
440,4,4:07.0,,Turnover by C. Villanueva (bad pass; steal by C. Paul),109,93
441,4,3:44.0,J. Crawford makes 2-pt jump shot from 6 ft,,111,93
442,4,3:38.0,,Dallas full timeout,111,93
443,4,3:38.0,,R. Ledo enters the game for C. Parsons,111,93
444,4,3:38.0,,R. Felton enters the game for J. Barea,111,93
445,4,3:38.0,,G. Smith enters the game for D. Harris,111,93
446,4,3:38.0,,R. Jefferson enters the game for C. Villanueva,111,93
447,4,3:30.0,,Turnover by R. Ledo (bad pass; steal by H. Türkoğlu),111,93
448,4,3:07.0,M. Barnes misses 3-pt jump shot from 23 ft,,111,93
449,4,3:06.0,Offensive rebound by J. Redick,,111,93
450,4,3:04.0,J. Redick misses 2-pt jump shot from 9 ft,,111,93
451,4,3:04.0,,Defensive rebound by G. Smith,111,93
452,4,2:58.0,,R. Ledo misses 3-pt jump shot from 23 ft,111,93
453,4,2:57.0,Defensive rebound by M. Barnes,,111,93
454,4,2:33.0,J. Crawford misses 3-pt jump shot from 24 ft,,111,93
455,4,2:32.0,,Defensive rebound by G. Smith,111,93
456,4,2:21.0,,R. Jefferson makes 3-pt jump shot from 24 ft (assist by R. Ledo),111,96
457,4,1:56.0,C. Paul misses 2-pt jump shot from 20 ft,,111,96
458,4,1:55.0,,Defensive rebound by G. Smith,111,96
459,4,1:45.0,,R. Ledo misses 2-pt jump shot from 2 ft,111,96
460,4,1:44.0,Defensive rebound by H. Türkoğlu,,111,96
461,4,1:37.0,Personal foul by R. Ledo (drawn by C. Paul),,111,96
462,4,1:37.0,C. Paul makes free throw 1 of 2,,112,96
463,4,1:37.0,D. Jones enters the game for J. Redick,,112,96
464,4,1:37.0,A. Rivers enters the game for H. Türkoğlu,,112,96
465,4,1:37.0,C. Paul makes free throw 2 of 2,,113,96
466,4,1:22.0,,R. Felton misses 3-pt jump shot from 25 ft,113,96
467,4,1:21.0,Defensive rebound by A. Rivers,,113,96
468,4,1:00.0,J. Crawford makes 2-pt jump shot from 20 ft,,115,96
469,4,0:52.0,,R. Jefferson misses 3-pt jump shot from 25 ft,115,96
470,4,0:51.0,Defensive rebound by Team,,115,96
471,4,0:51.0,C. Wilcox enters the game for C. Paul,,115,96
472,4,0:30.0,J. Crawford misses 3-pt jump shot from 28 ft,,115,96
473,4,0:29.0,Offensive rebound by D. Jones,,115,96
474,4,0:08.0,Turnover by A. Rivers (lost ball; steal by D. Powell),,115,96
475,4,0:05.0,,Shooting foul by M. Barnes (drawn by D. Powell),115,96
476,4,0:05.0,,D. Powell makes free throw 1 of 2,115,97
477,4,0:05.0,,D. Powell makes free throw 2 of 2,115,98
