,QUARTER,TIME_REMAINING,DALLAS_ACTION,HOUSTON_ACTION,DALLAS_SCORE,HOUSTON_SCORE
393,4,10:54.0,,Offensive rebound by J. Smith,84,82
394,4,10:50.0,,D. Howard makes 2-pt dunk at rim (assist by J. Smith),84,84
395,4,10:23.0,M. Ellis misses 2-pt jump shot from 20 ft,,84,84
396,4,10:22.0,,Defensive rebound by D. Howard,84,84
397,4,10:18.0,,C. Brewer makes 2-pt layup from 1 ft (assist by D. Howard),84,86
398,4,10:17.0,Dallas full timeout,,84,86
399,4,10:17.0,D. Nowitzki enters the game for M. Ellis,,84,86
400,4,10:17.0,J. Barea enters the game for C. Villanueva,,84,86
401,4,10:02.0,R. Felton misses 2-pt jump shot from 22 ft,,84,86
402,4,10:00.0,,Defensive rebound by J. Smith,84,86
403,4,9:50.0,,D. Howard makes 2-pt dunk at rim (assist by J. Smith),84,88
404,4,9:28.0,D. Nowitzki misses 2-pt jump shot from 11 ft,,84,88
405,4,9:26.0,,Defensive rebound by P. Prigioni,84,88
406,4,9:06.0,,D. Howard misses 2-pt layup from 1 ft (block by A. Aminu),84,88
407,4,9:06.0,,Offensive rebound by Team,84,88
408,4,8:49.0,,D. Howard makes 2-pt dunk at rim (assist by J. Smith),84,90
409,4,8:29.0,D. Nowitzki misses 2-pt jump shot from 13 ft,,84,90
410,4,8:28.0,,Defensive rebound by D. Howard,84,90
411,4,8:11.0,,J. Smith makes 2-pt layup from 1 ft (assist by P. Prigioni),84,92
412,4,8:11.0,Dallas full timeout,,84,92
413,4,8:11.0,T. Chandler enters the game for A. Aminu,,84,92
414,4,8:11.0,M. Ellis enters the game for A. Stoudemire,,84,92
415,4,8:11.0,R. Jefferson enters the game for R. Felton,,84,92
416,4,7:51.0,J. Barea makes 2-pt jump shot from 11 ft,,86,92
417,4,7:38.0,,D. Howard makes 2-pt dunk at rim (assist by J. Smith),86,94
418,4,7:13.0,Shooting block foul by T. Ariza (drawn by T. Chandler),,86,94
419,4,7:13.0,T. Chandler makes free throw 1 of 2,,87,94
420,4,7:13.0,T. Chandler makes free throw 2 of 2,,88,94
421,4,6:56.0,,C. Brewer makes 2-pt dunk at rim (assist by J. Smith),88,96
422,4,6:46.0,D. Nowitzki misses 3-pt jump shot from 26 ft,,88,96
423,4,6:45.0,,Defensive rebound by D. Howard,88,96
424,4,6:37.0,,C. Brewer makes 2-pt layup from 2 ft (assist by J. Smith),88,98
425,4,6:36.0,Dallas full timeout,,88,98
426,4,6:21.0,M. Ellis misses 2-pt layup from 2 ft,,88,98
427,4,6:20.0,,Defensive rebound by T. Ariza,88,98
428,4,6:09.0,Offensive charge foul by J. Smith (drawn by J. Barea),,88,98
429,4,6:09.0,,Turnover by J. Smith (offensive foul),88,98
430,4,5:53.0,J. Barea misses 2-pt jump shot from 19 ft,,88,98
431,4,5:52.0,,Defensive rebound by J. Smith,88,98
432,4,5:39.0,,P. Prigioni makes 2-pt jump shot from 18 ft,88,100
433,4,5:17.0,D. Nowitzki makes flagrant free throw 1 of 2,,89,100
434,4,5:17.0,R. Felton enters the game for R. Jefferson,,89,100
435,4,5:17.0,D. Nowitzki makes flagrant free throw 2 of 2,,90,100
436,4,5:13.0,Turnover by T. Chandler (offensive foul),,90,100
437,4,5:13.0,Offensive foul by T. Chandler (drawn by J. Smith),,90,100
438,4,5:00.0,,J. Smith misses 3-pt jump shot from 25 ft,90,100
439,4,4:59.0,,Offensive rebound by Team,90,100
440,4,4:48.0,,Turnover by P. Prigioni (bad pass; steal by T. Chandler),90,100
441,4,4:43.0,J. Barea misses 2-pt layup from 2 ft,,90,100
442,4,4:41.0,Offensive rebound by M. Ellis,,90,100
443,4,4:34.0,M. Ellis misses 3-pt jump shot from 26 ft,,90,100
444,4,4:34.0,,Defensive rebound by Team,90,100
445,4,4:34.0,Loose ball foul by J. Barea (drawn by C. Brewer),,90,100
446,4,4:34.0,,J. Harden enters the game for T. Ariza,90,100
447,4,4:11.0,,C. Brewer misses 3-pt jump shot from 23 ft,90,100
448,4,4:10.0,Defensive rebound by R. Felton,,90,100
449,4,3:55.0,J. Barea misses 2-pt jump shot from 11 ft,,90,100
450,4,3:53.0,Offensive rebound by T. Chandler,,90,100
451,4,3:52.0,T. Chandler makes 2-pt dunk at rim,,92,100
452,4,3:37.0,,P. Prigioni makes 3-pt jump shot from 27 ft,92,103
453,4,3:22.0,R. Felton misses 2-pt layup from 2 ft,,92,103
454,4,3:20.0,,Defensive rebound by D. Howard,92,103
455,4,3:11.0,,Houston full timeout,92,103
456,4,3:11.0,A. Aminu enters the game for D. Nowitzki,,92,103
457,4,3:09.0,,Shooting foul by M. Ellis (drawn by J. Harden),92,103
458,4,3:09.0,,J. Harden makes free throw 1 of 2,92,104
459,4,3:09.0,D. Nowitzki enters the game for A. Aminu,,92,104
460,4,3:09.0,,J. Harden makes free throw 2 of 2,92,105
461,4,2:58.0,Shooting foul by J. Smith (drawn by T. Chandler),,92,105
462,4,2:58.0,T. Chandler misses free throw 1 of 2,,92,105
463,4,2:58.0,Offensive rebound by Team,,92,105
464,4,2:58.0,T. Chandler makes free throw 2 of 2,,93,105
465,4,2:40.0,,D. Howard makes 2-pt dunk at rim (assist by J. Smith),93,107
466,4,2:30.0,R. Felton makes 2-pt jump shot from 12 ft,,95,107
467,4,2:30.0,Shooting foul by J. Harden (drawn by R. Felton),,95,107
468,4,2:30.0,R. Felton makes free throw 1 of 1,,96,107
469,4,2:15.0,,J. Smith makes 2-pt dunk at rim (assist by J. Harden),96,109
470,4,2:13.0,Dallas full timeout,,96,109
471,4,2:00.0,M. Ellis misses 2-pt layup from 3 ft,,96,109
472,4,1:59.0,,Defensive rebound by P. Prigioni,96,109
473,4,1:51.0,,Shooting foul by M. Ellis (drawn by J. Harden),96,109
474,4,1:51.0,,J. Harden makes free throw 1 of 2,96,110
475,4,1:51.0,A. Aminu enters the game for D. Nowitzki,,96,110
476,4,1:51.0,B. James enters the game for T. Chandler,,96,110
477,4,1:51.0,D. Powell enters the game for M. Ellis,,96,110
478,4,1:51.0,,J. Harden makes free throw 2 of 2,96,111
479,4,1:38.0,D. Powell misses 2-pt jump shot from 20 ft,,96,111
480,4,1:37.0,,Defensive rebound by J. Smith,96,111
481,4,1:14.0,,J. Harden misses 3-pt jump shot from 25 ft,96,111
482,4,1:13.0,Defensive rebound by D. Powell,,96,111
483,4,0:59.0,R. Felton misses 2-pt layup from 1 ft,,96,111
484,4,0:58.0,,Defensive rebound by J. Harden,96,111
485,4,0:35.0,,J. Harden misses 2-pt jump shot from 21 ft,96,111
486,4,0:34.0,Defensive rebound by Team,,96,111
487,4,0:34.0,,N. Johnson enters the game for D. Howard,96,111
488,4,0:34.0,,K. Papanikolaou enters the game for J. Harden,96,111
489,4,0:34.0,,C. Capela enters the game for J. Smith,96,111
490,4,0:34.0,,J. Dorsey enters the game for C. Brewer,96,111
491,4,0:34.0,C. Villanueva enters the game for J. Barea,,96,111
492,4,0:25.0,C. Villanueva makes 3-pt jump shot from 26 ft (assist by R. Felton),,99,111
493,4,0:05.0,,P. Prigioni misses 2-pt jump shot from 19 ft,99,111
494,4,0:04.0,Defensive rebound by C. Villanueva,,99,111
