,QUARTER,TIME_REMAINING,INDIANA_ACTION,WASHINGTON_ACTION,INDIANA_SCORE,WASHINGTON_SCORE
398,4,5:11.0,,Offensive rebound by Team,84,90
399,4,5:11.0,Loose ball foul by G. Hill (drawn by D. Gooden),,84,90
400,4,5:11.0,,M. Webster enters the game for R. Sessions,84,90
401,4,5:03.0,,D. Gooden makes 2-pt jump shot from 21 ft (assist by J. Wall),84,92
402,4,4:44.0,L. Allen makes 2-pt layup at rim (assist by D. West),,86,92
403,4,4:31.0,,Shooting foul by C. Miles (drawn by M. Webster),86,92
404,4,4:31.0,,R. Butler misses free throw 1 of 2,86,92
405,4,4:31.0,,Offensive rebound by Team,86,92
406,4,4:31.0,,N. Hilário enters the game for D. Gooden,86,92
407,4,4:31.0,,R. Butler makes free throw 2 of 2,86,93
408,4,4:18.0,G. Hill makes 2-pt hook shot from 8 ft,,88,93
409,4,4:00.0,,Shooting foul by L. Allen (drawn by N. Hilário),88,93
410,4,4:00.0,,N. Hilário misses free throw 1 of 2,88,93
411,4,4:00.0,,Offensive rebound by Team,88,93
412,4,4:00.0,,M. Gortat enters the game for K. Séraphin,88,93
413,4,4:00.0,,N. Hilário makes free throw 2 of 2,88,94
414,4,3:47.0,G. Hill makes 2-pt layup from 2 ft,,90,94
415,4,3:30.0,,Turnover by J. Wall (bad pass; steal by L. Allen),90,94
416,4,3:26.0,Shooting foul by J. Wall (drawn by S. Hill),,90,94
417,4,3:26.0,S. Hill makes free throw 1 of 2,,91,94
418,4,3:26.0,S. Hill misses free throw 2 of 2,,91,94
419,4,3:24.0,,Defensive rebound by M. Webster,91,94
420,4,3:05.0,,Turnover by M. Webster (bad pass; steal by G. Hill),91,94
421,4,3:01.0,G. Hill makes 2-pt layup from 1 ft,,93,94
422,4,2:53.0,,Washington full timeout,93,94
423,4,2:53.0,,P. Pierce enters the game for M. Webster,93,94
424,4,2:43.0,,Turnover by R. Butler (bad pass; steal by C. Miles),93,94
425,4,2:28.0,G. Hill makes 2-pt layup from 1 ft (assist by L. Allen),,95,94
426,4,2:09.0,,M. Gortat misses 2-pt jump shot from 19 ft,95,94
427,4,2:08.0,Defensive rebound by S. Hill,,95,94
428,4,1:46.0,G. Hill makes 2-pt jump shot from 19 ft,,97,94
429,4,1:42.0,,Shooting foul by L. Allen (drawn by J. Wall),97,94
430,4,1:42.0,,J. Wall makes free throw 1 of 2,97,95
431,4,1:42.0,,J. Wall makes free throw 2 of 2,97,96
432,4,1:28.0,G. Hill misses 3-pt jump shot from 23 ft,,97,96
433,4,1:27.0,,Defensive rebound by R. Butler,97,96
434,4,1:16.0,,N. Hilário misses 2-pt jump shot from 19 ft,97,96
435,4,1:15.0,Defensive rebound by G. Hill,,97,96
436,4,0:58.0,D. West makes 2-pt jump shot from 5 ft (assist by G. Hill),,99,96
437,4,0:54.0,,Washington full timeout,99,96
438,4,0:46.0,,R. Butler misses 3-pt jump shot from 24 ft,99,96
439,4,0:44.0,Defensive rebound by L. Allen,,99,96
440,4,0:25.0,G. Hill misses 2-pt layup from 2 ft (block by M. Gortat),,99,96
441,4,0:23.0,,Defensive rebound by M. Gortat,99,96
442,4,0:20.0,,Shooting foul by D. West (drawn by R. Butler),99,96
443,4,0:20.0,,R. Butler makes free throw 1 of 2,99,97
444,4,0:20.0,,R. Sessions enters the game for J. Wall,99,97
445,4,0:20.0,,M. Webster enters the game for P. Pierce,99,97
446,4,0:20.0,,R. Butler makes free throw 2 of 2,99,98
447,4,0:20.0,Indiana full timeout,,99,98
448,4,0:20.0,,O. Porter enters the game for M. Gortat,99,98
449,4,0:20.0,L. Scola enters the game for S. Hill,,99,98
450,4,0:20.0,C. Watson enters the game for L. Allen,,99,98
451,4,0:20.0,Indiana full timeout,,99,98
452,4,0:19.0,Personal take foul by R. Butler (drawn by C. Miles),,99,98
453,4,0:19.0,C. Miles makes free throw 1 of 2,,100,98
454,4,0:19.0,,M. Gortat enters the game for O. Porter,100,98
455,4,0:19.0,S. Hill enters the game for C. Watson,,100,98
456,4,0:19.0,C. Miles makes free throw 2 of 2,,101,98
457,4,0:19.0,,Washington full timeout,101,98
458,4,0:19.0,L. Allen enters the game for L. Scola,,101,98
459,4,0:19.0,,J. Wall enters the game for N. Hilário,101,98
460,4,0:19.0,,P. Pierce enters the game for R. Sessions,101,98
461,4,0:12.0,,J. Wall makes 3-pt jump shot from 27 ft,101,101
462,4,0:11.0,Indiana full timeout,,101,101
463,4,0:11.0,,N. Hilário enters the game for P. Pierce,101,101
464,4,0:11.0,C. Watson enters the game for S. Hill,,101,101
465,4,0:11.0,D. Rudež enters the game for L. Allen,,101,101
466,4,0:11.0,,O. Porter enters the game for M. Gortat,101,101
467,4,0:03.0,G. Hill makes 2-pt layup at rim,,103,101
468,4,0:01.0,,R. Butler misses 3-pt jump shot from 38 ft,103,101
469,4,0:00.0,,Offensive rebound by Team,103,101
