,QUARTER,TIME_REMAINING,DETROIT_ACTION,BOSTON_ACTION,DETROIT_SCORE,BOSTON_SCORE
381,4,6:52.0,J. Anthony misses 2-pt jump shot from 7 ft,,74,78
382,4,6:51.0,,Defensive rebound by P. Pressey,74,78
383,4,6:42.0,,B. Bass misses 3-pt jump shot from 22 ft,74,78
384,4,6:40.0,Defensive rebound by J. Anthony,,74,78
385,4,6:31.0,T. Prince makes 3-pt jump shot from 22 ft (assist by K. Caldwell-Pope),,77,78
386,4,6:12.0,,P. Pressey misses 2-pt jump shot from 4 ft (block by S. Dinwiddie),77,78
387,4,6:10.0,,Offensive rebound by B. Bass,77,78
388,4,6:05.0,,A. Bradley misses 3-pt jump shot from 24 ft,77,78
389,4,6:03.0,Defensive rebound by Team,,77,78
390,4,6:03.0,R. Jackson enters the game for S. Dinwiddie,,77,78
391,4,5:49.0,J. Anthony makes 2-pt dunk at rim (assist by R. Jackson),,79,78
392,4,5:23.0,,A. Bradley makes 3-pt jump shot from 24 ft (assist by P. Pressey),79,81
393,4,5:01.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,79,81
394,4,4:59.0,,Defensive rebound by B. Bass,79,81
395,4,4:36.0,,B. Bass misses 2-pt jump shot from 3 ft,79,81
396,4,4:35.0,Defensive rebound by R. Jackson,,79,81
397,4,4:29.0,R. Jackson misses 2-pt layup from 1 ft (block by J. Crowder),,79,81
398,4,4:28.0,,Defensive rebound by A. Bradley,79,81
399,4,4:07.0,,A. Bradley misses 3-pt jump shot from 24 ft,79,81
400,4,4:05.0,Defensive rebound by J. Meeks,,79,81
401,4,3:41.0,R. Jackson misses 3-pt jump shot from 24 ft,,79,81
402,4,3:40.0,,Defensive rebound by A. Bradley,79,81
403,4,3:33.0,,Boston full timeout,79,81
404,4,3:33.0,Official timeout,,79,81
405,4,3:33.0,,E. Turner enters the game for P. Pressey,79,81
406,4,3:33.0,A. Drummond enters the game for J. Anthony,,79,81
407,4,3:27.0,,B. Bass makes 2-pt jump shot from 16 ft (assist by K. Olynyk),79,83
408,4,3:27.0,,Shooting foul by A. Drummond (drawn by B. Bass),79,83
409,4,3:27.0,,B. Bass misses free throw 1 of 1,79,83
410,4,3:25.0,Defensive rebound by K. Caldwell-Pope,,79,83
411,4,3:08.0,T. Prince misses 3-pt jump shot from 23 ft,,79,83
412,4,3:07.0,,Defensive rebound by K. Olynyk,79,83
413,4,2:49.0,,E. Turner misses 2-pt jump shot from 4 ft (block by A. Drummond),79,83
414,4,2:48.0,Defensive rebound by J. Meeks,,79,83
415,4,2:45.0,J. Meeks makes 2-pt layup at rim,,81,83
416,4,2:29.0,Violation by T. Prince (kicked ball),,81,83
417,4,2:29.0,Detroit full timeout,,81,83
418,4,2:19.0,,B. Bass misses 2-pt jump shot from 17 ft,81,83
419,4,2:18.0,Defensive rebound by K. Caldwell-Pope,,81,83
420,4,2:01.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,81,83
421,4,1:59.0,,Defensive rebound by J. Crowder,81,83
422,4,1:54.0,,B. Bass makes 2-pt dunk at rim (assist by E. Turner),81,85
423,4,1:47.0,Personal foul by A. Bradley (drawn by R. Jackson),,81,85
424,4,1:47.0,,P. Pressey enters the game for K. Olynyk,81,85
425,4,1:39.0,Shooting foul by P. Pressey (drawn by R. Jackson),,81,85
426,4,1:39.0,R. Jackson makes free throw 1 of 2,,82,85
427,4,1:39.0,,K. Olynyk enters the game for P. Pressey,82,85
428,4,1:39.0,R. Jackson makes free throw 2 of 2,,83,85
429,4,1:23.0,,B. Bass misses 2-pt jump shot from 14 ft,83,85
430,4,1:22.0,Defensive rebound by J. Meeks,,83,85
431,4,1:15.0,T. Prince makes 3-pt jump shot from 22 ft (assist by R. Jackson),,86,85
432,4,1:15.0,,Boston full timeout,86,85
433,4,1:11.0,,J. Crowder makes 2-pt layup from 2 ft (assist by E. Turner),86,87
434,4,1:11.0,,Shooting foul by K. Caldwell-Pope (drawn by J. Crowder),86,87
435,4,1:11.0,,G. Wallace enters the game for K. Olynyk,86,87
436,4,1:11.0,,J. Crowder makes free throw 1 of 1,86,88
437,4,0:59.0,R. Jackson makes 2-pt jump shot from 7 ft,,88,88
438,4,0:41.0,,E. Turner misses 2-pt jump shot from 16 ft,88,88
439,4,0:40.0,Defensive rebound by J. Meeks,,88,88
440,4,0:19.0,R. Jackson misses 2-pt jump shot from 18 ft,,88,88
441,4,0:18.0,,Defensive rebound by G. Wallace,88,88
442,4,0:17.0,,Boston full timeout,88,88
443,4,0:17.0,,K. Olynyk enters the game for G. Wallace,88,88
444,4,0:01.0,,E. Turner misses 2-pt jump shot from 10 ft (block by R. Jackson),88,88
445,4,0:00.0,,Offensive rebound by Team,88,88
446,1OT,4:42.0,K. Caldwell-Pope makes 2-pt jump shot from 4 ft,,90,88
447,1OT,4:30.0,,A. Bradley misses 2-pt jump shot from 14 ft,90,88
448,1OT,4:28.0,Defensive rebound by A. Drummond,,90,88
449,1OT,4:11.0,J. Meeks makes 3-pt jump shot from 23 ft (assist by R. Jackson),,93,88
450,1OT,3:51.0,,Personal foul by R. Jackson (drawn by E. Turner),93,88
451,1OT,3:51.0,,J. Jerebko enters the game for B. Bass,93,88
452,1OT,3:42.0,,Turnover by A. Bradley (bad pass),93,88
453,1OT,3:37.0,Offensive foul by R. Jackson (drawn by A. Bradley),,93,88
454,1OT,3:37.0,Turnover by R. Jackson (offensive foul),,93,88
455,1OT,3:22.0,,Turnover by A. Bradley (bad pass; steal by T. Prince),93,88
456,1OT,3:16.0,R. Jackson misses 2-pt layup from 1 ft,,93,88
457,1OT,3:15.0,Offensive rebound by A. Drummond,,93,88
458,1OT,3:15.0,A. Drummond makes 2-pt tip-in at rim,,95,88
459,1OT,3:15.0,,Boston full timeout,95,88
460,1OT,3:15.0,,K. Olynyk enters the game for T. Zeller,95,88
461,1OT,3:05.0,,Personal block foul by K. Caldwell-Pope (drawn by J. Crowder),95,88
462,1OT,3:05.0,,Personal foul by A. Drummond (drawn by E. Turner),95,88
463,1OT,2:52.0,,E. Turner makes 2-pt layup from 2 ft,95,90
464,1OT,2:34.0,,Offensive charge foul by R. Jackson (drawn by K. Olynyk),95,90
465,1OT,2:34.0,Turnover by R. Jackson (offensive foul),,95,90
466,1OT,2:24.0,,K. Olynyk misses 2-pt jump shot from 8 ft,95,90
467,1OT,2:23.0,Defensive rebound by T. Prince,,95,90
468,1OT,2:04.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by R. Jackson),,98,90
469,1OT,1:52.0,,J. Crowder misses 3-pt jump shot from 23 ft,98,90
470,1OT,1:50.0,Defensive rebound by R. Jackson,,98,90
471,1OT,1:50.0,Personal foul by E. Turner (drawn by R. Jackson),,98,90
472,1OT,1:50.0,,B. Bass enters the game for K. Olynyk,98,90
473,1OT,1:39.0,Personal foul by A. Bradley (drawn by R. Jackson),,98,90
474,1OT,1:39.0,R. Jackson makes free throw 1 of 2,,99,90
475,1OT,1:39.0,,K. Olynyk enters the game for B. Bass,99,90
476,1OT,1:39.0,R. Jackson makes free throw 2 of 2,,100,90
477,1OT,1:32.0,,K. Olynyk misses 3-pt jump shot from 25 ft,100,90
478,1OT,1:30.0,Defensive rebound by K. Caldwell-Pope,,100,90
479,1OT,1:10.0,Turnover by R. Jackson (lost ball; steal by A. Bradley),,100,90
480,1OT,1:04.0,,A. Bradley misses 3-pt jump shot from 24 ft,100,90
481,1OT,1:03.0,Defensive rebound by R. Jackson,,100,90
482,1OT,0:55.0,Personal take foul by J. Jerebko (drawn by T. Prince),,100,90
483,1OT,0:55.0,T. Prince misses free throw 1 of 2,,100,90
484,1OT,0:55.0,Offensive rebound by Team,,100,90
485,1OT,0:55.0,A. Tolliver enters the game for A. Drummond,,100,90
486,1OT,0:55.0,T. Prince makes free throw 2 of 2,,101,90
487,1OT,0:55.0,,Boston full timeout,101,90
488,1OT,0:55.0,,L. Datome enters the game for K. Olynyk,101,90
489,1OT,0:50.0,,E. Turner makes 2-pt dunk at rim,101,92
490,1OT,0:37.0,Personal take foul by J. Jerebko (drawn by J. Meeks),,101,92
491,1OT,0:37.0,J. Meeks misses free throw 1 of 2,,101,92
492,1OT,0:37.0,Offensive rebound by Team,,101,92
493,1OT,0:37.0,J. Meeks makes free throw 2 of 2,,102,92
494,1OT,0:33.0,,E. Turner misses 3-pt jump shot from 25 ft,102,92
495,1OT,0:32.0,,Offensive rebound by J. Jerebko,102,92
496,1OT,0:32.0,,J. Jerebko makes 2-pt layup at rim,102,94
497,1OT,0:31.0,Detroit full timeout,,102,94
498,1OT,0:31.0,,B. Bass enters the game for L. Datome,102,94
499,1OT,0:31.0,Detroit full timeout,,102,94
500,1OT,0:31.0,S. Dinwiddie enters the game for K. Caldwell-Pope,,102,94
501,1OT,0:30.0,Personal take foul by J. Jerebko (drawn by R. Jackson),,102,94
502,1OT,0:30.0,R. Jackson misses free throw 1 of 2,,102,94
503,1OT,0:30.0,Offensive rebound by Team,,102,94
504,1OT,0:30.0,K. Caldwell-Pope enters the game for S. Dinwiddie,,102,94
505,1OT,0:30.0,R. Jackson makes free throw 2 of 2,,103,94
506,1OT,0:25.0,,Shooting foul by A. Tolliver (drawn by E. Turner),103,94
507,1OT,0:25.0,,E. Turner misses free throw 1 of 2,103,94
508,1OT,0:25.0,,Offensive rebound by Team,103,94
509,1OT,0:25.0,,E. Turner makes free throw 2 of 2,103,95
510,1OT,0:20.0,Personal take foul by E. Turner (drawn by K. Caldwell-Pope),,103,95
511,1OT,0:20.0,K. Caldwell-Pope makes free throw 1 of 2,,104,95
512,1OT,0:20.0,K. Caldwell-Pope makes free throw 2 of 2,,105,95
513,1OT,0:16.0,,E. Turner makes 2-pt layup from 1 ft,105,97
