,QUARTER,TIME_REMAINING,TORONTO_ACTION,NEW YORK_ACTION,TORONTO_SCORE,NEW YORK_SCORE
385,4,5:58.0,,Defensive rebound by J. Smith,81,92
386,4,5:51.0,,L. Amundson makes 2-pt hook shot from 8 ft (assist by A. Shved),81,94
387,4,5:50.0,Toronto full timeout,,81,94
388,4,5:41.0,J. Johnson makes 2-pt layup from 1 ft,,83,94
389,4,5:41.0,Shooting foul by J. Smith (drawn by J. Johnson),,83,94
390,4,5:41.0,,T. Hardaway enters the game for J. Smith,83,94
391,4,5:41.0,J. Johnson makes free throw 1 of 1,,84,94
392,4,5:24.0,,L. Thomas misses 2-pt jump shot from 9 ft,84,94
393,4,5:23.0,Defensive rebound by Team,,84,94
394,4,5:11.0,Turnover by J. Johnson (lost ball; steal by A. Shved),,84,94
395,4,5:07.0,,Shooting foul by G. Vásquez (drawn by A. Shved),84,94
396,4,5:07.0,,A. Shved makes free throw 1 of 2,84,95
397,4,5:07.0,,A. Shved makes free throw 2 of 2,84,96
398,4,4:46.0,G. Vásquez makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,87,96
399,4,4:33.0,,S. Larkin misses 2-pt jump shot from 21 ft (block by L. Williams),87,96
400,4,4:32.0,Defensive rebound by J. Valančiūnas,,87,96
401,4,4:19.0,,Violation by L. Amundson (kicked ball),87,96
402,4,4:07.0,G. Vásquez misses 3-pt jump shot,,87,96
403,4,4:06.0,,Defensive rebound by T. Hardaway,87,96
404,4,3:46.0,,L. Amundson misses 2-pt jump shot from 11 ft,87,96
405,4,3:45.0,Defensive rebound by J. Johnson,,87,96
406,4,3:43.0,Turnover by J. Johnson (lost ball; steal by A. Shved),,87,96
407,4,3:39.0,,Turnover by A. Shved (bad pass; steal by D. DeRozan),87,96
408,4,3:31.0,G. Vásquez makes 3-pt jump shot from 23 ft (assist by L. Williams),,90,96
409,4,3:29.0,,New York full timeout,90,96
410,4,3:29.0,,A. Bargnani enters the game for S. Larkin,90,96
411,4,3:29.0,,L. Galloway enters the game for L. Thomas,90,96
412,4,3:11.0,,Shooting foul by J. Valančiūnas (drawn by L. Amundson),90,96
413,4,3:11.0,P. Patterson enters the game for J. Valančiūnas,,90,96
414,4,3:11.0,,L. Amundson misses free throw 1 of 2,90,96
415,4,3:11.0,,Offensive rebound by Team,90,96
416,4,3:11.0,,L. Amundson makes free throw 2 of 2,90,97
417,4,2:56.0,L. Williams misses 3-pt jump shot from 26 ft,,90,97
418,4,2:55.0,,Defensive rebound by T. Hardaway,90,97
419,4,2:32.0,,L. Galloway misses 3-pt jump shot from 25 ft,90,97
420,4,2:31.0,,Offensive rebound by Team,90,97
421,4,2:31.0,,Turnover by Team (shot clock),90,97
422,4,2:18.0,P. Patterson misses 3-pt jump shot from 25 ft,,90,97
423,4,2:17.0,,Defensive rebound by L. Amundson,90,97
424,4,1:54.0,,T. Hardaway misses 2-pt jump shot from 18 ft,90,97
425,4,1:53.0,Defensive rebound by P. Patterson,,90,97
426,4,1:49.0,L. Williams makes 2-pt layup from 1 ft (assist by P. Patterson),,92,97
427,4,1:32.0,,A. Bargnani makes 2-pt jump shot from 4 ft (assist by L. Amundson),92,99
428,4,1:32.0,Toronto full timeout,,92,99
429,4,1:29.0,L. Williams misses 3-pt jump shot from 25 ft,,92,99
430,4,1:28.0,,Defensive rebound by T. Hardaway,92,99
431,4,1:27.0,,Personal foul by P. Patterson (drawn by A. Bargnani),92,99
432,4,1:27.0,,A. Bargnani makes free throw 1 of 2,92,100
433,4,1:27.0,,A. Bargnani misses free throw 2 of 2,92,100
434,4,1:26.0,Defensive rebound by P. Patterson,,92,100
435,4,1:16.0,Shooting foul by T. Hardaway (drawn by D. DeRozan),,92,100
436,4,1:16.0,D. DeRozan makes free throw 1 of 2,,93,100
437,4,1:16.0,D. DeRozan makes free throw 2 of 2,,94,100
438,4,1:04.0,,L. Amundson misses 2-pt dunk at rim,94,100
439,4,1:03.0,Defensive rebound by L. Williams,,94,100
440,4,0:58.0,Personal foul by A. Bargnani (drawn by L. Williams),,94,100
441,4,0:58.0,L. Williams makes free throw 1 of 2,,95,100
442,4,0:58.0,L. Williams makes free throw 2 of 2,,96,100
443,4,0:58.0,,New York full timeout,96,100
444,4,0:49.0,,Turnover by A. Shved (bad pass; steal by D. DeRozan),96,100
445,4,0:43.0,,L. Thomas enters the game for L. Amundson,96,100
446,4,0:37.0,D. DeRozan misses 2-pt layup from 2 ft,,96,100
447,4,0:36.0,Offensive rebound by P. Patterson,,96,100
448,4,0:33.0,P. Patterson makes 2-pt jump shot from 4 ft,,98,100
449,4,0:33.0,,New York full timeout,98,100
450,4,0:13.0,,L. Galloway makes 3-pt jump shot from 25 ft (assist by A. Shved),98,103
451,4,0:13.0,Toronto full timeout,,98,103
452,4,0:09.0,D. DeRozan misses 2-pt layup from 2 ft,,98,103
453,4,0:07.0,,Defensive rebound by T. Hardaway,98,103
454,4,0:05.0,,Personal take foul by D. DeRozan (drawn by T. Hardaway),98,103
455,4,0:05.0,,T. Hardaway misses free throw 1 of 2,98,103
456,4,0:05.0,,Offensive rebound by Team,98,103
457,4,0:05.0,,T. Hardaway misses free throw 2 of 2,98,103
458,4,0:04.0,Defensive rebound by J. Johnson,,98,103
459,4,0:00.0,Turnover by J. Johnson (lost ball; steal by L. Galloway),,98,103
