,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,LA LAKERS_ACTION,MINNESOTA_SCORE,LA LAKERS_SCORE
384,4,3:00.0,,Offensive rebound by W. Johnson,87,99
385,4,2:39.0,,R. Kelly misses 2-pt jump shot from 15 ft,87,99
386,4,2:35.0,,Offensive rebound by W. Johnson,87,99
387,4,2:33.0,,Turnover by W. Johnson (lost ball; steal by A. Wiggins),87,99
388,4,2:28.0,A. Wiggins makes 2-pt dunk at rim,,89,99
389,4,2:09.0,,J. Clarkson misses 2-pt layup from 2 ft,89,99
390,4,2:07.0,,Offensive rebound by T. Black,89,99
391,4,2:07.0,,T. Black misses 2-pt dunk at rim,89,99
392,4,2:04.0,Defensive rebound by C. Budinger,,89,99
393,4,2:00.0,A. Payne misses 2-pt jump shot from 15 ft,,89,99
394,4,1:59.0,Offensive rebound by A. Wiggins,,89,99
395,4,1:59.0,Shooting foul by R. Kelly (drawn by A. Wiggins),,89,99
396,4,1:59.0,A. Wiggins makes free throw 1 of 2,,90,99
397,4,1:59.0,A. Wiggins makes free throw 2 of 2,,91,99
398,4,1:42.0,,Turnover by J. Brown (lost ball),91,99
399,4,1:35.0,Z. LaVine misses 3-pt jump shot from 24 ft,,91,99
400,4,1:34.0,Offensive rebound by A. Payne,,91,99
401,4,1:34.0,A. Payne makes 2-pt dunk at rim,,93,99
402,4,1:22.0,,T. Black makes 2-pt dunk at rim (assist by J. Clarkson),93,101
403,4,1:22.0,Minnesota full timeout,,93,101
404,4,1:12.0,Turnover by A. Payne (bad pass),,93,101
405,4,0:59.0,,T. Black makes 2-pt dunk at rim (assist by R. Kelly),93,103
406,4,0:48.0,A. Payne misses 3-pt jump shot from 24 ft,,93,103
407,4,0:46.0,Offensive rebound by L. Brown,,93,103
408,4,0:45.0,Shooting foul by J. Brown (drawn by L. Brown),,93,103
409,4,0:45.0,L. Brown makes free throw 1 of 2,,94,103
410,4,0:45.0,L. Brown makes free throw 2 of 2,,95,103
411,4,0:26.0,,J. Clarkson makes 2-pt layup from 2 ft (assist by T. Black),95,105
412,4,0:26.0,Minnesota full timeout,,95,105
413,4,0:26.0,Personal foul by T. Black (drawn by A. Payne),,95,105
414,4,0:26.0,A. Payne misses free throw 1 of 2,,95,105
415,4,0:26.0,Offensive rebound by Team,,95,105
416,4,0:26.0,A. Payne makes free throw 2 of 2,,96,105
417,4,0:17.0,,Personal take foul by L. Brown (drawn by J. Brown),96,105
418,4,0:17.0,,J. Brown misses free throw 1 of 2,96,105
419,4,0:17.0,,Offensive rebound by Team,96,105
420,4,0:17.0,,J. Brown makes free throw 2 of 2,96,106
421,4,0:13.0,Shooting foul by R. Kelly (drawn by Z. LaVine),,96,106
422,4,0:13.0,Z. LaVine makes free throw 1 of 2,,97,106
423,4,0:13.0,Z. LaVine makes free throw 2 of 2,,98,106
