,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,NEW YORK_ACTION,CLEVELAND_SCORE,NEW YORK_SCORE
388,4,3:57.0,,S. Larkin enters the game for Q. Acy,83,85
389,4,3:54.0,L. James makes 3-pt jump shot from 26 ft (assist by K. Irving),,86,85
390,4,3:30.0,,Turnover by J. Calderón (bad pass; steal by K. Irving),86,85
391,4,3:26.0,L. James makes 2-pt dunk at rim (assist by K. Irving),,88,85
392,4,3:25.0,,New York full timeout,88,85
393,4,3:06.0,,A. Stoudemire makes 2-pt layup from 2 ft,88,87
394,4,2:52.0,K. Love misses 3-pt jump shot from 27 ft,,88,87
395,4,2:51.0,,Defensive rebound by A. Stoudemire,88,87
396,4,2:33.0,,S. Larkin misses 2-pt jump shot from 19 ft,88,87
397,4,2:32.0,,Offensive rebound by A. Stoudemire,88,87
398,4,2:31.0,,A. Stoudemire misses 2-pt layup from 2 ft,88,87
399,4,2:30.0,,Offensive rebound by C. Anthony,88,87
400,4,2:29.0,,C. Anthony misses 2-pt layup from 1 ft (block by K. Love),88,87
401,4,2:28.0,,Offensive rebound by Team,88,87
402,4,2:28.0,S. Marion enters the game for M. Miller,,88,87
403,4,2:19.0,,Turnover by C. Anthony (traveling),88,87
404,4,2:19.0,Cleveland full timeout,,88,87
405,4,2:19.0,,I. Shumpert enters the game for T. Hardaway,88,87
406,4,2:08.0,L. James misses 2-pt jump shot from 8 ft,,88,87
407,4,2:07.0,,Defensive rebound by C. Anthony,88,87
408,4,1:52.0,,Personal foul by L. James (drawn by C. Anthony),88,87
409,4,1:40.0,,A. Stoudemire misses 2-pt hook shot from 6 ft,88,87
410,4,1:39.0,Defensive rebound by K. Love,,88,87
411,4,1:35.0,Cleveland full timeout,,88,87
412,4,1:21.0,L. James misses 3-pt jump shot from 26 ft,,88,87
413,4,1:19.0,,Defensive rebound by S. Larkin,88,87
414,4,0:53.0,K. Irving misses 2-pt jump shot from 19 ft,,88,87
415,4,0:52.0,,Defensive rebound by C. Anthony,88,87
416,4,0:41.0,,New York full timeout,88,87
417,4,0:41.0,D. Waiters enters the game for K. Love,,88,87
418,4,0:33.0,,S. Larkin misses 2-pt jump shot from 10 ft,88,87
419,4,0:32.0,,Offensive rebound by C. Anthony,88,87
420,4,0:32.0,,C. Anthony misses 2-pt tip-in from 1 ft,88,87
421,4,0:31.0,Defensive rebound by S. Marion,,88,87
422,4,0:17.0,Cleveland full timeout,,88,87
423,4,0:17.0,K. Love enters the game for D. Waiters,,88,87
424,4,0:17.0,,Q. Acy enters the game for S. Larkin,88,87
425,4,0:10.0,K. Irving makes 2-pt layup from 2 ft,,90,87
426,4,0:10.0,,New York full timeout,90,87
427,4,0:10.0,T. Thompson enters the game for K. Love,,90,87
428,4,0:10.0,D. Waiters enters the game for A. Varejão,,90,87
429,4,0:10.0,,T. Hardaway enters the game for Q. Acy,90,87
430,4,0:02.0,,C. Anthony misses 3-pt jump shot from 25 ft,90,87
431,4,0:00.0,,Offensive rebound by I. Shumpert,90,87
