,QUARTER,TIME_REMAINING,DENVER_ACTION,BROOKLYN_ACTION,DENVER_SCORE,BROOKLYN_SCORE
386,4,4:16.0,,Defensive rebound by J. Johnson,89,93
387,4,3:53.0,,J. Johnson misses 2-pt jump shot from 11 ft,89,93
388,4,3:52.0,,Offensive rebound by Team,89,93
389,4,3:52.0,Loose ball foul by J. Hickson (drawn by M. Plumlee),,89,93
390,4,3:42.0,,J. Jack makes 2-pt jump shot from 8 ft (assist by J. Johnson),89,95
391,4,3:25.0,Turnover by A. Afflalo (bad pass; steal by J. Jack),,89,95
392,4,3:05.0,,J. Jack misses 2-pt hook shot from 4 ft,89,95
393,4,3:04.0,,Offensive rebound by M. Plumlee,89,95
394,4,2:41.0,,J. Johnson makes 2-pt jump shot from 11 ft,89,97
395,4,2:40.0,Denver full timeout,,89,97
396,4,2:40.0,K. Faried enters the game for J. Hickson,,89,97
397,4,2:33.0,K. Faried makes 2-pt dunk at rim (assist by T. Lawson),,91,97
398,4,2:16.0,,J. Jack makes 2-pt jump shot from 8 ft,91,99
399,4,2:01.0,W. Chandler misses 2-pt jump shot from 9 ft,,91,99
400,4,2:00.0,Offensive rebound by Team,,91,99
401,4,2:00.0,,Loose ball foul by M. Plumlee (drawn by K. Faried),91,99
402,4,1:51.0,T. Lawson misses 2-pt jump shot from 21 ft,,91,99
403,4,1:50.0,,Defensive rebound by M. Plumlee,91,99
404,4,1:29.0,,M. Plumlee misses 2-pt hook shot from 7 ft,91,99
405,4,1:28.0,,Offensive rebound by S. Karasev,91,99
406,4,1:27.0,,S. Karasev misses 2-pt tip-in from 1 ft,91,99
407,4,1:26.0,Defensive rebound by W. Chandler,,91,99
408,4,1:17.0,W. Chandler misses 3-pt jump shot from 24 ft,,91,99
409,4,1:16.0,,Defensive rebound by M. Plumlee,91,99
410,4,0:58.0,,Personal foul by W. Chandler (drawn by J. Johnson),91,99
411,4,0:58.0,,J. Johnson makes free throw 1 of 2,91,100
412,4,0:58.0,,J. Johnson misses free throw 2 of 2,91,100
413,4,0:58.0,Defensive rebound by K. Faried,,91,100
414,4,0:58.0,Denver full timeout,,91,100
415,4,0:52.0,K. Faried makes 2-pt jump shot from 4 ft,,93,100
416,4,0:35.0,,J. Jack misses 2-pt layup from 1 ft,93,100
417,4,0:34.0,Defensive rebound by K. Faried,,93,100
418,4,0:30.0,Turnover by K. Faried (bad pass; steal by S. Karasev),,93,100
419,4,0:27.0,,J. Jack makes 2-pt layup from 1 ft (assist by S. Karasev),93,102
420,4,0:19.0,T. Lawson makes 3-pt jump shot from 24 ft,,96,102
