,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,DALLAS_ACTION,NEW ORLEANS_SCORE,DALLAS_SCORE
387,4,4:27.0,,M. Ellis makes 3-pt jump shot from 23 ft,94,100
388,4,4:12.0,Personal block foul by D. Harris (drawn by T. Evans),,94,100
389,4,3:57.0,J. Holiday misses 3-pt jump shot from 23 ft (block by T. Chandler),,94,100
390,4,3:57.0,Offensive rebound by Team,,94,100
391,4,3:57.0,Turnover by Team (shot clock),,94,100
392,4,3:50.0,,M. Ellis makes 2-pt layup at rim (assist by D. Nowitzki),94,102
393,4,3:32.0,T. Evans misses 2-pt layup from 1 ft,,94,102
394,4,3:31.0,,Defensive rebound by D. Nowitzki,94,102
395,4,3:20.0,,C. Parsons misses 3-pt jump shot from 24 ft,94,102
396,4,3:19.0,Defensive rebound by D. Cunningham,,94,102
397,4,3:05.0,J. Holiday misses 2-pt jump shot from 8 ft,,94,102
398,4,3:04.0,Offensive rebound by A. Davis,,94,102
399,4,3:04.0,A. Davis makes 2-pt layup from 1 ft,,96,102
400,4,2:41.0,,M. Ellis makes 2-pt jump shot from 22 ft,96,104
401,4,2:25.0,J. Holiday misses 2-pt jump shot from 2 ft,,96,104
402,4,2:23.0,Offensive rebound by A. Davis,,96,104
403,4,2:23.0,A. Davis makes 2-pt tip-in at rim,,98,104
404,4,1:58.0,,D. Nowitzki misses 2-pt jump shot from 13 ft,98,104
405,4,1:57.0,Defensive rebound by A. Davis,,98,104
406,4,1:51.0,T. Evans makes 2-pt layup from 1 ft,,100,104
407,4,1:45.0,,Dallas full timeout,100,104
408,4,1:38.0,,Personal foul by T. Evans (drawn by M. Ellis),100,104
409,4,1:32.0,,Turnover by D. Nowitzki (bad pass; steal by T. Evans),100,104
410,4,1:12.0,J. Holiday makes 2-pt jump shot from 5 ft,,102,104
411,4,0:59.0,,M. Ellis makes 2-pt jump shot from 22 ft,102,106
412,4,0:40.0,Shooting foul by M. Ellis (drawn by A. Davis),,102,106
413,4,0:40.0,A. Davis makes free throw 1 of 2,,103,106
414,4,0:40.0,Ö. Aşık enters the game for R. Anderson,,103,106
415,4,0:40.0,A. Davis makes free throw 2 of 2,,104,106
416,4,0:23.0,,M. Ellis makes 2-pt jump shot from 6 ft,104,108
417,4,0:22.0,New Orleans full timeout,,104,108
418,4,0:22.0,,J. Crowder enters the game for C. Parsons,104,108
419,4,0:22.0,,R. Jefferson enters the game for D. Nowitzki,104,108
420,4,0:22.0,R. Anderson enters the game for Ö. Aşık,,104,108
421,4,0:22.0,L. Babbitt enters the game for D. Cunningham,,104,108
422,4,0:18.0,J. Holiday makes 3-pt jump shot from 24 ft (assist by A. Davis),,107,108
423,4,0:13.0,,Personal foul by J. Holiday (drawn by M. Ellis),107,108
424,4,0:13.0,,M. Ellis makes free throw 1 of 2,107,109
425,4,0:13.0,,M. Ellis makes free throw 2 of 2,107,110
426,4,0:13.0,New Orleans full timeout,,107,110
427,4,0:13.0,,A. Aminu enters the game for T. Chandler,107,110
428,4,0:06.0,R. Anderson misses 3-pt jump shot from 23 ft,,107,110
429,4,0:05.0,,Defensive rebound by R. Jefferson,107,110
430,4,0:05.0,,Personal foul by A. Davis (drawn by R. Jefferson),107,110
431,4,0:05.0,,R. Jefferson makes free throw 1 of 2,107,111
432,4,0:05.0,,R. Jefferson makes free throw 2 of 2,107,112
433,4,0:05.0,New Orleans full timeout,,107,112
434,4,0:05.0,Turnover by T. Evans (bad pass),,107,112
