,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,MINNESOTA_ACTION,SACRAMENTO_SCORE,MINNESOTA_SCORE
386,4,6:02.0,D. Cousins misses 2-pt layup at rim (block by T. Young),,97,94
387,4,6:00.0,Offensive rebound by D. Cousins,,97,94
388,4,5:58.0,D. Cousins misses 2-pt layup from 1 ft,,97,94
389,4,5:57.0,,Defensive rebound by T. Daniels,97,94
390,4,5:51.0,,T. Daniels misses 3-pt jump shot from 24 ft,97,94
391,4,5:50.0,Defensive rebound by D. Collison,,97,94
392,4,5:44.0,B. McLemore makes 2-pt dunk at rim (assist by D. Cousins),,99,94
393,4,5:34.0,,A. Wiggins makes 2-pt layup at rim,99,96
394,4,5:34.0,,Shooting foul by R. Gay (drawn by A. Wiggins),99,96
395,4,5:34.0,,M. Williams enters the game for Z. LaVine,99,96
396,4,5:34.0,,S. Muhammad enters the game for T. Daniels,99,96
397,4,5:34.0,,A. Wiggins misses free throw 1 of 1,99,96
398,4,5:33.0,Defensive rebound by C. Landry,,99,96
399,4,5:15.0,Turnover by D. Collison (bad pass; steal by A. Wiggins),,99,96
400,4,5:04.0,,A. Wiggins makes 2-pt layup at rim (assist by M. Williams),99,98
401,4,4:37.0,Turnover by R. Gay (lost ball; steal by A. Wiggins),,99,98
402,4,4:21.0,,Personal foul by R. Gay (drawn by A. Wiggins),99,98
403,4,4:21.0,D. Williams enters the game for R. Gay,,99,98
404,4,4:09.0,,Shooting foul by C. Landry (drawn by T. Young),99,98
405,4,4:09.0,,T. Young makes free throw 1 of 2,99,99
406,4,4:09.0,,T. Young misses free throw 2 of 2,99,99
407,4,4:07.0,,Offensive rebound by S. Muhammad,99,99
408,4,4:03.0,,A. Wiggins misses 3-pt jump shot from 24 ft,99,99
409,4,4:00.0,Defensive rebound by B. McLemore,,99,99
410,4,3:42.0,D. Williams makes 3-pt jump shot from 22 ft (assist by D. Collison),,102,99
411,4,3:20.0,,A. Wiggins misses 2-pt jump shot from 19 ft,102,99
412,4,3:18.0,Defensive rebound by D. Cousins,,102,99
413,4,2:59.0,D. Collison makes 2-pt layup from 1 ft,,104,99
414,4,2:59.0,,Minnesota full timeout,104,99
415,4,2:48.0,,S. Muhammad misses 2-pt jump shot from 7 ft,104,99
416,4,2:47.0,,Offensive rebound by G. Dieng,104,99
417,4,2:46.0,,G. Dieng makes 2-pt layup at rim,104,101
418,4,2:46.0,,Shooting foul by D. Cousins (drawn by G. Dieng),104,101
419,4,2:46.0,J. Thompson enters the game for D. Cousins,,104,101
420,4,2:46.0,,G. Dieng misses free throw 1 of 1,104,101
421,4,2:46.0,Defensive rebound by J. Thompson,,104,101
422,4,2:29.0,C. Landry misses 2-pt jump shot from 4 ft (block by G. Dieng),,104,101
423,4,2:27.0,Offensive rebound by D. Williams,,104,101
424,4,2:24.0,D. Williams misses 3-pt jump shot from 24 ft,,104,101
425,4,2:23.0,,Defensive rebound by A. Wiggins,104,101
426,4,2:08.0,,A. Wiggins misses 2-pt jump shot from 3 ft (block by J. Thompson),104,101
427,4,2:07.0,,Offensive rebound by G. Dieng,104,101
428,4,2:06.0,,Shooting foul by J. Thompson (drawn by G. Dieng),104,101
429,4,2:06.0,,G. Dieng misses free throw 1 of 2,104,101
430,4,2:06.0,,Offensive rebound by Team,104,101
431,4,2:06.0,,G. Dieng makes free throw 2 of 2,104,102
432,4,1:54.0,Personal foul by M. Williams (drawn by D. Collison),,104,102
433,4,1:47.0,J. Thompson makes 2-pt jump shot from 20 ft (assist by D. Collison),,106,102
434,4,1:28.0,,Turnover by A. Wiggins (back court),106,102
435,4,1:13.0,D. Collison misses 2-pt layup at rim,,106,102
436,4,1:12.0,Offensive rebound by C. Landry,,106,102
437,4,1:11.0,Shooting foul by S. Muhammad (drawn by C. Landry),,106,102
438,4,1:11.0,C. Landry makes free throw 1 of 2,,107,102
439,4,1:11.0,C. Landry makes free throw 2 of 2,,108,102
440,4,1:11.0,,Minnesota full timeout,108,102
441,4,1:11.0,,T. Daniels enters the game for T. Young,108,102
442,4,1:11.0,R. McCallum enters the game for C. Landry,,108,102
443,4,1:06.0,,M. Williams makes 2-pt jump shot from 18 ft (assist by G. Dieng),108,104
444,4,0:44.0,Turnover by D. Williams (lost ball),,108,104
445,4,0:37.0,,M. Williams misses 3-pt jump shot from 24 ft,108,104
446,4,0:35.0,Defensive rebound by B. McLemore,,108,104
447,4,0:16.0,D. Williams misses 3-pt jump shot from 25 ft,,108,104
448,4,0:15.0,,Defensive rebound by A. Wiggins,108,104
449,4,0:10.0,,A. Wiggins misses 3-pt jump shot from 24 ft,108,104
450,4,0:08.0,,Offensive rebound by G. Dieng,108,104
451,4,0:04.0,,S. Muhammad makes 3-pt jump shot from 22 ft (assist by M. Williams),108,107
452,4,0:03.0,Personal take foul by A. Wiggins (drawn by D. Collison),,108,107
453,4,0:03.0,D. Collison makes free throw 1 of 2,,109,107
454,4,0:03.0,,J. Adrien enters the game for T. Daniels,109,107
455,4,0:03.0,C. Landry enters the game for R. McCallum,,109,107
456,4,0:03.0,D. Collison makes free throw 2 of 2,,110,107
457,4,0:03.0,,Minnesota full timeout,110,107
458,4,0:03.0,,T. Daniels enters the game for J. Adrien,110,107
459,4,0:03.0,R. McCallum enters the game for C. Landry,,110,107
460,4,0:01.0,,T. Daniels misses 3-pt jump shot from 23 ft,110,107
461,4,0:00.0,,Offensive rebound by A. Wiggins,110,107
