,QUARTER,TIME_REMAINING,PHOENIX_ACTION,GOLDEN STATE_ACTION,PHOENIX_SCORE,GOLDEN STATE_SCORE
387,4,6:44.0,,A. Iguodala makes 2-pt jump shot from 14 ft (assist by D. Green),77,86
388,4,6:25.0,M. Morris misses 2-pt jump shot from 20 ft,,77,86
389,4,6:24.0,,Defensive rebound by A. Iguodala,77,86
390,4,6:12.0,,K. Thompson makes 2-pt layup at rim (assist by S. Curry),77,88
391,4,6:12.0,,Shooting foul by G. Dragić (drawn by K. Thompson),77,88
392,4,6:12.0,P. Tucker enters the game for G. Dragić,,77,88
393,4,6:12.0,,K. Thompson makes free throw 1 of 1,77,89
394,4,5:58.0,I. Thomas misses 2-pt jump shot from 11 ft,,77,89
395,4,5:57.0,,Defensive rebound by D. Green,77,89
396,4,5:46.0,,K. Thompson misses 3-pt jump shot from 27 ft,77,89
397,4,5:45.0,Defensive rebound by I. Thomas,,77,89
398,4,5:40.0,Shooting foul by A. Iguodala (drawn by E. Bledsoe),,77,89
399,4,5:40.0,E. Bledsoe makes free throw 1 of 2,,78,89
400,4,5:40.0,M. Morris enters the game for B. Wright,,78,89
401,4,5:40.0,E. Bledsoe makes free throw 2 of 2,,79,89
402,4,5:24.0,,D. Green misses 2-pt jump shot from 1 ft,79,89
403,4,5:23.0,,Offensive rebound by D. Green,79,89
404,4,5:23.0,,D. Green misses 2-pt tip-in from 1 ft,79,89
405,4,5:21.0,Defensive rebound by M. Morris,,79,89
406,4,5:06.0,M. Morris misses 2-pt jump shot from 5 ft,,79,89
407,4,5:05.0,,Defensive rebound by A. Bogut,79,89
408,4,4:52.0,,S. Curry makes 2-pt jump shot from 16 ft (assist by A. Bogut),79,91
409,4,4:28.0,E. Bledsoe misses 2-pt jump shot from 4 ft (block by D. Green),,79,91
410,4,4:27.0,Offensive rebound by I. Thomas,,79,91
411,4,4:25.0,I. Thomas misses 2-pt jump shot from 21 ft,,79,91
412,4,4:24.0,Offensive rebound by Team,,79,91
413,4,4:24.0,Turnover by Team (shot clock),,79,91
414,4,4:24.0,,H. Barnes enters the game for A. Bogut,79,91
415,4,4:06.0,,K. Thompson makes 2-pt jump shot from 19 ft (assist by H. Barnes),79,93
416,4,4:06.0,,Away from play foul by M. Morris (drawn by A. Iguodala),79,93
417,4,4:06.0,G. Dragić enters the game for I. Thomas,,79,93
418,4,4:06.0,,A. Iguodala makes free throw 1 of 1,79,94
419,4,3:49.0,M. Morris misses 2-pt jump shot from 13 ft,,79,94
420,4,3:48.0,,Defensive rebound by S. Curry,79,94
421,4,3:32.0,,H. Barnes makes 3-pt jump shot from 23 ft (assist by S. Curry),79,97
422,4,3:32.0,Phoenix full timeout,,79,97
423,4,3:12.0,G. Dragić misses 2-pt jump shot from 4 ft (block by D. Green),,79,97
424,4,3:12.0,,Defensive rebound by Team,79,97
425,4,3:12.0,,Personal foul by G. Dragić (drawn by A. Iguodala),79,97
426,4,3:12.0,,A. Iguodala makes free throw 1 of 2,79,98
427,4,3:12.0,T. Ennis enters the game for E. Bledsoe,,79,98
428,4,3:12.0,Z. Dragić enters the game for G. Dragić,,79,98
429,4,3:12.0,T. Warren enters the game for M. Morris,,79,98
430,4,3:12.0,,A. Iguodala makes free throw 2 of 2,79,99
431,4,2:56.0,P. Tucker makes 2-pt layup from 2 ft (assist by T. Ennis),,81,99
432,4,2:29.0,,S. Curry misses 2-pt jump shot from 21 ft,81,99
433,4,2:28.0,Defensive rebound by P. Tucker,,81,99
434,4,2:22.0,M. Morris makes 3-pt jump shot from 25 ft (assist by T. Ennis),,84,99
435,4,1:59.0,,H. Barnes misses 2-pt jump shot from 14 ft,84,99
436,4,1:58.0,Defensive rebound by T. Warren,,84,99
437,4,1:52.0,T. Ennis misses 2-pt jump shot from 18 ft,,84,99
438,4,1:51.0,,Defensive rebound by A. Iguodala,84,99
439,4,1:46.0,,Golden State full timeout,84,99
440,4,1:46.0,,L. Barbosa enters the game for D. Green,84,99
441,4,1:46.0,,J. Holiday enters the game for K. Thompson,84,99
442,4,1:46.0,,O. Kuzmić enters the game for S. Curry,84,99
443,4,1:46.0,,S. Livingston enters the game for A. Iguodala,84,99
444,4,1:37.0,,H. Barnes makes 3-pt jump shot from 23 ft,84,102
445,4,1:24.0,T. Warren makes 2-pt jump shot from 10 ft (assist by T. Ennis),,86,102
446,4,1:10.0,,L. Barbosa misses 2-pt jump shot from 17 ft,86,102
447,4,1:09.0,,Offensive rebound by O. Kuzmić,86,102
448,4,0:58.0,,L. Barbosa makes 2-pt layup from 2 ft,86,104
449,4,0:52.0,M. Morris misses 3-pt jump shot from 26 ft,,86,104
450,4,0:50.0,Offensive rebound by Z. Dragić,,86,104
451,4,0:35.0,Z. Dragić misses 3-pt jump shot from 26 ft,,86,104
452,4,0:32.0,Offensive rebound by Z. Dragić,,86,104
453,4,0:29.0,P. Tucker misses 3-pt jump shot from 25 ft,,86,104
454,4,0:28.0,,Defensive rebound by Team,86,104
455,4,0:17.0,,L. Barbosa makes 2-pt jump shot from 9 ft,86,106
456,4,0:14.0,Personal foul by J. Holiday (drawn by Z. Dragić),,86,106
457,4,0:14.0,Z. Dragić misses free throw 1 of 2,,86,106
458,4,0:14.0,Offensive rebound by Team,,86,106
459,4,0:14.0,Z. Dragić makes free throw 2 of 2,,87,106
