,QUARTER,TIME_REMAINING,DALLAS_ACTION,MIAMI_ACTION,DALLAS_SCORE,MIAMI_SCORE
387,4,6:45.0,D. Harris makes 3-pt jump shot from 23 ft (assist by D. Nowitzki),,77,62
388,4,6:29.0,,Shooting foul by A. Aminu (drawn by C. Bosh),77,62
389,4,6:29.0,,C. Bosh misses free throw 1 of 2,77,62
390,4,6:29.0,,Offensive rebound by Team,77,62
391,4,6:29.0,T. Chandler enters the game for D. Nowitzki,,77,62
392,4,6:29.0,,C. Bosh misses free throw 2 of 2,77,62
393,4,6:28.0,,Offensive rebound by J. Ennis,77,62
394,4,6:26.0,,J. Ennis misses 2-pt layup from 1 ft,77,62
395,4,6:25.0,Defensive rebound by A. Aminu,,77,62
396,4,6:03.0,C. Villanueva makes 3-pt jump shot from 24 ft (assist by D. Harris),,80,62
397,4,5:50.0,,C. Bosh misses 2-pt jump shot from 5 ft,80,62
398,4,5:49.0,Defensive rebound by T. Chandler,,80,62
399,4,5:26.0,J. Barea misses 3-pt jump shot from 25 ft,,80,62
400,4,5:25.0,Offensive rebound by T. Chandler,,80,62
401,4,5:21.0,Dallas full timeout,,80,62
402,4,5:08.0,T. Chandler misses 2-pt layup from 1 ft,,80,62
403,4,5:07.0,Offensive rebound by T. Chandler,,80,62
404,4,5:06.0,T. Chandler makes 2-pt tip-in at rim,,82,62
405,4,4:56.0,,Turnover by M. Chalmers (bad pass),82,62
406,4,4:41.0,D. Harris misses 2-pt jump shot from 4 ft,,82,62
407,4,4:40.0,,Defensive rebound by H. Whiteside,82,62
408,4,4:32.0,,Turnover by M. Chalmers (bad pass; steal by A. Aminu),82,62
409,4,4:10.0,C. Villanueva makes 3-pt jump shot from 23 ft (assist by J. Barea),,85,62
410,4,3:59.0,,M. Chalmers misses 2-pt jump shot from 15 ft,85,62
411,4,3:58.0,Defensive rebound by T. Chandler,,85,62
412,4,3:43.0,C. Villanueva misses 3-pt jump shot from 24 ft,,85,62
413,4,3:42.0,,Defensive rebound by H. Whiteside,85,62
414,4,3:41.0,,Personal foul by T. Chandler (drawn by M. Chalmers),85,62
415,4,3:41.0,,S. Williams enters the game for C. Bosh,85,62
416,4,3:41.0,,S. Napier enters the game for M. Chalmers,85,62
417,4,3:41.0,G. Smith enters the game for T. Chandler,,85,62
418,4,3:27.0,,Turnover by H. Whiteside (lost ball; steal by A. Aminu),85,62
419,4,3:03.0,J. Barea makes 3-pt jump shot from 25 ft,,88,62
420,4,2:39.0,,T. Johnson makes 2-pt layup from 1 ft (assist by S. Napier),88,64
421,4,2:19.0,C. Villanueva misses 3-pt jump shot from 25 ft,,88,64
422,4,2:18.0,Offensive rebound by D. Harris,,88,64
423,4,1:59.0,J. Barea misses 2-pt jump shot from 16 ft,,88,64
424,4,1:58.0,,Defensive rebound by H. Whiteside,88,64
425,4,1:51.0,,S. Napier makes 3-pt jump shot from 25 ft,88,67
426,4,1:39.0,Personal foul by T. Johnson (drawn by J. Barea),,88,67
427,4,1:39.0,,J. Hamilton enters the game for H. Whiteside,88,67
428,4,1:29.0,D. Harris makes 3-pt jump shot from 25 ft (assist by J. Barea),,91,67
429,4,1:14.0,,S. Napier makes 2-pt layup from 1 ft,91,69
430,4,0:54.0,G. Smith makes 2-pt layup from 1 ft (assist by J. Barea),,93,69
431,4,0:47.0,,S. Napier misses 2-pt jump shot from 18 ft,93,69
432,4,0:46.0,,Offensive rebound by J. Hamilton,93,69
433,4,0:42.0,,J. Ennis makes 3-pt jump shot from 25 ft (assist by J. Hamilton),93,72
434,4,0:22.0,J. Barea misses 3-pt jump shot from 25 ft,,93,72
435,4,0:21.0,Offensive rebound by A. Aminu,,93,72
