,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,UTAH_ACTION,MINNESOTA_SCORE,UTAH_SCORE
388,4,0:41.0,,T. Burke misses 3-pt jump shot from 24 ft,90,92
389,4,0:40.0,Defensive rebound by Z. LaVine,,90,92
390,4,0:32.0,Z. LaVine misses 2-pt jump shot from 18 ft,,90,92
391,4,0:31.0,,Defensive rebound by R. Gobert,90,92
392,4,0:26.0,,Personal take foul by Z. LaVine (drawn by E. Millsap),90,92
393,4,0:26.0,,E. Millsap makes free throw 1 of 2,90,93
394,4,0:26.0,,E. Millsap makes free throw 2 of 2,90,94
395,4,0:21.0,Z. LaVine makes 3-pt jump shot from 24 ft (assist by C. Budinger),,93,94
396,4,0:21.0,,Utah full timeout,93,94
397,4,0:21.0,,J. Ingles enters the game for R. Gobert,93,94
398,4,0:21.0,L. Brown enters the game for S. Kilpatrick,,93,94
399,4,0:19.0,,Personal take foul by L. Brown (drawn by T. Burke),93,94
400,4,0:19.0,,T. Burke makes free throw 1 of 2,93,95
401,4,0:19.0,S. Kilpatrick enters the game for L. Brown,,93,95
402,4,0:19.0,,R. Gobert enters the game for J. Ingles,93,95
403,4,0:19.0,,T. Burke makes free throw 2 of 2,93,96
404,4,0:13.0,Z. LaVine makes 3-pt jump shot from 26 ft (assist by C. Budinger),,96,96
405,4,0:12.0,,Utah full timeout,96,96
406,4,0:12.0,,J. Ingles enters the game for R. Gobert,96,96
407,4,0:12.0,L. Brown enters the game for S. Kilpatrick,,96,96
408,4,0:01.0,,T. Burke misses 3-pt jump shot from 22 ft,96,96
409,4,0:00.0,,Offensive rebound by Team,96,96
410,1OT,4:45.0,,D. Favors misses 2-pt jump shot from 17 ft,96,96
411,1OT,4:43.0,Defensive rebound by G. Dieng,,96,96
412,1OT,4:25.0,G. Dieng misses 2-pt jump shot from 16 ft (block by R. Gobert),,96,96
413,1OT,4:25.0,Offensive rebound by Team,,96,96
414,1OT,4:25.0,Shooting foul by D. Favors (drawn by L. Brown),,96,96
415,1OT,4:25.0,L. Brown misses free throw 1 of 2,,96,96
416,1OT,4:25.0,Offensive rebound by Team,,96,96
417,1OT,4:25.0,L. Brown makes free throw 2 of 2,,97,96
418,1OT,4:18.0,,Personal foul by G. Dieng (drawn by D. Favors),97,96
419,1OT,4:05.0,,Turnover by E. Millsap (bad pass; steal by A. Wiggins),97,96
420,1OT,4:02.0,Turnover by A. Wiggins (bad pass),,97,96
421,1OT,3:52.0,,Personal foul by L. Brown (drawn by T. Burke),97,96
422,1OT,3:45.0,,T. Burke misses 2-pt jump shot from 15 ft,97,96
423,1OT,3:44.0,,Offensive rebound by D. Exum,97,96
424,1OT,3:35.0,,Personal foul by L. Brown (drawn by R. Gobert),97,96
425,1OT,3:24.0,,Shooting foul by C. Budinger (drawn by D. Favors),97,96
426,1OT,3:24.0,,D. Favors makes free throw 1 of 2,97,97
427,1OT,3:24.0,,J. Ingles enters the game for D. Exum,97,97
428,1OT,3:24.0,,D. Favors misses free throw 2 of 2,97,97
429,1OT,3:23.0,Defensive rebound by C. Budinger,,97,97
430,1OT,3:08.0,C. Budinger misses 2-pt jump shot from 6 ft,,97,97
431,1OT,3:07.0,Offensive rebound by G. Dieng,,97,97
432,1OT,3:07.0,G. Dieng makes 2-pt tip-in from 1 ft,,99,97
433,1OT,2:55.0,,Offensive foul by J. Ingles (drawn by A. Wiggins),99,97
434,1OT,2:55.0,,Turnover by J. Ingles (offensive foul),99,97
435,1OT,2:39.0,C. Budinger makes 3-pt jump shot from 23 ft (assist by A. Wiggins),,102,97
436,1OT,2:38.0,,Utah full timeout,102,97
437,1OT,2:24.0,,Shooting foul by G. Dieng (drawn by D. Favors),102,97
438,1OT,2:24.0,,D. Favors misses free throw 1 of 2,102,97
439,1OT,2:24.0,,Offensive rebound by Team,102,97
440,1OT,2:24.0,,D. Favors makes free throw 2 of 2,102,98
441,1OT,2:08.0,A. Wiggins misses 2-pt jump shot from 7 ft,,102,98
442,1OT,2:07.0,Offensive rebound by G. Dieng,,102,98
443,1OT,2:04.0,Personal foul by D. Favors (drawn by G. Dieng),,102,98
444,1OT,1:57.0,Turnover by G. Dieng (traveling),,102,98
445,1OT,1:44.0,,T. Burke misses 2-pt jump shot from 18 ft,102,98
446,1OT,1:44.0,,Offensive rebound by Team,102,98
447,1OT,1:35.0,,D. Favors misses 2-pt jump shot from 3 ft,102,98
448,1OT,1:34.0,Defensive rebound by Team,,102,98
449,1OT,1:13.0,Z. LaVine misses 2-pt layup from 1 ft,,102,98
450,1OT,1:12.0,,Defensive rebound by D. Favors,102,98
451,1OT,1:01.0,,E. Millsap misses 2-pt layup from 1 ft,102,98
452,1OT,1:01.0,,Offensive rebound by R. Gobert,102,98
453,1OT,1:01.0,,R. Gobert makes 2-pt layup from 1 ft,102,100
454,1OT,1:01.0,Minnesota full timeout,,102,100
455,1OT,1:01.0,S. Kilpatrick enters the game for L. Brown,,102,100
456,1OT,0:51.0,Turnover by Z. LaVine (lost ball; steal by E. Millsap),,102,100
457,1OT,0:44.0,,T. Burke misses 3-pt jump shot from 24 ft,102,100
458,1OT,0:40.0,Defensive rebound by C. Budinger,,102,100
459,1OT,0:17.0,Shooting foul by R. Gobert (drawn by G. Dieng),,102,100
460,1OT,0:17.0,G. Dieng misses free throw 1 of 2,,102,100
461,1OT,0:17.0,Offensive rebound by Team,,102,100
462,1OT,0:17.0,G. Dieng makes free throw 2 of 2,,103,100
463,1OT,0:17.0,,Utah full timeout,103,100
464,1OT,0:17.0,L. Brown enters the game for S. Kilpatrick,,103,100
465,1OT,0:11.0,,Personal foul by C. Budinger (drawn by T. Burke),103,100
466,1OT,0:11.0,,T. Burke makes free throw 1 of 2,103,101
467,1OT,0:11.0,A. Payne enters the game for L. Brown,,103,101
468,1OT,0:11.0,,T. Burke makes free throw 2 of 2,103,102
469,1OT,0:11.0,Minnesota full timeout,,103,102
470,1OT,0:11.0,S. Kilpatrick enters the game for A. Payne,,103,102
471,1OT,0:11.0,,T. Booker enters the game for T. Burke,103,102
472,1OT,0:11.0,Personal foul by J. Ingles (drawn by S. Kilpatrick),,103,102
473,1OT,0:11.0,S. Kilpatrick makes free throw 1 of 2,,104,102
474,1OT,0:11.0,S. Kilpatrick makes free throw 2 of 2,,105,102
475,1OT,0:11.0,,Utah full timeout,105,102
476,1OT,0:11.0,L. Brown enters the game for S. Kilpatrick,,105,102
477,1OT,0:11.0,,D. Exum enters the game for T. Booker,105,102
478,1OT,0:11.0,,T. Burke enters the game for R. Gobert,105,102
479,1OT,0:06.0,,T. Burke makes 2-pt layup from 2 ft,105,104
480,1OT,0:05.0,Personal take foul by E. Millsap (drawn by Z. LaVine),,105,104
481,1OT,0:05.0,Z. LaVine misses free throw 1 of 2,,105,104
482,1OT,0:05.0,Offensive rebound by Team,,105,104
483,1OT,0:05.0,,T. Booker enters the game for E. Millsap,105,104
484,1OT,0:05.0,Z. LaVine makes free throw 2 of 2,,106,104
485,1OT,0:02.0,,T. Burke misses 3-pt jump shot from 32 ft,106,104
486,1OT,0:00.0,,Offensive rebound by Team,106,104
