,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,PHILADELPHIA_ACTION,MILWAUKEE_SCORE,PHILADELPHIA_SCORE
377,4,10:48.0,O. Mayo makes 2-pt layup from 2 ft (assist by J. Bayless),,87,79
378,4,10:30.0,,H. Thompson makes 2-pt jump shot from 13 ft,87,81
379,4,10:17.0,Turnover by J. Bayless (traveling),,87,81
380,4,10:17.0,,R. Covington enters the game for G. Robinson,87,81
381,4,9:59.0,,H. Sims misses 2-pt jump shot from 5 ft (block by J. Henson),87,81
382,4,9:57.0,Defensive rebound by M. Carter-Williams,,87,81
383,4,9:57.0,Personal foul by H. Sims (drawn by M. Carter-Williams),,87,81
384,4,9:57.0,,J. Grant enters the game for T. Robinson,87,81
385,4,9:45.0,Shooting foul by H. Thompson (drawn by J. Henson),,87,81
386,4,9:45.0,J. Henson misses free throw 1 of 2,,87,81
387,4,9:45.0,Offensive rebound by Team,,87,81
388,4,9:45.0,J. Henson makes free throw 2 of 2,,88,81
389,4,9:28.0,,Personal foul by O. Mayo (drawn by R. Covington),88,81
390,4,9:20.0,,I. Smith misses 2-pt jump shot from 3 ft,88,81
391,4,9:20.0,Defensive rebound by Team,,88,81
392,4,9:04.0,J. Bayless makes 2-pt jump shot from 8 ft (assist by M. Carter-Williams),,90,81
393,4,8:44.0,,H. Thompson misses 3-pt jump shot from 26 ft,90,81
394,4,8:39.0,,Offensive rebound by J. Grant,90,81
395,4,8:39.0,,J. Grant misses 2-pt tip-in from 4 ft,90,81
396,4,8:38.0,,Offensive rebound by H. Sims,90,81
397,4,8:37.0,,H. Sims misses 2-pt layup from 1 ft (block by J. Henson),90,81
398,4,8:37.0,,Offensive rebound by Team,90,81
399,4,8:37.0,Official timeout,,90,81
400,4,8:37.0,K. Middleton enters the game for M. Carter-Williams,,90,81
401,4,8:35.0,Offensive charge foul by R. Covington (drawn by J. Bayless),,90,81
402,4,8:35.0,,Turnover by R. Covington (offensive foul),90,81
403,4,8:35.0,,J. Sampson enters the game for H. Thompson,90,81
404,4,8:25.0,J. Henson makes 2-pt dunk at rim (assist by O. Mayo),,92,81
405,4,7:59.0,,Turnover by R. Covington (lost ball; steal by K. Middleton),92,81
406,4,7:53.0,O. Mayo makes 3-pt jump shot from 25 ft,,95,81
407,4,7:52.0,,Philadelphia full timeout,95,81
408,4,7:27.0,,I. Smith misses 3-pt jump shot from 23 ft,95,81
409,4,7:24.0,Defensive rebound by J. Henson,,95,81
410,4,7:12.0,J. Bayless makes 2-pt layup from 1 ft (assist by O. Mayo),,97,81
411,4,7:12.0,Shooting foul by I. Smith (drawn by J. Bayless),,97,81
412,4,7:12.0,J. Bayless makes free throw 1 of 1,,98,81
413,4,7:03.0,,R. Covington makes 2-pt jump shot from 3 ft (assist by I. Smith),98,83
414,4,7:03.0,Violation by J. Henson (def goaltending),,98,83
415,4,6:52.0,Turnover by J. Bayless (lost ball),,98,83
416,4,6:41.0,,J. Sampson misses 3-pt jump shot from 28 ft,98,83
417,4,6:39.0,,Offensive rebound by H. Sims,98,83
418,4,6:38.0,,H. Sims misses 2-pt layup from 2 ft (block by J. Henson),98,83
419,4,6:36.0,Defensive rebound by O. Mayo,,98,83
420,4,6:32.0,K. Middleton misses 3-pt jump shot from 23 ft,,98,83
421,4,6:30.0,,Defensive rebound by Team,98,83
422,4,6:26.0,,Personal foul by J. Henson (drawn by H. Sims),98,83
423,4,6:26.0,J. Gutiérrez enters the game for K. Middleton,,98,83
424,4,6:15.0,,J. Sampson misses 2-pt jump shot from 18 ft,98,83
425,4,6:13.0,,Offensive rebound by H. Sims,98,83
426,4,6:12.0,,H. Sims misses 2-pt layup at rim (block by J. Henson),98,83
427,4,6:09.0,Defensive rebound by G. Antetokounmpo,,98,83
428,4,6:05.0,G. Antetokounmpo misses 2-pt jump shot from 3 ft (block by J. Sampson),,98,83
429,4,6:03.0,,Defensive rebound by R. Covington,98,83
430,4,6:00.0,,J. Grant misses 2-pt jump shot from 3 ft,98,83
431,4,5:59.0,Defensive rebound by O. Mayo,,98,83
432,4,5:57.0,Turnover by O. Mayo (lost ball; steal by J. Sampson),,98,83
433,4,5:57.0,,Shooting foul by O. Mayo (drawn by J. Sampson),98,83
434,4,5:57.0,,J. Sampson makes free throw 1 of 2,98,84
435,4,5:57.0,,J. Sampson makes free throw 2 of 2,98,85
436,4,5:50.0,Turnover by J. Gutiérrez (bad pass),,98,85
437,4,5:40.0,,R. Covington misses 2-pt layup from 2 ft,98,85
438,4,5:37.0,,Offensive rebound by J. Sampson,98,85
439,4,5:37.0,,J. Sampson makes 2-pt dunk at rim,98,87
440,4,5:09.0,Turnover by Team (shot clock),,98,87
441,4,4:58.0,,Turnover by R. Covington (traveling),98,87
442,4,4:45.0,J. Henson makes 2-pt dunk at rim (assist by G. Antetokounmpo),,100,87
443,4,4:31.0,,H. Sims makes 2-pt jump shot from 18 ft (assist by I. Smith),100,89
444,4,4:19.0,Turnover by J. Bayless (bad pass),,100,89
445,4,3:59.0,,H. Sims makes 2-pt layup from 2 ft (assist by I. Smith),100,91
446,4,3:43.0,,Offensive charge foul by G. Antetokounmpo (drawn by H. Sims),100,91
447,4,3:43.0,Turnover by G. Antetokounmpo (offensive foul),,100,91
448,4,3:32.0,,R. Covington misses 3-pt jump shot from 26 ft,100,91
449,4,3:30.0,Defensive rebound by J. Bayless,,100,91
450,4,3:09.0,J. Bayless misses 2-pt jump shot from 19 ft,,100,91
451,4,3:07.0,Offensive rebound by O. Mayo,,100,91
452,4,3:02.0,Turnover by O. Mayo (bad pass; steal by J. Grant),,100,91
453,4,2:57.0,Offensive charge foul by H. Sims (drawn by J. Bayless),,100,91
454,4,2:57.0,,Turnover by H. Sims (offensive foul),100,91
455,4,2:57.0,Milwaukee full timeout,,100,91
456,4,2:57.0,T. Ennis enters the game for G. Antetokounmpo,,100,91
457,4,2:57.0,,H. Thompson enters the game for R. Covington,100,91
458,4,2:44.0,J. Bayless misses 2-pt layup from 1 ft,,100,91
459,4,2:42.0,,Defensive rebound by J. Sampson,100,91
460,4,2:37.0,,J. Sampson misses 3-pt jump shot from 23 ft (block by J. Henson),100,91
461,4,2:36.0,,Offensive rebound by Team,100,91
462,4,2:30.0,,Turnover by I. Smith (bad pass),100,91
463,4,2:24.0,J. Gutiérrez makes 2-pt layup at rim (assist by O. Mayo),,102,91
464,4,2:13.0,,Personal foul by J. Gutiérrez (drawn by H. Sims),102,91
465,4,2:13.0,Technical foul by O. Mayo,,102,91
466,4,2:13.0,,H. Sims misses technical free throw,102,91
467,4,2:13.0,,Offensive rebound by Team,102,91
468,4,2:13.0,M. Plumlee enters the game for J. Henson,,102,91
469,4,2:13.0,,H. Sims makes free throw 1 of 2,102,92
470,4,2:13.0,,H. Sims makes free throw 2 of 2,102,93
471,4,2:11.0,Personal foul by H. Sims (drawn by M. Plumlee),,102,93
472,4,2:11.0,M. Plumlee misses free throw 1 of 2,,102,93
473,4,2:11.0,Offensive rebound by Team,,102,93
474,4,2:11.0,M. Plumlee makes free throw 2 of 2,,103,93
475,4,2:11.0,,Philadelphia full timeout,103,93
476,4,1:59.0,,H. Sims misses 3-pt jump shot from 27 ft,103,93
477,4,1:58.0,,Offensive rebound by J. Sampson,103,93
478,4,1:58.0,,J. Sampson makes 2-pt dunk at rim,103,95
479,4,1:58.0,,Shooting foul by J. Bayless (drawn by J. Sampson),103,95
480,4,1:58.0,,Turnover by H. Sims (lane violation.),103,95
481,4,1:51.0,M. Plumlee makes 2-pt dunk at rim (assist by O. Mayo),,105,95
482,4,1:41.0,,Personal foul by J. Bayless (drawn by J. Sampson),105,95
483,4,1:41.0,,Technical foul by J. Sampson,105,95
484,4,1:41.0,Technical foul by J. Bayless,,105,95
485,4,1:41.0,,J. Sampson makes free throw 1 of 2,105,96
486,4,1:41.0,,J. Sampson makes free throw 2 of 2,105,97
487,4,1:32.0,M. Plumlee misses 2-pt jump shot from 3 ft (block by H. Sims),,105,97
488,4,1:32.0,Offensive rebound by Team,,105,97
489,4,1:24.0,J. Bayless misses 2-pt jump shot from 19 ft,,105,97
490,4,1:22.0,Offensive rebound by M. Plumlee,,105,97
491,4,1:13.0,Turnover by T. Ennis (bad pass; steal by J. Grant),,105,97
492,4,1:04.0,,H. Thompson misses 2-pt jump shot from 4 ft,105,97
493,4,1:02.0,Defensive rebound by M. Plumlee,,105,97
494,4,0:47.0,T. Ennis makes 2-pt jump shot from 10 ft,,107,97
495,4,0:46.0,,Philadelphia full timeout,107,97
496,4,0:42.0,,H. Sims misses 3-pt jump shot from 25 ft,107,97
497,4,0:41.0,Defensive rebound by Team,,107,97
498,4,0:23.0,T. Ennis misses 2-pt jump shot from 4 ft,,107,97
499,4,0:21.0,,Defensive rebound by J. Grant,107,97
500,4,0:12.0,,H. Sims misses 2-pt jump shot from 12 ft,107,97
501,4,0:11.0,,Offensive rebound by H. Thompson,107,97
502,4,0:03.0,,J. Grant misses 3-pt jump shot from 25 ft,107,97
503,4,0:02.0,Defensive rebound by Team,,107,97
