,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,DETROIT_ACTION,MILWAUKEE_SCORE,DETROIT_SCORE
376,4,6:26.0,,Defensive rebound by K. Caldwell-Pope,90,75
377,4,6:15.0,,Turnover by J. Smith (bad pass; steal by K. Middleton),90,75
378,4,6:13.0,Personal foul by K. Singler (drawn by K. Middleton),,90,75
379,4,6:02.0,K. Marshall makes 3-pt jump shot from 25 ft,,93,75
380,4,5:46.0,,K. Caldwell-Pope makes 3-pt jump shot from 27 ft (assist by J. Smith),93,78
381,4,5:22.0,Turnover by E. İlyasova (traveling),,93,78
382,4,5:10.0,,A. Drummond makes 2-pt dunk at rim (assist by S. Dinwiddie),93,80
383,4,4:44.0,J. Dudley makes 3-pt jump shot from 26 ft (assist by K. Middleton),,96,80
384,4,4:29.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,96,80
385,4,4:28.0,Defensive rebound by J. Dudley,,96,80
386,4,4:03.0,J. Dudley makes 2-pt jump shot from 16 ft,,98,80
387,4,3:46.0,,J. Smith misses 2-pt jump shot from 19 ft,98,80
388,4,3:45.0,Defensive rebound by J. Dudley,,98,80
389,4,3:21.0,K. Marshall misses 3-pt jump shot from 25 ft,,98,80
390,4,3:20.0,,Defensive rebound by A. Drummond,98,80
391,4,3:14.0,,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,98,80
392,4,3:13.0,,Offensive rebound by Team,98,80
393,4,3:13.0,,D. Augustin enters the game for S. Dinwiddie,98,80
394,4,3:01.0,,A. Drummond makes 2-pt layup from 1 ft (assist by J. Smith),98,82
395,4,2:34.0,J. Bayless makes 3-pt jump shot from 26 ft (assist by E. İlyasova),,101,82
396,4,2:13.0,,K. Caldwell-Pope misses 2-pt jump shot from 5 ft,101,82
397,4,2:12.0,,Offensive rebound by A. Drummond,101,82
398,4,2:11.0,,A. Drummond makes 2-pt tip-in at rim,101,84
399,4,1:53.0,Turnover by J. Dudley (palming),,101,84
400,4,1:53.0,Official timeout,,101,84
401,4,1:33.0,,K. Singler makes 2-pt jump shot from 16 ft (assist by D. Augustin),101,86
402,4,1:12.0,Turnover by J. Bayless (lost ball; steal by J. Smith),,101,86
403,4,1:08.0,,K. Singler makes 2-pt layup at rim,101,88
404,4,0:47.0,J. Bayless makes 3-pt jump shot from 22 ft (assist by K. Marshall),,104,88
405,4,0:39.0,,Personal foul by K. Marshall (drawn by D. Augustin),104,88
406,4,0:31.0,,A. Drummond misses 2-pt jump shot from 4 ft,104,88
407,4,0:30.0,Defensive rebound by E. İlyasova,,104,88
408,4,0:10.0,J. Bayless misses 3-pt jump shot from 23 ft,,104,88
409,4,0:09.0,,Defensive rebound by A. Drummond,104,88
410,4,0:01.0,,K. Caldwell-Pope misses 2-pt jump shot from 7 ft (block by J. Dudley),104,88
411,4,0:00.0,,Offensive rebound by K. Caldwell-Pope,104,88
