,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,MINNESOTA_ACTION,LA CLIPPERS_SCORE,MINNESOTA_SCORE
383,4,5:33.0,,A. Payne makes free throw 2 of 2,99,93
384,4,5:20.0,Shooting block foul by A. Payne (drawn by G. Davis),,99,93
385,4,5:20.0,G. Davis makes free throw 1 of 2,,100,93
386,4,5:20.0,,K. Garnett enters the game for A. Payne,100,93
387,4,5:20.0,G. Davis misses free throw 2 of 2,,100,93
388,4,5:20.0,,Defensive rebound by R. Rubio,100,93
389,4,5:05.0,,Turnover by G. Dieng (bad pass; steal by G. Davis),100,93
390,4,4:54.0,J. Redick misses 3-pt jump shot from 24 ft,,100,93
391,4,4:53.0,Offensive rebound by Team,,100,93
392,4,4:53.0,,Loose ball foul by K. Garnett (drawn by D. Jordan),100,93
393,4,4:38.0,G. Davis misses 2-pt hook shot from 8 ft (block by G. Dieng),,100,93
394,4,4:36.0,,Defensive rebound by G. Dieng,100,93
395,4,4:32.0,,Shooting foul by A. Rivers (drawn by R. Rubio),100,93
396,4,4:32.0,,R. Rubio makes free throw 1 of 2,100,94
397,4,4:32.0,,R. Rubio makes free throw 2 of 2,100,95
398,4,4:22.0,C. Paul makes 2-pt jump shot from 17 ft,,102,95
399,4,4:09.0,,G. Neal misses 2-pt jump shot from 19 ft,102,95
400,4,4:08.0,Defensive rebound by D. Jordan,,102,95
401,4,3:57.0,G. Davis misses 2-pt jump shot from 16 ft,,102,95
402,4,3:56.0,,Defensive rebound by G. Dieng,102,95
403,4,3:44.0,,Personal foul by G. Davis (drawn by G. Dieng),102,95
404,4,3:44.0,S. Hawes enters the game for G. Davis,,102,95
405,4,3:44.0,,G. Dieng makes free throw 1 of 2,102,96
406,4,3:44.0,,G. Dieng makes free throw 2 of 2,102,97
407,4,3:23.0,LA Clippers full timeout,,102,97
408,4,3:23.0,,Technical foul by K. Garnett,102,97
409,4,3:23.0,Technical foul by A. Rivers,,102,97
410,4,3:14.0,S. Hawes misses 3-pt jump shot from 22 ft,,102,97
411,4,3:12.0,,Defensive rebound by G. Neal,102,97
412,4,2:59.0,,Shooting foul by S. Hawes (drawn by A. Wiggins),102,97
413,4,2:59.0,,A. Wiggins makes free throw 1 of 2,102,98
414,4,2:59.0,,A. Wiggins makes free throw 2 of 2,102,99
415,4,2:47.0,Personal foul by G. Neal (drawn by J. Redick),,102,99
416,4,2:38.0,C. Paul misses 3-pt jump shot from 24 ft,,102,99
417,4,2:38.0,Offensive rebound by Team,,102,99
418,4,2:38.0,,Loose ball foul by G. Dieng (drawn by D. Jordan),102,99
419,4,2:35.0,D. Jordan misses 3-pt jump shot from 25 ft,,102,99
420,4,2:33.0,,Defensive rebound by G. Neal,102,99
421,4,2:16.0,,G. Dieng misses 2-pt layup from 1 ft,102,99
422,4,2:15.0,Defensive rebound by D. Jordan,,102,99
423,4,2:13.0,Personal take foul by R. Rubio (drawn by D. Jordan),,102,99
424,4,2:13.0,D. Jordan misses free throw 1 of 2,,102,99
425,4,2:13.0,Offensive rebound by Team,,102,99
426,4,2:13.0,D. Jordan misses free throw 2 of 2,,102,99
427,4,2:12.0,,Defensive rebound by G. Dieng,102,99
428,4,1:58.0,,A. Wiggins misses 2-pt layup from 2 ft,102,99
429,4,1:57.0,Defensive rebound by D. Jordan,,102,99
430,4,1:54.0,Turnover by D. Jordan (bad pass; steal by K. Garnett),,102,99
431,4,1:43.0,,Personal foul by C. Paul (drawn by A. Wiggins),102,99
432,4,1:43.0,,A. Wiggins makes free throw 1 of 2,102,100
433,4,1:43.0,,A. Wiggins makes free throw 2 of 2,102,101
434,4,1:32.0,S. Hawes makes 3-pt jump shot from 23 ft (assist by C. Paul),,105,101
435,4,1:18.0,,A. Wiggins misses 2-pt jump shot from 11 ft (block by S. Hawes),105,101
436,4,1:15.0,Defensive rebound by D. Jordan,,105,101
437,4,1:06.0,Shooting foul by K. Garnett (drawn by D. Jordan),,105,101
438,4,1:06.0,,Technical foul by Team,105,101
439,4,1:06.0,Technical foul by J. Redick,,105,101
440,4,1:06.0,Technical foul by J. Redick,,105,101
441,4,1:06.0,,R. Rubio misses technical free throw,105,101
442,4,1:06.0,Offensive rebound by Team,,105,101
443,4,1:06.0,D. Jordan makes free throw 1 of 2,,106,101
444,4,1:06.0,J. Hamilton enters the game for J. Redick,,106,101
445,4,1:06.0,D. Jordan misses free throw 2 of 2,,106,101
446,4,1:05.0,,Defensive rebound by G. Dieng,106,101
447,4,1:04.0,,Minnesota full timeout,106,101
448,4,1:04.0,D. Jones enters the game for J. Hamilton,,106,101
449,4,1:00.0,,Personal foul by D. Jones (drawn by G. Neal),106,101
450,4,1:00.0,,G. Neal makes free throw 1 of 2,106,102
451,4,1:00.0,J. Hamilton enters the game for D. Jones,,106,102
452,4,1:00.0,,G. Neal makes free throw 2 of 2,106,103
453,4,1:00.0,LA Clippers full timeout,,106,103
454,4,0:38.0,C. Paul makes 2-pt jump shot from 19 ft,,108,103
455,4,0:33.0,,Personal foul by J. Hamilton (drawn by G. Neal),108,103
456,4,0:33.0,,G. Neal makes free throw 1 of 2,108,104
457,4,0:33.0,,A. Payne enters the game for G. Dieng,108,104
458,4,0:33.0,,G. Neal makes free throw 2 of 2,108,105
459,4,0:33.0,LA Clippers full timeout,,108,105
460,4,0:33.0,H. Türkoğlu enters the game for J. Hamilton,,108,105
461,4,0:17.0,C. Paul misses 2-pt jump shot from 7 ft,,108,105
462,4,0:15.0,,Defensive rebound by R. Rubio,108,105
463,4,0:15.0,,Minnesota full timeout,108,105
464,4,0:15.0,,Z. LaVine enters the game for A. Payne,108,105
465,4,0:15.0,D. Jones enters the game for S. Hawes,,108,105
466,4,0:15.0,J. Hamilton enters the game for H. Türkoğlu,,108,105
467,4,0:11.0,,G. Neal misses 3-pt jump shot from 25 ft,108,105
468,4,0:10.0,Defensive rebound by D. Jones,,108,105
469,4,0:09.0,Personal take foul by A. Wiggins (drawn by D. Jones),,108,105
470,4,0:09.0,D. Jones makes free throw 1 of 2,,109,105
471,4,0:09.0,D. Jones makes free throw 2 of 2,,110,105
472,4,0:03.0,,G. Neal misses 3-pt jump shot from 26 ft,110,105
473,4,0:02.0,Defensive rebound by J. Hamilton,,110,105
