,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,ATLANTA_ACTION,OKLAHOMA CITY_SCORE,ATLANTA_SCORE
386,4,4:13.0,Offensive rebound by Team,,85,96
387,4,4:09.0,K. Durant misses 3-pt jump shot from 22 ft,,85,96
388,4,4:08.0,,Defensive rebound by P. Millsap,85,96
389,4,3:47.0,,A. Horford misses 3-pt jump shot from 23 ft,85,96
390,4,3:46.0,,Offensive rebound by D. Carroll,85,96
391,4,3:28.0,,K. Bazemore misses 3-pt jump shot from 25 ft,85,96
392,4,3:26.0,Defensive rebound by S. Adams,,85,96
393,4,3:18.0,Turnover by R. Westbrook (bad pass; steal by K. Bazemore),,85,96
394,4,3:12.0,,P. Millsap makes 2-pt layup from 1 ft (assist by J. Teague),85,98
395,4,3:11.0,Oklahoma City full timeout,,85,98
396,4,3:11.0,,K. Korver enters the game for K. Bazemore,85,98
397,4,2:59.0,Shooting foul by K. Korver (drawn by S. Adams),,85,98
398,4,2:59.0,S. Adams misses free throw 1 of 2,,85,98
399,4,2:59.0,Offensive rebound by Team,,85,98
400,4,2:59.0,S. Adams makes free throw 2 of 2,,86,98
401,4,2:37.0,,P. Millsap misses 2-pt jump shot from 19 ft,86,98
402,4,2:34.0,Defensive rebound by K. Durant,,86,98
403,4,2:24.0,S. Ibaka makes 2-pt dunk at rim (assist by R. Jackson),,88,98
404,4,2:06.0,,A. Horford makes 3-pt jump shot from 22 ft (assist by J. Teague),88,101
405,4,1:51.0,S. Ibaka makes 2-pt jump shot from 17 ft (assist by K. Durant),,90,101
406,4,1:28.0,,J. Teague misses 3-pt jump shot from 25 ft,90,101
407,4,1:26.0,Defensive rebound by S. Adams,,90,101
408,4,1:15.0,R. Westbrook misses 3-pt jump shot from 24 ft,,90,101
409,4,1:14.0,,Defensive rebound by Team,90,101
410,4,0:49.0,,Turnover by Team (shot clock),90,101
411,4,0:49.0,Turnover by S. Ibaka (bad pass; steal by J. Teague),,90,101
412,4,0:48.0,,J. Teague makes 2-pt dunk at rim,90,103
413,4,0:48.0,Oklahoma City full timeout,,90,103
414,4,0:48.0,,P. Antić enters the game for P. Millsap,90,103
415,4,0:48.0,,K. Bazemore enters the game for A. Horford,90,103
416,4,0:48.0,,T. Sefolosha enters the game for K. Korver,90,103
417,4,0:48.0,A. Morrow enters the game for K. Durant,,90,103
418,4,0:48.0,P. Jones enters the game for S. Ibaka,,90,103
419,4,0:48.0,K. Perkins enters the game for S. Adams,,90,103
420,4,0:48.0,I. Smith enters the game for R. Westbrook,,90,103
421,4,0:48.0,J. Lamb enters the game for K. Perkins,,90,103
422,4,0:48.0,,D. Schröder enters the game for J. Teague,90,103
423,4,0:48.0,,M. Scott enters the game for D. Carroll,90,103
424,4,0:40.0,J. Lamb makes 3-pt jump shot from 25 ft (assist by R. Jackson),,93,103
425,4,0:27.0,,Turnover by T. Sefolosha (bad pass),93,103
426,4,0:12.0,P. Jones misses 3-pt jump shot from 24 ft,,93,103
427,4,0:10.0,Offensive rebound by A. Morrow,,93,103
428,4,0:05.0,A. Morrow misses 2-pt jump shot from 11 ft,,93,103
429,4,0:02.0,,Defensive rebound by D. Schröder,93,103
