,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,CLEVELAND_ACTION,MILWAUKEE_SCORE,CLEVELAND_SCORE
382,4,4:30.0,B. Knight misses 3-pt jump shot from 24 ft,,82,71
383,4,4:29.0,Offensive rebound by J. Dudley,,82,71
384,4,4:15.0,,Offensive charge foul by B. Knight (drawn by J. Jones),82,71
385,4,4:15.0,Turnover by B. Knight (offensive foul),,82,71
386,4,4:15.0,Official timeout,,82,71
387,4,4:15.0,G. Antetokounmpo enters the game for N. Wolters,,82,71
388,4,4:05.0,,M. Miller misses 3-pt jump shot from 26 ft,82,71
389,4,4:04.0,Defensive rebound by J. Henson,,82,71
390,4,3:45.0,Shooting foul by M. Miller (drawn by G. Antetokounmpo),,82,71
391,4,3:45.0,G. Antetokounmpo makes free throw 1 of 2,,83,71
392,4,3:45.0,G. Antetokounmpo makes free throw 2 of 2,,84,71
393,4,3:34.0,,K. Irving makes 2-pt layup at rim (assist by T. Thompson),84,73
394,4,3:05.0,B. Knight makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),,87,73
395,4,2:53.0,,Turnover by K. Irving (bad pass; steal by K. Middleton),87,73
396,4,2:51.0,Personal foul by M. Miller (drawn by B. Knight),,87,73
397,4,2:51.0,,Cleveland full timeout,87,73
398,4,2:45.0,J. Henson misses 2-pt dunk at rim,,87,73
399,4,2:43.0,Offensive rebound by B. Knight,,87,73
400,4,2:34.0,K. Middleton makes 2-pt jump shot from 16 ft (assist by B. Knight),,89,73
401,4,2:19.0,,Turnover by K. Irving (bad pass; steal by K. Middleton),89,73
402,4,2:15.0,B. Knight makes 2-pt dunk at rim (assist by K. Middleton),,91,73
403,4,2:00.0,,M. Dellavedova makes 3-pt jump shot from 24 ft (assist by J. Jones),91,76
404,4,1:54.0,Personal foul by T. Thompson (drawn by G. Antetokounmpo),,91,76
405,4,1:54.0,,A. Price enters the game for K. Irving,91,76
406,4,1:54.0,K. Marshall enters the game for B. Knight,,91,76
407,4,1:54.0,,J. Harris enters the game for M. Miller,91,76
408,4,1:54.0,,A. Kirk enters the game for T. Thompson,91,76
409,4,1:37.0,G. Antetokounmpo misses 2-pt jump shot from 15 ft,,91,76
410,4,1:35.0,,Defensive rebound by J. Jones,91,76
411,4,1:17.0,,J. Harris makes 2-pt jump shot from 18 ft (assist by M. Dellavedova),91,78
412,4,0:56.0,G. Antetokounmpo makes 2-pt layup at rim (assist by K. Marshall),,93,78
413,4,0:51.0,,Personal foul by J. Dudley (drawn by A. Price),93,78
414,4,0:51.0,,A. Price makes free throw 1 of 2,93,79
415,4,0:51.0,J. O'Bryant enters the game for J. Dudley,,93,79
416,4,0:51.0,N. Wolters enters the game for J. Henson,,93,79
417,4,0:51.0,,A. Price makes free throw 2 of 2,93,80
418,4,0:42.0,Shooting foul by J. Jones (drawn by J. O'Bryant),,93,80
419,4,0:42.0,J. O'Bryant misses free throw 1 of 2,,93,80
420,4,0:42.0,Offensive rebound by Team,,93,80
421,4,0:42.0,J. O'Bryant misses free throw 2 of 2,,93,80
422,4,0:41.0,,Defensive rebound by J. Jones,93,80
423,4,0:28.0,,Turnover by A. Price (bad pass; steal by K. Middleton),93,80
424,4,0:06.0,G. Antetokounmpo makes 3-pt jump shot from 25 ft,,96,80
425,4,0:01.0,,A. Price misses 3-pt jump shot from 26 ft,96,80
426,4,0:01.0,,Offensive rebound by A. Kirk,96,80
427,4,0:00.0,,A. Kirk misses 2-pt layup at rim,96,80
428,4,0:00.0,,Offensive rebound by Team,96,80
