,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,PORTLAND_ACTION,MINNESOTA_SCORE,PORTLAND_SCORE
385,4,6:32.0,,W. Matthews misses 2-pt layup from 1 ft (block by S. Muhammad),80,89
386,4,6:30.0,,Offensive rebound by W. Matthews,80,89
387,4,6:28.0,,W. Matthews makes 2-pt jump shot from 14 ft,80,91
388,4,6:13.0,C. Budinger misses 2-pt jump shot from 19 ft,,80,91
389,4,6:12.0,,Defensive rebound by N. Batum,80,91
390,4,6:02.0,,W. Matthews misses 3-pt jump shot from 23 ft,80,91
391,4,6:01.0,Defensive rebound by T. Young,,80,91
392,4,5:57.0,Shooting foul by L. Aldridge (drawn by T. Young),,80,91
393,4,5:57.0,T. Young makes free throw 1 of 2,,81,91
394,4,5:57.0,T. Young makes free throw 2 of 2,,82,91
395,4,5:36.0,,L. Aldridge misses 2-pt jump shot from 19 ft,82,91
396,4,5:35.0,Defensive rebound by C. Budinger,,82,91
397,4,5:28.0,T. Young makes 2-pt layup at rim (assist by M. Williams),,84,91
398,4,5:02.0,,D. Lillard makes 2-pt jump shot from 14 ft (assist by W. Matthews),84,93
399,4,4:40.0,Shooting foul by L. Aldridge (drawn by S. Muhammad),,84,93
400,4,4:40.0,S. Muhammad misses free throw 1 of 2,,84,93
401,4,4:40.0,Offensive rebound by Team,,84,93
402,4,4:40.0,S. Muhammad makes free throw 2 of 2,,85,93
403,4,4:28.0,,N. Batum misses 2-pt jump shot from 16 ft,85,93
404,4,4:27.0,Defensive rebound by C. Budinger,,85,93
405,4,4:22.0,Turnover by M. Williams (bad pass; steal by N. Batum),,85,93
406,4,4:10.0,,D. Lillard makes 3-pt jump shot from 26 ft (assist by L. Aldridge),85,96
407,4,4:10.0,,Shooting foul by M. Williams (drawn by D. Lillard),85,96
408,4,4:10.0,Minnesota full timeout,,85,96
409,4,4:10.0,,D. Lillard misses free throw 1 of 1,85,96
410,4,4:09.0,Defensive rebound by T. Young,,85,96
411,4,3:55.0,T. Young makes 2-pt jump shot from 11 ft (assist by M. Williams),,87,96
412,4,3:38.0,,R. Lopez misses 2-pt hook shot from 6 ft,87,96
413,4,3:38.0,,Offensive rebound by L. Aldridge,87,96
414,4,3:38.0,,L. Aldridge makes 2-pt tip-in at rim,87,98
415,4,3:38.0,,Shooting foul by T. Young (drawn by L. Aldridge),87,98
416,4,3:38.0,,L. Aldridge makes free throw 1 of 1,87,99
417,4,3:23.0,S. Muhammad makes 2-pt dunk at rim (assist by T. Young),,89,99
418,4,3:05.0,,R. Lopez misses 2-pt layup from 1 ft (block by T. Young),89,99
419,4,3:03.0,,Offensive rebound by R. Lopez,89,99
420,4,3:03.0,,R. Lopez misses 2-pt tip-in from 2 ft,89,99
421,4,3:03.0,Defensive rebound by M. Williams,,89,99
422,4,2:56.0,S. Muhammad misses 2-pt layup at rim (block by N. Batum),,89,99
423,4,2:54.0,Offensive rebound by G. Dieng,,89,99
424,4,2:50.0,S. Muhammad makes 2-pt layup at rim (assist by M. Williams),,91,99
425,4,2:32.0,,D. Lillard makes 2-pt layup from 2 ft,91,101
426,4,2:24.0,M. Williams misses 2-pt layup from 2 ft (block by R. Lopez),,91,101
427,4,2:23.0,Offensive rebound by M. Williams,,91,101
428,4,2:19.0,S. Muhammad misses 2-pt layup from 1 ft (block by R. Lopez),,91,101
429,4,2:18.0,,Defensive rebound by N. Batum,91,101
430,4,2:12.0,,Turnover by N. Batum (bad pass; steal by C. Budinger),91,101
431,4,2:12.0,Turnover by C. Budinger (bad pass; steal by D. Lillard),,91,101
432,4,2:03.0,,Offensive foul by R. Lopez (drawn by G. Dieng),91,101
433,4,2:03.0,,Turnover by R. Lopez (offensive foul),91,101
434,4,1:51.0,M. Williams misses 2-pt jump shot from 12 ft,,91,101
435,4,1:50.0,,Defensive rebound by W. Matthews,91,101
436,4,1:36.0,,Personal foul by M. Williams (drawn by D. Lillard),91,101
437,4,1:36.0,,D. Lillard misses free throw 1 of 2,91,101
438,4,1:36.0,,Offensive rebound by Team,91,101
439,4,1:36.0,,D. Lillard makes free throw 2 of 2,91,102
440,4,1:25.0,Shooting foul by R. Lopez (drawn by G. Dieng),,91,102
441,4,1:25.0,G. Dieng makes free throw 1 of 2,,92,102
442,4,1:25.0,G. Dieng makes free throw 2 of 2,,93,102
443,4,1:13.0,,D. Lillard misses 3-pt jump shot from 25 ft,93,102
444,4,1:12.0,Defensive rebound by C. Budinger,,93,102
445,4,1:08.0,Turnover by M. Williams (bad pass; steal by D. Lillard),,93,102
446,4,0:49.0,,W. Matthews makes 3-pt jump shot from 23 ft (assist by D. Lillard),93,105
447,4,0:40.0,C. Budinger misses 2-pt jump shot from 6 ft,,93,105
448,4,0:38.0,Offensive rebound by S. Muhammad,,93,105
449,4,0:38.0,S. Muhammad misses 2-pt tip-in at rim,,93,105
450,4,0:37.0,,Defensive rebound by L. Aldridge,93,105
451,4,0:16.0,,D. Lillard makes 2-pt jump shot from 8 ft,93,107
