,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,SAN ANTONIO_ACTION,NEW ORLEANS_SCORE,SAN ANTONIO_SCORE
387,4,2:38.0,Offensive foul by J. Holiday (drawn by P. Mills),,78,78
388,4,2:38.0,Turnover by J. Holiday (offensive foul),,78,78
389,4,2:29.0,,Shooting foul by A. Davis (drawn by M. Ginóbili),78,78
390,4,2:29.0,,M. Ginóbili makes free throw 1 of 2,78,79
391,4,2:29.0,,M. Ginóbili makes free throw 2 of 2,78,80
392,4,2:13.0,Personal foul by D. Green (drawn by A. Davis),,78,80
393,4,2:01.0,A. Davis makes 2-pt dunk at rim (assist by R. Anderson),,80,80
394,4,1:49.0,,P. Mills misses 3-pt jump shot from 23 ft,80,80
395,4,1:49.0,Defensive rebound by R. Anderson,,80,80
396,4,1:49.0,Personal foul by M. Ginóbili (drawn by R. Anderson),,80,80
397,4,1:33.0,R. Anderson misses 3-pt jump shot from 24 ft,,80,80
398,4,1:32.0,,Defensive rebound by T. Duncan,80,80
399,4,1:16.0,,D. Green misses 3-pt jump shot from 24 ft,80,80
400,4,1:15.0,Defensive rebound by J. Holiday,,80,80
401,4,0:57.0,T. Evans misses 2-pt jump shot from 6 ft,,80,80
402,4,0:56.0,,Defensive rebound by T. Splitter,80,80
403,4,0:38.0,,M. Ginóbili misses 2-pt jump shot from 4 ft,80,80
404,4,0:37.0,Defensive rebound by Team,,80,80
405,4,0:37.0,New Orleans full timeout,,80,80
406,4,0:20.0,Shooting foul by D. Green (drawn by T. Evans),,80,80
407,4,0:20.0,T. Evans makes free throw 1 of 2,,81,80
408,4,0:20.0,A. Rivers enters the game for J. Fredette,,81,80
409,4,0:20.0,T. Evans makes free throw 2 of 2,,82,80
410,4,0:20.0,,San Antonio full timeout,82,80
411,4,0:20.0,,M. Bonner enters the game for T. Splitter,82,80
412,4,0:20.0,Ö. Aşık enters the game for R. Anderson,,82,80
413,4,0:14.0,,T. Duncan makes 2-pt jump shot from 6 ft,82,82
414,4,0:14.0,New Orleans full timeout,,82,82
415,4,0:14.0,,C. Joseph enters the game for M. Bonner,82,82
416,4,0:14.0,R. Anderson enters the game for Ö. Aşık,,82,82
417,4,0:14.0,J. Fredette enters the game for A. Rivers,,82,82
418,4,0:01.0,T. Evans misses 2-pt jump shot from 6 ft,,82,82
419,4,0:01.0,Offensive rebound by A. Davis,,82,82
420,4,0:01.0,A. Davis makes 2-pt dunk at rim,,84,82
421,4,0:01.0,,San Antonio full timeout,84,82
422,4,0:01.0,Ö. Aşık enters the game for R. Anderson,,84,82
423,4,0:01.0,A. Rivers enters the game for J. Fredette,,84,82
424,4,0:01.0,,M. Belinelli enters the game for C. Joseph,84,82
425,4,0:01.0,,B. Diaw enters the game for P. Mills,84,82
426,4,0:00.0,,T. Duncan makes 2-pt layup from 1 ft (assist by B. Diaw),84,84
427,1OT,4:45.0,J. Holiday makes 2-pt jump shot from 12 ft,,86,84
428,1OT,4:23.0,,M. Ginóbili misses 3-pt jump shot from 24 ft,86,84
429,1OT,4:22.0,Defensive rebound by R. Anderson,,86,84
430,1OT,4:08.0,J. Holiday makes 3-pt jump shot from 25 ft,,89,84
431,1OT,3:47.0,,D. Green misses 3-pt jump shot from 23 ft,89,84
432,1OT,3:46.0,Defensive rebound by J. Fredette,,89,84
433,1OT,3:24.0,J. Fredette misses 2-pt jump shot from 8 ft,,89,84
434,1OT,3:23.0,,Defensive rebound by T. Duncan,89,84
435,1OT,3:14.0,,T. Duncan makes 2-pt jump shot from 4 ft (assist by P. Mills),89,86
436,1OT,2:47.0,R. Anderson misses 3-pt jump shot from 24 ft,,89,86
437,1OT,2:46.0,,Defensive rebound by T. Splitter,89,86
438,1OT,2:38.0,,Turnover by D. Green (bad pass; steal by A. Davis),89,86
439,1OT,2:34.0,J. Fredette makes 2-pt layup from 1 ft (assist by J. Holiday),,91,86
440,1OT,2:34.0,,San Antonio full timeout,91,86
441,1OT,2:12.0,,M. Ginóbili makes 2-pt layup from 1 ft (assist by P. Mills),91,88
442,1OT,1:57.0,J. Fredette misses 3-pt jump shot from 27 ft,,91,88
443,1OT,1:55.0,Offensive rebound by T. Evans,,91,88
444,1OT,1:38.0,R. Anderson misses 3-pt jump shot from 23 ft,,91,88
445,1OT,1:37.0,,Defensive rebound by D. Green,91,88
446,1OT,1:20.0,,Personal foul by J. Holiday (drawn by T. Duncan),91,88
447,1OT,1:20.0,D. Cunningham enters the game for J. Holiday,,91,88
448,1OT,1:17.0,,M. Ginóbili makes 2-pt layup from 1 ft (assist by T. Duncan),91,90
449,1OT,1:02.0,Turnover by R. Anderson (bad pass),,91,90
450,1OT,1:02.0,A. Rivers enters the game for D. Cunningham,,91,90
451,1OT,0:49.0,,Personal block foul by R. Anderson (drawn by M. Ginóbili),91,90
452,1OT,0:49.0,,M. Ginóbili misses free throw 1 of 2,91,90
453,1OT,0:49.0,,Offensive rebound by Team,91,90
454,1OT,0:49.0,,M. Ginóbili makes free throw 2 of 2,91,91
455,1OT,0:49.0,New Orleans full timeout,,91,91
456,1OT,0:42.0,T. Evans misses 2-pt jump shot from 3 ft (block by D. Green),,91,91
457,1OT,0:41.0,,Defensive rebound by D. Green,91,91
458,1OT,0:40.0,,Personal foul by T. Evans (drawn by D. Green),91,91
459,1OT,0:40.0,,D. Green misses free throw 1 of 2,91,91
460,1OT,0:40.0,,Offensive rebound by Team,91,91
461,1OT,0:40.0,,D. Green makes free throw 2 of 2,91,92
462,1OT,0:40.0,New Orleans full timeout,,91,92
463,1OT,0:40.0,L. Babbitt enters the game for A. Rivers,,91,92
464,1OT,0:37.0,A. Davis makes 2-pt jump shot from 5 ft,,93,92
465,1OT,0:37.0,Shooting block foul by P. Mills (drawn by A. Davis),,93,92
466,1OT,0:37.0,A. Rivers enters the game for L. Babbitt,,93,92
467,1OT,0:37.0,A. Davis misses free throw 1 of 1,,93,92
468,1OT,0:37.0,,Defensive rebound by M. Ginóbili,93,92
469,1OT,0:24.0,,M. Ginóbili makes 2-pt layup from 2 ft (assist by T. Duncan),93,94
470,1OT,0:01.0,T. Evans misses 3-pt jump shot from 23 ft,,93,94
471,1OT,0:01.0,,Defensive rebound by T. Duncan,93,94
472,1OT,0:01.0,,Personal foul by A. Rivers (drawn by T. Duncan),93,94
473,1OT,0:01.0,,T. Duncan makes free throw 1 of 2,93,95
474,1OT,0:01.0,,T. Duncan misses free throw 2 of 2,93,95
475,1OT,0:00.0,Defensive rebound by A. Davis,,93,95
476,1OT,0:00.0,New Orleans full timeout,,93,95
477,1OT,0:00.0,,C. Joseph enters the game for P. Mills,93,95
478,1OT,0:00.0,L. Babbitt enters the game for A. Rivers,,93,95
