,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,TORONTO_ACTION,BROOKLYN_SCORE,TORONTO_SCORE
186,2,0:13.0,,D. DeRozan makes 2-pt layup from 2 ft,49,51
187,2,0:03.0,D. Williams misses 2-pt hook shot from 8 ft,,49,51
188,2,0:02.0,Offensive rebound by J. Jordan,,49,51
189,2,0:01.0,J. Jordan misses 2-pt jump shot from 2 ft,,49,51
190,2,0:00.0,,Defensive rebound by T. Ross,49,51
191,3,11:46.0,,D. DeRozan misses 3-pt jump shot from 26 ft,49,51
192,3,11:45.0,Defensive rebound by A. Anderson,,49,51
193,3,11:24.0,M. Plumlee misses 2-pt jump shot from 1 ft,,49,51
194,3,11:23.0,,Defensive rebound by A. Johnson,49,51
195,3,11:19.0,,Turnover by A. Johnson (bad pass; steal by A. Anderson),49,51
196,3,11:03.0,Personal foul by G. Vásquez (drawn by A. Anderson),,49,51
197,3,10:51.0,K. Garnett makes 2-pt jump shot from 17 ft (assist by J. Johnson),,51,51
198,3,10:31.0,,D. DeRozan misses 2-pt jump shot from 14 ft,51,51
199,3,10:30.0,Defensive rebound by J. Jack,,51,51
200,3,10:17.0,J. Jack makes 2-pt jump shot from 17 ft,,53,51
201,3,9:52.0,,J. Valančiūnas makes 2-pt dunk at rim (assist by K. Lowry),53,53
202,3,9:37.0,K. Garnett misses 2-pt jump shot from 8 ft,,53,53
203,3,9:36.0,,Defensive rebound by J. Valančiūnas,53,53
204,3,9:27.0,,K. Lowry misses 2-pt jump shot from 15 ft,53,53
205,3,9:26.0,Defensive rebound by M. Plumlee,,53,53
206,3,9:17.0,Personal foul by K. Lowry (drawn by M. Plumlee),,53,53
207,3,9:07.0,J. Johnson misses 2-pt jump shot from 15 ft,,53,53
208,3,9:06.0,,Defensive rebound by J. Valančiūnas,53,53
209,3,9:03.0,,Turnover by K. Lowry (lost ball; steal by K. Garnett),53,53
210,3,8:48.0,K. Garnett misses 2-pt jump shot from 6 ft,,53,53
211,3,8:48.0,,Defensive rebound by D. DeRozan,53,53
212,3,8:27.0,,D. DeRozan misses 2-pt jump shot from 17 ft,53,53
213,3,8:26.0,Defensive rebound by M. Plumlee,,53,53
214,3,8:14.0,K. Garnett misses 2-pt jump shot from 8 ft,,53,53
215,3,8:13.0,,Defensive rebound by A. Johnson,53,53
216,3,7:54.0,,G. Vásquez makes 2-pt layup from 4 ft,53,55
217,3,7:41.0,J. Jack makes 2-pt layup from 2 ft,,55,55
218,3,7:17.0,,G. Vásquez misses 2-pt layup from 3 ft,55,55
219,3,7:16.0,Defensive rebound by J. Jack,,55,55
220,3,7:11.0,M. Plumlee makes 2-pt dunk at rim (assist by J. Jack),,57,55
221,3,6:52.0,,Personal foul by A. Anderson (drawn by G. Vásquez),57,55
222,3,6:43.0,,K. Lowry misses 2-pt jump shot from 17 ft,57,55
223,3,6:42.0,,Offensive rebound by J. Valančiūnas,57,55
224,3,6:39.0,,Turnover by J. Valančiūnas (lost ball; steal by K. Garnett),57,55
225,3,6:30.0,Shooting foul by G. Vásquez (drawn by J. Johnson),,57,55
226,3,6:30.0,J. Johnson misses free throw 1 of 2,,57,55
227,3,6:30.0,Offensive rebound by Team,,57,55
228,3,6:30.0,B. Lopez enters the game for K. Garnett,,57,55
229,3,6:30.0,,T. Ross enters the game for G. Vásquez,57,55
230,3,6:30.0,J. Johnson makes free throw 2 of 2,,58,55
231,3,6:12.0,,J. Valančiūnas makes 2-pt hook shot from 4 ft (assist by K. Lowry),58,57
232,3,5:58.0,A. Anderson makes 3-pt jump shot from 22 ft (assist by J. Jack),,61,57
233,3,5:43.0,,Turnover by D. DeRozan (bad pass; steal by J. Jack),61,57
234,3,5:36.0,J. Jack makes 2-pt jump shot from 6 ft (assist by J. Johnson),,63,57
235,3,5:34.0,,Toronto full timeout,63,57
236,3,5:34.0,,P. Patterson enters the game for J. Valančiūnas,63,57
237,3,5:20.0,,D. DeRozan makes 2-pt jump shot from 19 ft (assist by K. Lowry),63,59
238,3,4:56.0,B. Lopez misses 2-pt jump shot from 10 ft,,63,59
239,3,4:55.0,,Defensive rebound by T. Ross,63,59
240,3,4:44.0,,Toronto full timeout,63,59
241,3,4:44.0,D. Williams enters the game for M. Plumlee,,63,59
242,3,4:35.0,,D. DeRozan misses 2-pt jump shot from 20 ft,63,59
243,3,4:34.0,Defensive rebound by A. Anderson,,63,59
244,3,4:23.0,J. Jack makes 2-pt jump shot from 6 ft,,65,59
245,3,4:07.0,,K. Lowry misses 3-pt jump shot from 25 ft,65,59
246,3,4:06.0,Defensive rebound by A. Anderson,,65,59
247,3,3:46.0,Turnover by B. Lopez (3 sec),,65,59
248,3,3:33.0,,K. Lowry misses 2-pt jump shot from 14 ft,65,59
249,3,3:32.0,Defensive rebound by J. Jack,,65,59
250,3,3:21.0,J. Johnson makes 2-pt jump shot from 20 ft,,67,59
251,3,3:05.0,,P. Patterson misses 3-pt jump shot from 24 ft,67,59
252,3,3:04.0,Defensive rebound by A. Anderson,,67,59
253,3,2:46.0,A. Anderson makes 2-pt jump shot from 19 ft (assist by J. Jack),,69,59
254,3,2:30.0,,D. DeRozan makes 2-pt jump shot from 5 ft,69,61
255,3,2:30.0,,Shooting foul by A. Anderson (drawn by D. DeRozan),69,61
256,3,2:30.0,Brooklyn full timeout,,69,61
257,3,2:30.0,,D. DeRozan makes free throw 1 of 1,69,62
258,3,2:08.0,D. Williams misses 2-pt jump shot from 4 ft,,69,62
259,3,2:07.0,,Defensive rebound by P. Patterson,69,62
260,3,1:57.0,,P. Patterson makes 2-pt jump shot from 11 ft (assist by K. Lowry),69,64
261,3,1:33.0,J. Johnson makes 3-pt jump shot from 26 ft,,72,64
262,3,1:12.0,,T. Ross makes 3-pt jump shot from 25 ft (assist by D. DeRozan),72,67
263,3,0:53.0,B. Lopez misses 2-pt hook shot from 11 ft,,72,67
264,3,0:52.0,,Defensive rebound by A. Johnson,72,67
265,3,0:48.0,,T. Ross makes 2-pt dunk from 1 ft (assist by K. Lowry),72,69
266,3,0:48.0,Brooklyn full timeout,,72,69
267,3,0:31.0,A. Anderson makes 3-pt jump shot from 22 ft (assist by J. Jack),,75,69
268,3,0:27.0,,P. Patterson makes 3-pt jump shot from 23 ft (assist by K. Lowry),75,72
269,3,0:03.0,Shooting foul by K. Lowry (drawn by J. Jack),,75,72
270,3,0:03.0,J. Jack misses free throw 1 of 2,,75,72
271,3,0:03.0,Offensive rebound by Team,,75,72
272,3,0:03.0,M. Plumlee enters the game for B. Lopez,,75,72
273,3,0:03.0,J. Jack makes free throw 2 of 2,,76,72
274,3,0:02.0,,Personal foul by J. Jack (drawn by K. Lowry),76,72
275,4,11:41.0,D. Williams misses 2-pt layup from 3 ft,,76,72
276,4,11:40.0,,Defensive rebound by T. Ross,76,72
277,4,11:34.0,,T. Ross misses 3-pt jump shot from 24 ft,76,72
278,4,11:33.0,Defensive rebound by Team,,76,72
279,4,11:33.0,,Loose ball foul by T. Hansbrough (drawn by M. Plumlee),76,72
280,4,11:23.0,Shooting foul by P. Patterson (drawn by A. Anderson),,76,72
281,4,11:23.0,A. Anderson makes free throw 1 of 3,,77,72
282,4,11:23.0,A. Anderson makes free throw 2 of 3,,78,72
283,4,11:23.0,A. Anderson makes free throw 3 of 3,,79,72
284,4,11:08.0,,T. Hansbrough misses 2-pt jump shot from 3 ft,79,72
285,4,11:06.0,Defensive rebound by B. Bogdanović,,79,72
286,4,10:58.0,A. Anderson makes 2-pt dunk at rim (assist by D. Williams),,81,72
287,4,10:34.0,,Shooting foul by A. Anderson (drawn by T. Hansbrough),81,72
288,4,10:34.0,,T. Hansbrough makes free throw 1 of 2,81,73
289,4,10:34.0,C. Jefferson enters the game for A. Anderson,,81,73
290,4,10:34.0,,T. Hansbrough makes free throw 2 of 2,81,74
291,4,10:16.0,Shooting foul by L. Williams (drawn by J. Jack),,81,74
292,4,10:16.0,J. Jack makes free throw 1 of 3,,82,74
293,4,10:16.0,J. Jack makes free throw 2 of 3,,83,74
294,4,10:16.0,J. Jack makes free throw 3 of 3,,84,74
295,4,10:03.0,,T. Ross makes 2-pt layup from 2 ft,84,76
296,4,9:46.0,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by D. Williams),,87,76
297,4,9:25.0,,T. Ross makes 2-pt jump shot from 20 ft,87,78
298,4,9:11.0,Shooting foul by T. Ross (drawn by D. Williams),,87,78
299,4,9:11.0,D. Williams makes free throw 1 of 2,,88,78
300,4,9:11.0,,K. Lowry enters the game for G. Vásquez,88,78
301,4,9:11.0,D. Williams makes free throw 2 of 2,,89,78
302,4,9:01.0,,Personal block foul by B. Bogdanović (drawn by T. Ross),89,78
303,4,8:55.0,,L. Williams misses 2-pt jump shot from 6 ft,89,78
304,4,8:54.0,,Offensive rebound by T. Hansbrough,89,78
305,4,8:52.0,,Shooting foul by C. Jefferson (drawn by T. Hansbrough),89,78
306,4,8:52.0,Official timeout,,89,78
307,4,8:52.0,,T. Hansbrough makes free throw 1 of 2,89,79
308,4,8:52.0,,T. Hansbrough makes free throw 2 of 2,89,80
309,4,8:39.0,D. Williams makes 2-pt layup from 2 ft,,91,80
310,4,8:25.0,,L. Williams misses 3-pt jump shot from 28 ft,91,80
311,4,8:21.0,,Offensive rebound by P. Patterson,91,80
312,4,8:18.0,,P. Patterson makes 2-pt layup from 1 ft,91,82
313,4,8:03.0,Turnover by B. Bogdanović (traveling),,91,82
314,4,7:49.0,,T. Ross misses 3-pt jump shot from 25 ft,91,82
315,4,7:48.0,Defensive rebound by Team,,91,82
316,4,7:47.0,,J. Valančiūnas enters the game for T. Hansbrough,91,82
317,4,7:47.0,,D. DeRozan enters the game for L. Williams,91,82
318,4,7:36.0,J. Jack makes 2-pt jump shot from 20 ft (assist by D. Williams),,93,82
319,4,7:15.0,,D. DeRozan misses 2-pt jump shot from 13 ft,93,82
320,4,7:14.0,Defensive rebound by D. Williams,,93,82
321,4,7:08.0,Shooting foul by K. Lowry (drawn by M. Plumlee),,93,82
322,4,7:08.0,M. Plumlee makes free throw 1 of 2,,94,82
323,4,7:08.0,B. Lopez enters the game for C. Jefferson,,94,82
324,4,7:08.0,M. Plumlee makes free throw 2 of 2,,95,82
325,4,6:49.0,,P. Patterson misses 3-pt jump shot from 24 ft,95,82
326,4,6:48.0,Defensive rebound by B. Bogdanović,,95,82
327,4,6:35.0,J. Jack misses 3-pt jump shot from 25 ft,,95,82
328,4,6:34.0,Offensive rebound by M. Plumlee,,95,82
329,4,6:23.0,D. Williams misses 2-pt layup from 3 ft,,95,82
330,4,6:22.0,,Defensive rebound by J. Valančiūnas,95,82
331,4,6:16.0,,K. Lowry misses 2-pt layup from 2 ft (block by B. Lopez),95,82
332,4,6:16.0,,Offensive rebound by Team,95,82
333,4,6:16.0,,L. Williams enters the game for T. Ross,95,82
334,4,6:05.0,,K. Lowry misses 3-pt jump shot from 28 ft,95,82
335,4,6:04.0,Defensive rebound by B. Bogdanović,,95,82
336,4,5:41.0,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by B. Lopez),,98,82
337,4,5:40.0,,Toronto full timeout,98,82
338,4,5:27.0,,Shooting foul by B. Lopez (drawn by K. Lowry),98,82
339,4,5:27.0,,K. Lowry misses free throw 1 of 2,98,82
340,4,5:27.0,,Offensive rebound by Team,98,82
341,4,5:27.0,,K. Lowry misses free throw 2 of 2,98,82
342,4,5:26.0,Defensive rebound by M. Plumlee,,98,82
343,4,5:05.0,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by J. Jack),,101,82
344,4,4:44.0,,D. DeRozan misses 2-pt jump shot from 9 ft,101,82
345,4,4:43.0,Defensive rebound by Team,,101,82
346,4,4:30.0,Turnover by J. Jack (bad pass; steal by P. Patterson),,101,82
347,4,4:26.0,,L. Williams misses 3-pt jump shot from 26 ft,101,82
348,4,4:25.0,Defensive rebound by J. Jack,,101,82
349,4,4:05.0,M. Plumlee misses 2-pt hook shot from 3 ft (block by J. Valančiūnas),,101,82
350,4,4:03.0,Offensive rebound by M. Plumlee,,101,82
351,4,4:01.0,M. Plumlee misses 2-pt jump shot from 4 ft,,101,82
352,4,3:58.0,,Defensive rebound by J. Valančiūnas,101,82
353,4,3:48.0,,K. Lowry misses 2-pt layup from 3 ft,101,82
354,4,3:47.0,,Offensive rebound by J. Valančiūnas,101,82
355,4,3:47.0,,Personal foul by B. Lopez (drawn by J. Valančiūnas),101,82
356,4,3:47.0,,J. Valančiūnas makes free throw 1 of 2,101,83
357,4,3:47.0,,J. Valančiūnas makes free throw 2 of 2,101,84
358,4,3:24.0,B. Lopez misses 2-pt hook shot from 9 ft,,101,84
359,4,3:24.0,,Defensive rebound by P. Patterson,101,84
360,4,3:16.0,,L. Williams misses 3-pt jump shot from 23 ft,101,84
361,4,3:15.0,Defensive rebound by M. Plumlee,,101,84
362,4,2:52.0,B. Lopez makes 2-pt layup from 3 ft (assist by D. Williams),,103,84
363,4,2:38.0,,J. Valančiūnas misses 2-pt jump shot from 3 ft,103,84
364,4,2:37.0,,Offensive rebound by P. Patterson,103,84
365,4,2:35.0,,P. Patterson makes 2-pt layup from 2 ft,103,86
366,4,2:35.0,Brooklyn full timeout,,103,86
367,4,2:35.0,,T. Ross enters the game for K. Lowry,103,86
368,4,2:15.0,J. Jack makes 2-pt jump shot from 6 ft,,105,86
369,4,1:57.0,,Shooting foul by M. Plumlee (drawn by D. DeRozan),105,86
370,4,1:57.0,,D. DeRozan makes free throw 1 of 2,105,87
371,4,1:57.0,,D. DeRozan makes free throw 2 of 2,105,88
372,4,1:51.0,Turnover by B. Bogdanović (bad pass),,105,88
373,4,1:40.0,,D. DeRozan makes 2-pt layup from 2 ft (assist by L. Williams),105,90
374,4,1:40.0,,Technical foul by D. DeRozan,105,90
375,4,1:40.0,D. Williams misses technical free throw,,105,90
376,4,1:40.0,Offensive rebound by Team,,105,90
377,4,1:40.0,A. Anderson enters the game for M. Plumlee,,105,90
378,4,1:19.0,J. Jack misses 3-pt jump shot from 25 ft,,105,90
379,4,1:18.0,,Defensive rebound by D. DeRozan,105,90
