,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,PHILADELPHIA_ACTION,CHARLOTTE_SCORE,PHILADELPHIA_SCORE
382,4,8:44.0,Defensive rebound by M. Williams,,69,74
383,4,8:36.0,L. Stephenson misses 3-pt jump shot from 25 ft,,69,74
384,4,8:34.0,,Defensive rebound by K. McDaniels,69,74
385,4,8:29.0,,Philadelphia full timeout,69,74
386,4,8:29.0,,T. Frazier enters the game for J. Sampson,69,74
387,4,8:21.0,,Turnover by N. Noel (bad pass; steal by M. Williams),69,74
388,4,8:12.0,G. Henderson misses 2-pt jump shot from 11 ft,,69,74
389,4,8:10.0,,Defensive rebound by Team,69,74
390,4,7:49.0,,L. Mbah a Moute makes 2-pt jump shot from 5 ft (assist by K. McDaniels),69,76
391,4,7:31.0,C. Zeller misses 2-pt layup from 2 ft (block by N. Noel),,69,76
392,4,7:28.0,,Defensive rebound by K. McDaniels,69,76
393,4,7:14.0,,R. Covington makes 2-pt layup at rim (assist by T. Frazier),69,78
394,4,6:56.0,G. Henderson misses 2-pt layup from 2 ft,,69,78
395,4,6:53.0,,Defensive rebound by L. Mbah a Moute,69,78
396,4,6:49.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by T. Frazier),69,81
397,4,6:48.0,Charlotte full timeout,,69,81
398,4,6:48.0,B. Roberts enters the game for C. Zeller,,69,81
399,4,6:48.0,A. Jefferson enters the game for J. Taylor,,69,81
400,4,6:48.0,,H. Thompson enters the game for K. McDaniels,69,81
401,4,6:29.0,A. Jefferson makes 2-pt hook shot from 3 ft (assist by L. Stephenson),,71,81
402,4,6:08.0,,Turnover by L. Mbah a Moute (bad pass; steal by M. Williams),71,81
403,4,5:55.0,M. Williams makes 3-pt jump shot from 25 ft (assist by L. Stephenson),,74,81
404,4,5:31.0,,N. Noel makes 2-pt jump shot from 14 ft (assist by T. Frazier),74,83
405,4,5:17.0,Def 3 sec tech foul by H. Thompson,,74,83
406,4,5:17.0,B. Roberts makes technical free throw,,75,83
407,4,5:05.0,L. Stephenson misses 2-pt jump shot from 17 ft,,75,83
408,4,5:03.0,,Defensive rebound by N. Noel,75,83
409,4,4:46.0,,L. Mbah a Moute misses 3-pt jump shot from 22 ft,75,83
410,4,4:44.0,Defensive rebound by A. Jefferson,,75,83
411,4,4:40.0,Shooting foul by R. Covington (drawn by G. Henderson),,75,83
412,4,4:40.0,G. Henderson makes free throw 1 of 2,,76,83
413,4,4:40.0,G. Henderson makes free throw 2 of 2,,77,83
414,4,4:25.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by N. Noel),77,86
415,4,4:11.0,A. Jefferson misses 2-pt layup at rim,,77,86
416,4,4:10.0,Offensive rebound by A. Jefferson,,77,86
417,4,4:10.0,A. Jefferson makes 2-pt tip-in at rim,,79,86
418,4,3:48.0,,H. Thompson makes 2-pt layup from 1 ft,79,88
419,4,3:34.0,B. Roberts misses 2-pt jump shot from 18 ft,,79,88
420,4,3:32.0,,Defensive rebound by L. Mbah a Moute,79,88
421,4,3:18.0,,N. Noel misses 2-pt jump shot from 15 ft,79,88
422,4,3:16.0,Defensive rebound by L. Stephenson,,79,88
423,4,3:02.0,A. Jefferson makes 2-pt layup from 1 ft (assist by G. Henderson),,81,88
424,4,2:56.0,,Philadelphia full timeout,81,88
425,4,2:56.0,Official timeout,,81,88
426,4,2:56.0,,J. Sampson enters the game for T. Frazier,81,88
427,4,2:47.0,,L. Mbah a Moute misses 2-pt layup from 2 ft (block by A. Jefferson),81,88
428,4,2:45.0,Defensive rebound by A. Jefferson,,81,88
429,4,2:28.0,A. Jefferson misses 2-pt layup from 1 ft,,81,88
430,4,2:26.0,,Defensive rebound by H. Thompson,81,88
431,4,2:10.0,,Shooting foul by M. Williams (drawn by J. Sampson),81,88
432,4,2:10.0,,J. Sampson makes free throw 1 of 2,81,89
433,4,2:10.0,,J. Sampson misses free throw 2 of 2,81,89
434,4,2:09.0,Defensive rebound by M. Williams,,81,89
435,4,1:59.0,Personal foul by H. Thompson (drawn by M. Williams),,81,89
436,4,1:59.0,,T. Frazier enters the game for J. Sampson,81,89
437,4,1:55.0,B. Roberts misses 3-pt jump shot from 25 ft,,81,89
438,4,1:53.0,,Defensive rebound by Team,81,89
439,4,1:30.0,,L. Mbah a Moute misses 2-pt jump shot from 6 ft,81,89
440,4,1:29.0,Defensive rebound by G. Henderson,,81,89
441,4,1:22.0,L. Stephenson misses 3-pt jump shot from 25 ft,,81,89
442,4,1:19.0,,Defensive rebound by H. Thompson,81,89
443,4,1:10.0,,Personal foul by L. Stephenson (drawn by L. Mbah a Moute),81,89
444,4,1:00.0,,L. Mbah a Moute misses 2-pt jump shot from 17 ft,81,89
445,4,0:59.0,Defensive rebound by A. Jefferson,,81,89
446,4,0:55.0,B. Roberts misses 3-pt jump shot from 26 ft,,81,89
447,4,0:52.0,,Defensive rebound by N. Noel,81,89
448,4,0:31.0,,T. Frazier misses 2-pt jump shot from 13 ft,81,89
449,4,0:29.0,Defensive rebound by A. Jefferson,,81,89
450,4,0:23.0,M. Williams misses 3-pt jump shot from 23 ft,,81,89
451,4,0:19.0,,Defensive rebound by N. Noel,81,89
