,QUARTER,TIME_REMAINING,BOSTON_ACTION,CHARLOTTE_ACTION,BOSTON_SCORE,CHARLOTTE_SCORE
385,4,2:18.0,Turnover by M. Smart (bad pass),,106,95
386,4,2:18.0,Loose ball foul by A. Bradley (drawn by K. Walker),,106,95
387,4,2:12.0,,Personal foul by M. Smart (drawn by K. Walker),106,95
388,4,2:12.0,,K. Walker makes free throw 1 of 2,106,96
389,4,2:12.0,I. Thomas enters the game for M. Smart,,106,96
390,4,2:12.0,,K. Walker makes free throw 2 of 2,106,97
391,4,1:47.0,A. Bradley misses 3-pt jump shot from 25 ft,,106,97
392,4,1:46.0,,Defensive rebound by B. Biyombo,106,97
393,4,1:29.0,,M. Williams misses 3-pt jump shot from 23 ft,106,97
394,4,1:27.0,Defensive rebound by A. Bradley,,106,97
395,4,1:11.0,E. Turner makes 2-pt jump shot from 18 ft,,108,97
396,4,1:04.0,,K. Walker makes 3-pt jump shot from 26 ft,108,100
397,4,1:00.0,Turnover by I. Thomas (offensive foul),,108,100
398,4,1:00.0,Offensive foul by I. Thomas (drawn by K. Walker),,108,100
399,4,1:00.0,M. Smart enters the game for I. Thomas,,108,100
400,4,0:55.0,,K. Walker misses 3-pt jump shot from 25 ft,108,100
401,4,0:53.0,,Offensive rebound by K. Walker,108,100
402,4,0:53.0,,K. Walker makes 2-pt layup from 1 ft,108,102
403,4,0:41.0,Shooting foul by B. Biyombo (drawn by B. Bass),,108,102
404,4,0:41.0,B. Bass makes free throw 1 of 2,,109,102
405,4,0:41.0,B. Bass makes free throw 2 of 2,,110,102
406,4,0:35.0,,K. Walker makes 2-pt layup from 1 ft,110,104
407,4,0:35.0,Turnover by M. Smart (bad pass),,110,104
408,4,0:32.0,,K. Walker misses 3-pt jump shot from 24 ft,110,104
409,4,0:28.0,Defensive rebound by Team,,110,104
410,4,0:24.0,Clear path foul by M. Williams,,110,104
411,4,0:24.0,A. Bradley makes clear path free throw 1 of 2,,111,104
412,4,0:24.0,A. Bradley makes clear path free throw 2 of 2,,112,104
413,4,0:24.0,I. Thomas enters the game for M. Smart,,112,104
414,4,0:24.0,Personal take foul by M. Williams (drawn by I. Thomas),,112,104
415,4,0:24.0,I. Thomas makes free throw 1 of 2,,113,104
416,4,0:24.0,I. Thomas makes free throw 2 of 2,,114,104
417,4,0:24.0,,Charlotte full timeout,114,104
418,4,0:24.0,M. Smart enters the game for I. Thomas,,114,104
419,4,0:17.0,,M. Williams misses 3-pt jump shot from 23 ft,114,104
420,4,0:16.0,Defensive rebound by M. Smart,,114,104
421,4,0:16.0,Personal foul by G. Henderson (drawn by M. Smart),,114,104
422,4,0:16.0,,J. Taylor enters the game for G. Henderson,114,104
423,4,0:16.0,M. Smart makes free throw 1 of 2,,115,104
424,4,0:16.0,M. Smart makes free throw 2 of 2,,116,104
425,4,0:08.0,,K. Walker misses 3-pt jump shot from 25 ft,116,104
426,4,0:07.0,Defensive rebound by M. Smart,,116,104
