,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,PORTLAND_ACTION,SAN ANTONIO_SCORE,PORTLAND_SCORE
256,3,2:41.0,K. Leonard misses 2-pt jump shot from 7 ft,,62,76
257,3,2:41.0,,Defensive rebound by C. Kaman,62,76
258,3,2:27.0,,C. Kaman misses 2-pt jump shot from 4 ft (block by M. Ginóbili),62,76
259,3,2:25.0,Defensive rebound by K. Leonard,,62,76
260,3,2:21.0,Shooting foul by C. Kaman (drawn by K. Leonard),,62,76
261,3,2:21.0,K. Leonard makes free throw 1 of 2,,63,76
262,3,2:21.0,,S. Blake enters the game for D. Lillard,63,76
263,3,2:21.0,K. Leonard makes free throw 2 of 2,,64,76
264,3,2:04.0,,L. Aldridge misses 2-pt jump shot from 17 ft,64,76
265,3,2:03.0,Defensive rebound by K. Leonard,,64,76
266,3,1:59.0,Personal block foul by A. Afflalo (drawn by M. Ginóbili),,64,76
267,3,1:59.0,P. Mills enters the game for K. Leonard,,64,76
268,3,1:59.0,D. Green enters the game for M. Ginóbili,,64,76
269,3,1:51.0,,W. Matthews enters the game for N. Batum,64,76
270,3,1:51.0,B. Diaw misses 2-pt layup from 2 ft,,64,76
271,3,1:51.0,Offensive rebound by T. Splitter,,64,76
272,3,1:51.0,T. Splitter misses 2-pt layup at rim,,64,76
273,3,1:51.0,,Defensive rebound by L. Aldridge,64,76
274,3,1:51.0,,Personal foul by B. Diaw (drawn by L. Aldridge),64,76
275,3,1:51.0,,L. Aldridge makes free throw 1 of 2,64,77
276,3,1:51.0,,L. Aldridge misses free throw 2 of 2,64,77
277,3,1:50.0,Defensive rebound by T. Splitter,,64,77
278,3,1:35.0,P. Mills makes 2-pt jump shot from 8 ft,,66,77
279,3,1:08.0,,C. Kaman makes 2-pt jump shot from 3 ft (assist by S. Blake),66,79
280,3,0:59.0,T. Splitter makes 2-pt hook shot from 4 ft,,68,79
281,3,0:52.0,,S. Blake misses 3-pt jump shot from 24 ft,68,79
282,3,0:50.0,,Offensive rebound by L. Aldridge,68,79
283,3,0:46.0,,W. Matthews misses 3-pt jump shot from 24 ft,68,79
284,3,0:45.0,,Offensive rebound by C. Kaman,68,79
285,3,0:29.0,,L. Aldridge misses 2-pt jump shot from 13 ft,68,79
286,3,0:27.0,Defensive rebound by P. Mills,,68,79
287,3,0:21.0,D. Green makes 3-pt jump shot from 25 ft (assist by P. Mills),,71,79
288,3,0:03.0,,S. Blake makes 2-pt jump shot from 19 ft,71,81
289,3,0:00.0,P. Mills misses 2-pt layup from 1 ft,,71,81
290,3,0:00.0,Offensive rebound by Team,,71,81
291,4,11:46.0,B. Diaw misses 2-pt jump shot from 12 ft,,71,81
292,4,11:44.0,Offensive rebound by Team,,71,81
293,4,11:41.0,D. Green makes 3-pt jump shot from 22 ft (assist by P. Mills),,74,81
294,4,11:15.0,,A. Afflalo misses 3-pt jump shot from 23 ft,74,81
295,4,11:15.0,Defensive rebound by B. Diaw,,74,81
296,4,11:00.0,P. Mills makes 3-pt jump shot from 22 ft (assist by T. Splitter),,77,81
297,4,10:39.0,,W. Matthews makes 3-pt jump shot from 24 ft (assist by S. Blake),77,84
298,4,10:27.0,B. Diaw misses 3-pt jump shot from 24 ft,,77,84
299,4,10:25.0,,Defensive rebound by A. Afflalo,77,84
300,4,10:19.0,,A. Afflalo makes 2-pt jump shot from 15 ft,77,86
301,4,10:02.0,B. Diaw misses 2-pt jump shot from 13 ft,,77,86
302,4,10:00.0,Offensive rebound by D. Green,,77,86
303,4,9:50.0,D. Green misses 3-pt jump shot from 24 ft,,77,86
304,4,9:49.0,,Defensive rebound by M. Leonard,77,86
305,4,9:33.0,,W. Matthews makes 3-pt jump shot from 25 ft,77,89
306,4,9:32.0,San Antonio full timeout,,77,89
307,4,9:32.0,K. Leonard enters the game for B. Diaw,,77,89
308,4,9:23.0,P. Mills misses 3-pt jump shot from 25 ft,,77,89
309,4,9:21.0,,Defensive rebound by W. Matthews,77,89
310,4,8:58.0,,A. Afflalo misses 2-pt jump shot from 17 ft,77,89
311,4,8:57.0,,Offensive rebound by C. Kaman,77,89
312,4,8:57.0,,Shooting foul by T. Splitter (drawn by C. Kaman),77,89
313,4,8:57.0,,C. Kaman makes free throw 1 of 2,77,90
314,4,8:57.0,,N. Batum enters the game for M. Leonard,77,90
315,4,8:57.0,,C. Kaman makes free throw 2 of 2,77,91
316,4,8:45.0,P. Mills makes 2-pt jump shot from 20 ft,,79,91
317,4,8:32.0,,Shooting foul by D. Green (drawn by W. Matthews),79,91
318,4,8:32.0,,W. Matthews makes free throw 1 of 2,79,92
319,4,8:32.0,,D. Lillard enters the game for A. Afflalo,79,92
320,4,8:32.0,,W. Matthews misses free throw 2 of 2,79,92
321,4,8:31.0,,Offensive rebound by N. Batum,79,92
322,4,8:22.0,,W. Matthews misses 2-pt jump shot from 5 ft (block by T. Splitter),79,92
323,4,8:20.0,,Offensive rebound by W. Matthews,79,92
324,4,8:16.0,,S. Blake misses 2-pt jump shot from 14 ft (block by D. Green),79,92
325,4,8:14.0,,Offensive rebound by D. Lillard,79,92
326,4,8:07.0,,D. Lillard misses 3-pt jump shot from 27 ft,79,92
327,4,8:06.0,,Offensive rebound by C. Kaman,79,92
328,4,8:06.0,,Shooting foul by D. Green (drawn by C. Kaman),79,92
329,4,8:06.0,,C. Kaman makes 2-pt layup from 1 ft,79,94
330,4,8:06.0,,A. Afflalo enters the game for W. Matthews,79,94
331,4,8:06.0,T. Duncan enters the game for T. Splitter,,79,94
332,4,8:06.0,,C. Kaman makes free throw 1 of 1,79,95
333,4,7:50.0,M. Belinelli makes 2-pt jump shot from 15 ft,,81,95
334,4,7:23.0,,C. Kaman makes 2-pt jump shot from 14 ft (assist by D. Lillard),81,97
335,4,7:11.0,K. Leonard makes 2-pt jump shot from 5 ft,,83,97
336,4,7:11.0,Shooting foul by C. Kaman (drawn by K. Leonard),,83,97
337,4,7:11.0,T. Parker enters the game for P. Mills,,83,97
338,4,7:11.0,K. Leonard makes free throw 1 of 1,,84,97
339,4,6:57.0,,D. Lillard misses 2-pt jump shot from 20 ft,84,97
340,4,6:57.0,Defensive rebound by T. Duncan,,84,97
341,4,6:40.0,Turnover by T. Parker (bad pass; steal by S. Blake),,84,97
342,4,6:24.0,,Personal foul by T. Parker (drawn by A. Afflalo),84,97
343,4,6:24.0,,L. Aldridge enters the game for C. Kaman,84,97
344,4,6:08.0,,S. Blake misses 2-pt layup from 3 ft,84,97
345,4,6:08.0,,Offensive rebound by Team,84,97
346,4,6:08.0,,Turnover by Team (shot clock),84,97
347,4,5:45.0,M. Belinelli misses 3-pt jump shot from 24 ft,,84,97
348,4,5:43.0,,Defensive rebound by L. Aldridge,84,97
349,4,5:29.0,,L. Aldridge misses 2-pt jump shot from 20 ft,84,97
350,4,5:29.0,Defensive rebound by T. Duncan,,84,97
351,4,5:17.0,Shooting foul by L. Aldridge (drawn by T. Duncan),,84,97
352,4,5:17.0,Official timeout,,84,97
353,4,5:17.0,T. Duncan makes free throw 1 of 2,,85,97
354,4,5:17.0,T. Duncan makes free throw 2 of 2,,86,97
355,4,4:56.0,,L. Aldridge misses 2-pt layup from 2 ft,86,97
356,4,4:55.0,Defensive rebound by T. Duncan,,86,97
357,4,4:50.0,Shooting foul by D. Lillard (drawn by D. Green),,86,97
358,4,4:50.0,D. Green makes free throw 1 of 2,,87,97
359,4,4:50.0,,W. Matthews enters the game for S. Blake,87,97
360,4,4:50.0,D. Green makes free throw 2 of 2,,88,97
361,4,4:27.0,,N. Batum misses 3-pt jump shot from 24 ft,88,97
362,4,4:26.0,Defensive rebound by D. Green,,88,97
363,4,4:13.0,K. Leonard misses 3-pt jump shot from 22 ft,,88,97
364,4,4:13.0,,Defensive rebound by L. Aldridge,88,97
365,4,4:00.0,,D. Lillard makes 3-pt jump shot from 27 ft (assist by W. Matthews),88,100
366,4,3:40.0,Turnover by D. Green (bad pass; steal by D. Lillard),,88,100
367,4,3:35.0,,D. Lillard misses 2-pt layup from 1 ft,88,100
368,4,3:34.0,,Offensive rebound by L. Aldridge,88,100
369,4,3:31.0,,A. Afflalo misses 3-pt jump shot from 23 ft,88,100
370,4,3:30.0,Defensive rebound by T. Parker,,88,100
371,4,3:21.0,Turnover by M. Belinelli (lost ball; steal by W. Matthews),,88,100
372,4,3:17.0,,W. Matthews makes 2-pt layup from 1 ft,88,102
373,4,3:17.0,San Antonio full timeout,,88,102
374,4,3:17.0,P. Mills enters the game for T. Parker,,88,102
375,4,3:17.0,A. Baynes enters the game for T. Duncan,,88,102
376,4,3:17.0,,R. Lopez enters the game for A. Afflalo,88,102
377,4,3:06.0,P. Mills makes 3-pt jump shot from 24 ft,,91,102
378,4,2:40.0,,W. Matthews makes 3-pt jump shot from 22 ft (assist by N. Batum),91,105
379,4,2:25.0,Turnover by K. Leonard (bad pass; steal by W. Matthews),,91,105
380,4,2:25.0,,Personal foul by A. Baynes (drawn by W. Matthews),91,105
