,QUARTER,TIME_REMAINING,DETROIT_ACTION,ATLANTA_ACTION,DETROIT_SCORE,ATLANTA_SCORE
385,4,4:39.0,J. Meeks misses 3-pt jump shot from 24 ft,,76,83
386,4,4:37.0,Offensive rebound by G. Monroe,,76,83
387,4,4:34.0,Turnover by G. Monroe (traveling),,76,83
388,4,4:29.0,,P. Millsap makes 2-pt layup at rim (assist by J. Teague),76,85
389,4,4:12.0,D. Augustin makes 2-pt jump shot from 6 ft,,78,85
390,4,4:12.0,,Personal foul by G. Monroe (drawn by K. Bazemore),78,85
391,4,4:01.0,,P. Millsap makes 2-pt jump shot from 16 ft (assist by J. Teague),78,87
392,4,3:45.0,Turnover by D. Augustin (back court),,78,87
393,4,3:26.0,,Shooting foul by G. Monroe (drawn by D. Carroll),78,87
394,4,3:26.0,,D. Carroll makes free throw 1 of 2,78,88
395,4,3:26.0,B. Jennings enters the game for D. Augustin,,78,88
396,4,3:26.0,,D. Carroll misses free throw 2 of 2,78,88
397,4,3:24.0,Defensive rebound by G. Monroe,,78,88
398,4,3:07.0,J. Jerebko misses 3-pt jump shot from 23 ft,,78,88
399,4,3:04.0,,Defensive rebound by J. Teague,78,88
400,4,2:54.0,,P. Millsap misses 3-pt jump shot from 25 ft,78,88
401,4,2:52.0,,Offensive rebound by M. Scott,78,88
402,4,2:50.0,,Shooting foul by K. Caldwell-Pope (drawn by K. Bazemore),78,88
403,4,2:50.0,,Atlanta full timeout,78,88
404,4,2:50.0,,A. Horford enters the game for M. Scott,78,88
405,4,2:50.0,,K. Bazemore misses free throw 1 of 2,78,88
406,4,2:50.0,,Offensive rebound by Team,78,88
407,4,2:50.0,,K. Bazemore misses free throw 2 of 2,78,88
408,4,2:49.0,Defensive rebound by K. Caldwell-Pope,,78,88
409,4,2:32.0,J. Jerebko misses 2-pt layup from 2 ft,,78,88
410,4,2:31.0,,Defensive rebound by A. Horford,78,88
411,4,2:28.0,,J. Teague makes 2-pt layup from 1 ft,78,90
412,4,2:28.0,,Shooting foul by B. Jennings (drawn by J. Teague),78,90
413,4,2:28.0,,J. Teague makes free throw 1 of 1,78,91
414,4,2:12.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,78,91
415,4,2:10.0,Offensive rebound by G. Monroe,,78,91
416,4,2:09.0,G. Monroe makes 2-pt layup from 1 ft,,80,91
417,4,1:45.0,,P. Millsap misses 2-pt jump shot from 11 ft,80,91
418,4,1:43.0,Defensive rebound by G. Monroe,,80,91
419,4,1:36.0,J. Jerebko misses 3-pt jump shot from 25 ft,,80,91
420,4,1:33.0,,Defensive rebound by J. Teague,80,91
421,4,1:27.0,,P. Millsap makes 2-pt layup from 1 ft (assist by A. Horford),80,93
422,4,1:17.0,B. Jennings misses 3-pt jump shot from 24 ft,,80,93
423,4,1:15.0,,Defensive rebound by D. Carroll,80,93
424,4,0:57.0,,Turnover by K. Bazemore (lost ball),80,93
425,4,0:57.0,,M. Scott enters the game for P. Millsap,80,93
426,4,0:42.0,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,,80,93
427,4,0:39.0,Offensive rebound by J. Jerebko,,80,93
428,4,0:36.0,B. Jennings misses 3-pt jump shot from 24 ft,,80,93
429,4,0:35.0,,Defensive rebound by M. Scott,80,93
430,4,0:14.0,,J. Teague misses 2-pt jump shot from 3 ft (block by K. Caldwell-Pope),80,93
431,4,0:12.0,,Offensive rebound by M. Scott,80,93
432,4,0:11.0,,M. Scott misses 3-pt jump shot from 25 ft,80,93
433,4,0:11.0,,Offensive rebound by Team,80,93
434,4,0:11.0,,Turnover by Team (shot clock),80,93
435,4,0:00.0,K. Caldwell-Pope makes 2-pt jump shot from 6 ft,,82,93
