,QUARTER,TIME_REMAINING,DALLAS_ACTION,LA LAKERS_ACTION,DALLAS_SCORE,LA LAKERS_SCORE
387,4,6:12.0,,Offensive foul by T. Black (drawn by R. Jefferson),106,90
388,4,6:12.0,,Turnover by T. Black (offensive foul),106,90
389,4,6:00.0,T. Chandler makes 2-pt jump shot from 16 ft (assist by R. Jefferson),,108,90
390,4,5:39.0,,Shooting foul by T. Chandler (drawn by J. Brown),108,90
391,4,5:39.0,,LA Lakers full timeout,108,90
392,4,5:39.0,,R. Kelly enters the game for D. Buycks,108,90
393,4,5:39.0,,J. Brown makes free throw 1 of 2,108,91
394,4,5:39.0,,J. Brown misses free throw 2 of 2,108,91
395,4,5:38.0,Defensive rebound by C. Villanueva,,108,91
396,4,5:27.0,Turnover by M. Ellis (bad pass; steal by J. Clarkson),,108,91
397,4,5:23.0,,Shooting foul by C. Villanueva (drawn by J. Clarkson),108,91
398,4,5:23.0,,J. Clarkson makes free throw 1 of 2,108,92
399,4,5:23.0,,J. Clarkson makes free throw 2 of 2,108,93
400,4,5:07.0,R. Jefferson makes 3-pt jump shot from 25 ft (assist by R. Rondo),,111,93
401,4,4:42.0,,J. Clarkson makes 3-pt jump shot from 25 ft (assist by J. Brown),111,96
402,4,4:29.0,M. Ellis misses 3-pt jump shot from 25 ft,,111,96
403,4,4:28.0,,Defensive rebound by T. Black,111,96
404,4,4:22.0,,J. Clarkson makes 3-pt jump shot from 26 ft,111,99
405,4,4:22.0,Dallas full timeout,,111,99
406,4,4:22.0,D. Nowitzki enters the game for C. Villanueva,,111,99
407,4,4:14.0,Turnover by D. Nowitzki (bad pass),,111,99
408,4,4:01.0,,Shooting foul by D. Nowitzki (drawn by T. Black),111,99
409,4,4:01.0,,T. Black misses free throw 1 of 2,111,99
410,4,4:01.0,,Offensive rebound by Team,111,99
411,4,4:01.0,,T. Black makes free throw 2 of 2,111,100
412,4,3:38.0,R. Rondo misses 2-pt jump shot from 16 ft,,111,100
413,4,3:37.0,,Defensive rebound by T. Black,111,100
414,4,3:22.0,,Turnover by R. Kelly (traveling),111,100
415,4,3:10.0,Shooting foul by E. Davis (drawn by D. Nowitzki),,111,100
416,4,3:10.0,D. Nowitzki makes free throw 1 of 2,,112,100
417,4,3:10.0,D. Nowitzki makes free throw 2 of 2,,113,100
418,4,2:59.0,,J. Clarkson misses 2-pt jump shot from 21 ft,113,100
419,4,2:57.0,Defensive rebound by R. Rondo,,113,100
420,4,2:36.0,Shooting foul by J. Clarkson (drawn by D. Nowitzki),,113,100
421,4,2:36.0,D. Nowitzki makes free throw 1 of 2,,114,100
422,4,2:36.0,B. James enters the game for T. Chandler,,114,100
423,4,2:36.0,R. Felton enters the game for M. Ellis,,114,100
424,4,2:36.0,D. Nowitzki makes free throw 2 of 2,,115,100
425,4,2:22.0,,T. Black misses 2-pt jump shot from 16 ft,115,100
426,4,2:21.0,Defensive rebound by R. Jefferson,,115,100
427,4,2:09.0,R. Felton makes 3-pt jump shot from 25 ft (assist by R. Rondo),,118,100
428,4,2:01.0,,Personal take foul by R. Felton (drawn by J. Clarkson),118,100
429,4,2:01.0,,J. Clarkson makes free throw 1 of 2,118,101
430,4,2:01.0,A. Aminu enters the game for D. Nowitzki,,118,101
431,4,2:01.0,,J. Clarkson makes free throw 2 of 2,118,102
432,4,2:01.0,Dallas full timeout,,118,102
433,4,2:01.0,D. Powell enters the game for R. Jefferson,,118,102
434,4,1:47.0,Turnover by A. Aminu (bad pass),,118,102
435,4,1:30.0,,J. Brown misses 2-pt layup from 2 ft (block by D. Powell),118,102
436,4,1:28.0,Defensive rebound by R. Rondo,,118,102
437,4,1:22.0,B. James makes 2-pt dunk at rim (assist by R. Rondo),,120,102
438,4,1:08.0,,Turnover by T. Black (lost ball; steal by A. Aminu),120,102
439,4,0:56.0,G. Smith enters the game for A. Aminu,,120,102
440,4,0:45.0,Turnover by D. Powell (lost ball; steal by R. Kelly),,120,102
441,4,0:33.0,,T. Black makes 2-pt dunk at rim (assist by E. Davis),120,104
442,4,0:24.0,Turnover by R. Rondo (bad pass; steal by T. Black),,120,104
443,4,0:07.0,,J. Brown misses 2-pt layup from 2 ft,120,104
444,4,0:07.0,,Offensive rebound by E. Davis,120,104
445,4,0:07.0,,E. Davis makes 2-pt dunk at rim,120,106
