,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,OKLAHOMA CITY_ACTION,MINNESOTA_SCORE,OKLAHOMA CITY_SCORE
382,4,7:15.0,,R. Westbrook makes 2-pt tip-in from 1 ft,80,89
383,4,7:02.0,Personal foul by N. Collison (drawn by J. Hamilton),,80,89
384,4,7:02.0,J. Hamilton makes free throw 1 of 2,,81,89
385,4,7:02.0,,M. McGary enters the game for N. Collison,81,89
386,4,7:02.0,J. Hamilton makes free throw 2 of 2,,82,89
387,4,6:54.0,,S. Adams makes 2-pt layup from 2 ft (assist by R. Westbrook),82,91
388,4,6:54.0,,Shooting foul by J. Hamilton (drawn by S. Adams),82,91
389,4,6:54.0,,S. Adams makes free throw 1 of 1,82,92
390,4,6:37.0,Turnover by J. Hamilton (lost ball; steal by R. Westbrook),,82,92
391,4,6:32.0,,R. Westbrook makes 3-pt jump shot from 24 ft (assist by S. Adams),82,95
392,4,6:31.0,Minnesota full timeout,,82,95
393,4,6:31.0,K. Martin enters the game for A. Payne,,82,95
394,4,6:31.0,G. Dieng enters the game for G. Neal,,82,95
395,4,6:31.0,A. Wiggins enters the game for C. Budinger,,82,95
396,4,6:22.0,Personal foul by K. Singler (drawn by A. Wiggins),,82,95
397,4,6:22.0,A. Wiggins makes free throw 1 of 2,,83,95
398,4,6:22.0,A. Wiggins misses free throw 2 of 2,,83,95
399,4,6:21.0,,Defensive rebound by S. Adams,83,95
400,4,6:11.0,,D. Augustin makes 3-pt jump shot from 26 ft (assist by R. Westbrook),83,98
401,4,5:45.0,G. Dieng makes 2-pt dunk at rim (assist by J. Hamilton),,85,98
402,4,5:34.0,,D. Augustin misses 2-pt jump shot from 5 ft,85,98
403,4,5:33.0,,Offensive rebound by Team,85,98
404,4,5:31.0,,Turnover by R. Westbrook (bad pass; steal by J. Hamilton),85,98
405,4,5:25.0,A. Wiggins makes 2-pt layup at rim (assist by Z. LaVine),,87,98
406,4,5:25.0,,Oklahoma City full timeout,87,98
407,4,5:25.0,,D. Waiters enters the game for K. Singler,87,98
408,4,5:25.0,,E. Freedom enters the game for S. Adams,87,98
409,4,5:05.0,,R. Westbrook makes 2-pt jump shot from 14 ft (assist by D. Waiters),87,100
410,4,4:51.0,Def 3 sec tech foul by E. Freedom,,87,100
411,4,4:51.0,K. Martin makes technical free throw,,88,100
412,4,4:48.0,Turnover by G. Dieng (bad pass),,88,100
413,4,4:33.0,,D. Waiters misses 3-pt jump shot from 24 ft,88,100
414,4,4:33.0,,Offensive rebound by E. Freedom,88,100
415,4,4:11.0,,D. Waiters misses 2-pt jump shot from 5 ft,88,100
416,4,4:11.0,,Offensive rebound by R. Westbrook,88,100
417,4,4:11.0,,Personal foul by G. Dieng (drawn by R. Westbrook),88,100
418,4,4:02.0,,R. Westbrook makes 2-pt dunk at rim,88,102
419,4,4:01.0,Minnesota full timeout,,88,102
420,4,3:53.0,Personal foul by D. Waiters (drawn by J. Hamilton),,88,102
421,4,3:53.0,J. Hamilton makes free throw 1 of 2,,89,102
422,4,3:53.0,J. Hamilton makes free throw 2 of 2,,90,102
423,4,3:31.0,,R. Westbrook makes 3-pt jump shot from 25 ft (assist by D. Augustin),90,105
424,4,3:31.0,,Shooting foul by Z. LaVine (drawn by R. Westbrook),90,105
425,4,3:31.0,,R. Westbrook makes free throw 1 of 1,90,106
426,4,3:22.0,J. Hamilton makes 2-pt jump shot from 14 ft (assist by Z. LaVine),,92,106
427,4,3:06.0,,Shooting block foul by J. Hamilton (drawn by R. Westbrook),92,106
428,4,3:06.0,,R. Westbrook makes free throw 1 of 2,92,107
429,4,3:06.0,,R. Westbrook makes free throw 2 of 2,92,108
430,4,2:55.0,,Violation by M. McGary (kicked ball),92,108
431,4,2:50.0,Turnover by Z. LaVine (lost ball),,92,108
432,4,2:36.0,,D. Augustin misses 3-pt jump shot from 24 ft,92,108
433,4,2:36.0,,Offensive rebound by R. Westbrook,92,108
434,4,2:36.0,,R. Westbrook misses 2-pt tip-in from 1 ft,92,108
435,4,2:35.0,Defensive rebound by J. Hamilton,,92,108
436,4,2:19.0,G. Dieng misses 2-pt jump shot from 13 ft,,92,108
437,4,2:17.0,,Defensive rebound by M. McGary,92,108
438,4,2:13.0,Violation by G. Dieng (def goaltending),,92,108
439,4,2:13.0,,E. Freedom makes 2-pt layup from 1 ft (assist by M. McGary),92,110
440,4,2:13.0,Minnesota full timeout,,92,110
441,4,2:13.0,,P. Jones enters the game for D. Waiters,92,110
442,4,2:13.0,,S. Novak enters the game for M. McGary,92,110
443,4,2:13.0,,J. Lamb enters the game for E. Freedom,92,110
444,4,2:13.0,,K. Singler enters the game for R. Westbrook,92,110
445,4,2:03.0,K. Martin misses 2-pt jump shot from 19 ft,,92,110
446,4,2:02.0,,Defensive rebound by P. Jones,92,110
447,4,1:48.0,,K. Singler misses 2-pt layup from 1 ft (block by G. Dieng),92,110
448,4,1:48.0,,Offensive rebound by Team,92,110
449,4,1:48.0,C. Budinger enters the game for A. Wiggins,,92,110
450,4,1:48.0,A. Payne enters the game for K. Martin,,92,110
451,4,1:48.0,L. Brown enters the game for J. Hamilton,,92,110
452,4,1:42.0,,Turnover by J. Lamb (dbl dribble),92,110
453,4,1:27.0,A. Payne misses 2-pt jump shot from 12 ft (block by P. Jones),,92,110
454,4,1:25.0,Offensive rebound by A. Payne,,92,110
455,4,1:19.0,Z. LaVine makes 2-pt layup from 2 ft,,94,110
456,4,1:01.0,,P. Jones misses 2-pt jump shot from 20 ft,94,110
457,4,1:01.0,Defensive rebound by L. Brown,,94,110
458,4,0:48.0,G. Dieng makes 2-pt jump shot from 3 ft,,96,110
459,4,0:48.0,Shooting foul by S. Novak (drawn by G. Dieng),,96,110
460,4,0:48.0,G. Dieng makes free throw 1 of 1,,97,110
461,4,0:28.0,,S. Novak makes 3-pt jump shot from 22 ft (assist by D. Augustin),97,113
462,4,0:18.0,Turnover by G. Dieng (bad pass; steal by K. Singler),,97,113
463,4,0:12.0,,K. Singler misses 2-pt layup from 1 ft,97,113
464,4,0:11.0,Defensive rebound by Z. LaVine,,97,113
465,4,0:05.0,C. Budinger misses 3-pt jump shot from 22 ft,,97,113
466,4,0:04.0,Offensive rebound by L. Brown,,97,113
467,4,0:01.0,L. Brown makes 2-pt jump shot from 23 ft,,99,113
