,QUARTER,TIME_REMAINING,TORONTO_ACTION,NEW YORK_ACTION,TORONTO_SCORE,NEW YORK_SCORE
380,4,5:14.0,Toronto full timeout,,80,79
381,4,5:14.0,T. Ross enters the game for L. Fields,,80,79
382,4,5:14.0,,J. Calderón enters the game for S. Larkin,80,79
383,4,5:08.0,L. Williams misses 3-pt jump shot from 25 ft,,80,79
384,4,5:07.0,Offensive rebound by Team,,80,79
385,4,5:07.0,,Loose ball foul by A. Stoudemire (drawn by J. Valančiūnas),80,79
386,4,4:58.0,T. Ross misses 2-pt layup from 1 ft,,80,79
387,4,4:57.0,,Defensive rebound by C. Anthony,80,79
388,4,4:43.0,,J. Calderón misses 3-pt jump shot from 25 ft,80,79
389,4,4:42.0,,Offensive rebound by A. Stoudemire,80,79
390,4,4:34.0,,T. Hardaway misses 2-pt layup from 1 ft,80,79
391,4,4:33.0,Defensive rebound by J. Valančiūnas,,80,79
392,4,4:12.0,Shooting foul by J. Calderón (drawn by K. Lowry),,80,79
393,4,4:12.0,K. Lowry makes free throw 1 of 2,,81,79
394,4,4:12.0,K. Lowry makes free throw 2 of 2,,82,79
395,4,3:52.0,,T. Hardaway misses 2-pt layup from 3 ft,82,79
396,4,3:51.0,,Offensive rebound by A. Stoudemire,82,79
397,4,3:48.0,,A. Stoudemire misses 2-pt jump shot from 4 ft,82,79
398,4,3:47.0,Defensive rebound by J. Valančiūnas,,82,79
399,4,3:36.0,Shooting foul by A. Stoudemire (drawn by K. Lowry),,82,79
400,4,3:36.0,K. Lowry makes free throw 1 of 2,,83,79
401,4,3:36.0,K. Lowry makes free throw 2 of 2,,84,79
402,4,3:22.0,,A. Stoudemire makes 2-pt dunk at rim (assist by J. Calderón),84,81
403,4,3:07.0,Turnover by K. Lowry (bad pass; steal by A. Stoudemire),,84,81
404,4,3:06.0,,New York full timeout,84,81
405,4,2:54.0,,C. Anthony makes 3-pt jump shot from 24 ft (assist by J. Calderón),84,84
406,4,2:38.0,T. Ross makes 2-pt jump shot from 11 ft,,86,84
407,4,2:20.0,,Turnover by A. Stoudemire (lost ball),86,84
408,4,2:05.0,K. Lowry misses 2-pt jump shot from 20 ft,,86,84
409,4,2:04.0,Offensive rebound by J. Valančiūnas,,86,84
410,4,2:04.0,J. Valančiūnas misses 2-pt tip-in at rim,,86,84
411,4,2:03.0,,Defensive rebound by A. Stoudemire,86,84
412,4,1:44.0,,J. Calderón misses 2-pt jump shot from 18 ft,86,84
413,4,1:43.0,Defensive rebound by T. Ross,,86,84
414,4,1:35.0,Turnover by J. Valančiūnas (lost ball; steal by C. Anthony),,86,84
415,4,1:14.0,,C. Anthony misses 2-pt jump shot from 18 ft,86,84
416,4,1:13.0,Defensive rebound by K. Lowry,,86,84
417,4,1:10.0,Toronto full timeout,,86,84
418,4,1:10.0,,S. Dalembert enters the game for A. Stoudemire,86,84
419,4,0:54.0,K. Lowry misses 3-pt jump shot from 25 ft,,86,84
420,4,0:53.0,,Defensive rebound by T. Hardaway,86,84
421,4,0:46.0,,New York full timeout,86,84
422,4,0:46.0,,A. Stoudemire enters the game for S. Dalembert,86,84
423,4,0:38.0,,C. Anthony misses 2-pt jump shot from 18 ft,86,84
424,4,0:36.0,,Offensive rebound by Team,86,84
425,4,0:29.0,,C. Anthony makes 2-pt layup from 1 ft,86,86
426,4,0:29.0,Toronto full timeout,,86,86
427,4,0:29.0,A. Johnson enters the game for J. Valančiūnas,,86,86
428,4,0:29.0,,Q. Acy enters the game for A. Stoudemire,86,86
429,4,0:05.0,L. Williams misses 3-pt jump shot from 25 ft,,86,86
430,4,0:04.0,Offensive rebound by P. Patterson,,86,86
431,4,0:03.0,Toronto full timeout,,86,86
432,4,0:03.0,G. Vásquez enters the game for P. Patterson,,86,86
433,4,0:03.0,,S. Dalembert enters the game for Q. Acy,86,86
434,4,0:01.0,K. Lowry misses 2-pt jump shot from 5 ft,,86,86
435,4,0:00.0,Offensive rebound by Team,,86,86
436,1OT,4:37.0,,A. Stoudemire misses 2-pt hook shot from 4 ft,86,86
437,1OT,4:36.0,Defensive rebound by A. Johnson,,86,86
438,1OT,4:22.0,P. Patterson makes 3-pt jump shot from 22 ft (assist by A. Johnson),,89,86
439,1OT,3:57.0,,C. Anthony misses 2-pt jump shot from 19 ft,89,86
440,1OT,3:56.0,,Offensive rebound by A. Stoudemire,89,86
441,1OT,3:55.0,,Shooting foul by K. Lowry (drawn by A. Stoudemire),89,86
442,1OT,3:55.0,,A. Stoudemire makes free throw 1 of 2,89,87
443,1OT,3:55.0,,A. Stoudemire misses free throw 2 of 2,89,87
444,1OT,3:54.0,Defensive rebound by A. Johnson,,89,87
445,1OT,3:33.0,K. Lowry makes 2-pt jump shot from 20 ft,,91,87
446,1OT,3:07.0,,Turnover by T. Hardaway (lost ball; steal by T. Ross),91,87
447,1OT,3:02.0,L. Williams misses 3-pt jump shot from 25 ft,,91,87
448,1OT,3:01.0,,Defensive rebound by C. Anthony,91,87
449,1OT,3:00.0,,New York full timeout,91,87
450,1OT,3:00.0,,S. Larkin enters the game for T. Hardaway,91,87
451,1OT,2:50.0,,Offensive foul by C. Anthony (drawn by P. Patterson),91,87
452,1OT,2:50.0,,Turnover by C. Anthony (offensive foul),91,87
453,1OT,2:31.0,Turnover by K. Lowry (traveling),,91,87
454,1OT,2:18.0,,Shooting foul by A. Johnson (drawn by A. Stoudemire),91,87
455,1OT,2:18.0,,A. Stoudemire makes free throw 1 of 2,91,88
456,1OT,2:18.0,,A. Stoudemire misses free throw 2 of 2,91,88
457,1OT,2:17.0,Defensive rebound by A. Johnson,,91,88
458,1OT,2:00.0,K. Lowry makes 2-pt jump shot from 16 ft,,93,88
459,1OT,1:37.0,,C. Anthony misses 3-pt jump shot from 25 ft,93,88
460,1OT,1:36.0,,Offensive rebound by A. Stoudemire,93,88
461,1OT,1:27.0,,C. Anthony misses 3-pt jump shot from 25 ft,93,88
462,1OT,1:26.0,Defensive rebound by A. Johnson,,93,88
463,1OT,1:06.0,A. Johnson makes 2-pt layup at rim (assist by K. Lowry),,95,88
464,1OT,1:05.0,,New York full timeout,95,88
465,1OT,1:05.0,,T. Hardaway enters the game for S. Larkin,95,88
466,1OT,0:49.0,Offensive foul by K. Lowry (drawn by A. Stoudemire),,95,88
467,1OT,0:49.0,Turnover by K. Lowry (offensive foul),,95,88
468,1OT,0:42.0,,J. Calderón misses 3-pt jump shot from 25 ft,95,88
469,1OT,0:41.0,,Offensive rebound by A. Stoudemire,95,88
470,1OT,0:32.0,,J. Calderón misses 2-pt layup from 2 ft (block by A. Johnson),95,88
471,1OT,0:31.0,Defensive rebound by A. Johnson,,95,88
472,1OT,0:11.0,K. Lowry misses 2-pt jump shot from 20 ft,,95,88
473,1OT,0:09.0,,Defensive rebound by T. Hardaway,95,88
474,1OT,0:05.0,,T. Hardaway makes 2-pt layup at rim,95,90
475,1OT,0:03.0,Turnover by T. Ross (bad pass; steal by P. Prigioni),,95,90
476,1OT,0:01.0,,T. Hardaway misses 3-pt jump shot from 23 ft,95,90
477,1OT,0:00.0,,Offensive rebound by C. Anthony,95,90
