,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,WASHINGTON_ACTION,CLEVELAND_SCORE,WASHINGTON_SCORE
394,4,2:38.0,,Offensive rebound by Team,75,86
395,4,2:38.0,,J. Wall misses free throw 2 of 2,75,86
396,4,2:37.0,Defensive rebound by K. Irving,,75,86
397,4,2:17.0,K. Love misses 3-pt jump shot from 26 ft,,75,86
398,4,2:16.0,Offensive rebound by Team,,75,86
399,4,2:16.0,,Loose ball foul by M. Gortat (drawn by T. Thompson),75,86
400,4,2:16.0,T. Thompson makes free throw 1 of 2,,76,86
401,4,2:16.0,,K. Séraphin enters the game for M. Gortat,76,86
402,4,2:16.0,T. Thompson makes free throw 2 of 2,,77,86
403,4,1:56.0,,N. Hilário misses 2-pt jump shot from 18 ft,77,86
404,4,1:55.0,Defensive rebound by T. Thompson,,77,86
405,4,1:45.0,K. Irving misses 3-pt jump shot from 25 ft,,77,86
406,4,1:44.0,,Defensive rebound by B. Beal,77,86
407,4,1:25.0,,B. Beal makes 3-pt jump shot from 22 ft (assist by N. Hilário),77,89
408,4,1:25.0,Cleveland full timeout,,77,89
409,4,1:25.0,J. Harris enters the game for L. James,,77,89
410,4,1:15.0,J. Harris misses 3-pt jump shot from 26 ft (block by P. Pierce),,77,89
411,4,1:13.0,,Defensive rebound by N. Hilário,77,89
412,4,0:54.0,,N. Hilário makes 2-pt hook shot from 7 ft (assist by J. Wall),77,91
413,4,0:39.0,Shooting foul by K. Séraphin (drawn by K. Irving),,77,91
414,4,0:39.0,K. Irving misses free throw 1 of 2,,77,91
415,4,0:39.0,Offensive rebound by Team,,77,91
416,4,0:39.0,,R. Butler enters the game for P. Pierce,77,91
417,4,0:39.0,L. Amundson enters the game for K. Love,,77,91
418,4,0:39.0,,G. Temple enters the game for J. Wall,77,91
419,4,0:39.0,K. Irving makes free throw 2 of 2,,78,91
420,4,0:23.0,,Turnover by B. Beal (bad pass; steal by L. Amundson),78,91
421,4,0:16.0,D. Waiters misses 3-pt jump shot from 22 ft,,78,91
422,4,0:15.0,,Defensive rebound by K. Séraphin,78,91
