,QUARTER,TIME_REMAINING,CHICAGO_ACTION,ORLANDO_ACTION,CHICAGO_SCORE,ORLANDO_SCORE
386,4,0:20.0,,Orlando full timeout,96,97
387,4,0:20.0,,C. Frye enters the game for E. Payton,96,97
388,4,0:20.0,,E. Fournier enters the game for K. O'Quinn,96,97
389,4,0:19.0,,Personal foul by P. Gasol (drawn by V. Oladipo),96,97
390,4,0:16.0,,Turnover by E. Fournier (back court),96,97
391,4,0:16.0,Chicago full timeout,,96,97
392,4,0:16.0,,E. Payton enters the game for C. Frye,96,97
393,4,0:16.0,,K. O'Quinn enters the game for E. Fournier,96,97
394,4,0:09.0,D. Rose misses 2-pt jump shot from 7 ft,,96,97
395,4,0:09.0,Offensive rebound by P. Gasol,,96,97
396,4,0:09.0,P. Gasol makes 2-pt dunk at rim,,98,97
397,4,0:09.0,,Orlando full timeout,98,97
398,4,0:09.0,,C. Frye enters the game for K. O'Quinn,98,97
399,4,0:02.0,,N. Vučević misses 2-pt jump shot from 8 ft,98,97
400,4,0:01.0,,Offensive rebound by T. Harris,98,97
401,4,0:01.0,,T. Harris misses 2-pt layup at rim,98,97
402,4,0:00.0,Defensive rebound by P. Gasol,,98,97
