,QUARTER,TIME_REMAINING,INDIANA_ACTION,PHILADELPHIA_ACTION,INDIANA_SCORE,PHILADELPHIA_SCORE
386,4,7:29.0,,J. Richardson makes 3-pt jump shot from 23 ft (assist by T. Frazier),97,77
387,4,7:05.0,C. Watson misses 2-pt jump shot from 17 ft,,97,77
388,4,7:03.0,,Defensive rebound by J. Richardson,97,77
389,4,6:55.0,,R. Covington makes 2-pt layup from 1 ft (assist by J. Richardson),97,79
390,4,6:36.0,Shooting foul by R. Covington (drawn by I. Mahinmi),,97,79
391,4,6:36.0,I. Mahinmi misses free throw 1 of 2,,97,79
392,4,6:36.0,Offensive rebound by Team,,97,79
393,4,6:36.0,I. Mahinmi makes free throw 2 of 2,,98,79
394,4,6:28.0,,T. Frazier misses 3-pt jump shot from 25 ft,98,79
395,4,6:26.0,Defensive rebound by I. Mahinmi,,98,79
396,4,6:05.0,C. Watson misses 2-pt layup from 1 ft (block by N. Noel),,98,79
397,4,6:04.0,,Defensive rebound by Team,98,79
398,4,6:00.0,,Philadelphia full timeout,98,79
399,4,6:00.0,L. Allen enters the game for I. Mahinmi,,98,79
400,4,5:52.0,,J. Richardson makes 2-pt jump shot from 16 ft (assist by T. Frazier),98,81
401,4,5:28.0,R. Stuckey misses 2-pt jump shot from 9 ft,,98,81
402,4,5:28.0,Offensive rebound by Team,,98,81
403,4,5:28.0,,J. Grant enters the game for J. Richardson,98,81
404,4,5:24.0,L. Allen makes 2-pt jump shot from 16 ft (assist by C. Watson),,100,81
405,4,5:13.0,,Turnover by T. Frazier (lost ball; steal by D. Rudež),100,81
406,4,5:11.0,,Violation by T. Frazier (kicked ball),100,81
407,4,4:55.0,Turnover by L. Scola (lost ball; steal by T. Frazier),,100,81
408,4,4:44.0,,R. Covington misses 3-pt jump shot from 24 ft,100,81
409,4,4:42.0,Defensive rebound by L. Scola,,100,81
410,4,4:24.0,L. Scola misses 2-pt jump shot from 15 ft,,100,81
411,4,4:22.0,,Defensive rebound by J. Grant,100,81
412,4,4:14.0,,L. Mbah a Moute misses 3-pt jump shot from 25 ft,100,81
413,4,4:11.0,Defensive rebound by R. Stuckey,,100,81
414,4,3:49.0,R. Stuckey misses 3-pt jump shot from 26 ft,,100,81
415,4,3:48.0,,Defensive rebound by L. Mbah a Moute,100,81
416,4,3:42.0,,R. Covington misses 3-pt jump shot from 25 ft,100,81
417,4,3:40.0,,Offensive rebound by J. Grant,100,81
418,4,3:36.0,,T. Frazier makes 3-pt jump shot from 25 ft (assist by J. Grant),100,84
419,4,3:35.0,Indiana full timeout,,100,84
420,4,3:35.0,S. Hill enters the game for R. Stuckey,,100,84
421,4,3:35.0,D. Sloan enters the game for C. Watson,,100,84
422,4,3:35.0,,J. Sampson enters the game for R. Covington,100,84
423,4,3:35.0,,H. Thompson enters the game for L. Mbah a Moute,100,84
424,4,3:35.0,,F. Aldemir enters the game for N. Noel,100,84
425,4,3:18.0,D. Rudež misses 3-pt jump shot from 22 ft,,100,84
426,4,3:16.0,,Defensive rebound by F. Aldemir,100,84
427,4,3:10.0,,J. Grant makes 2-pt layup from 1 ft,100,86
428,4,2:53.0,Shooting foul by F. Aldemir (drawn by L. Scola),,100,86
429,4,2:53.0,L. Scola makes free throw 1 of 2,,101,86
430,4,2:53.0,L. Scola makes free throw 2 of 2,,102,86
431,4,2:40.0,,Shooting foul by L. Scola (drawn by J. Grant),102,86
432,4,2:40.0,,J. Grant misses free throw 1 of 2,102,86
433,4,2:40.0,,Offensive rebound by Team,102,86
434,4,2:40.0,,J. Grant misses free throw 2 of 2,102,86
435,4,2:39.0,,Offensive rebound by F. Aldemir,102,86
436,4,2:36.0,,H. Thompson misses 3-pt jump shot from 25 ft,102,86
437,4,2:34.0,,Offensive rebound by J. Grant,102,86
438,4,2:34.0,,J. Grant makes 2-pt dunk at rim,102,88
439,4,2:21.0,L. Scola misses 2-pt jump shot from 9 ft,,102,88
440,4,2:19.0,,Defensive rebound by J. Sampson,102,88
441,4,2:14.0,,J. Sampson misses 2-pt jump shot from 7 ft,102,88
442,4,2:12.0,,Offensive rebound by F. Aldemir,102,88
443,4,2:08.0,,J. Sampson misses 3-pt jump shot from 22 ft,102,88
444,4,2:05.0,Defensive rebound by L. Scola,,102,88
445,4,1:49.0,D. Sloan misses 2-pt jump shot from 11 ft,,102,88
446,4,1:48.0,Offensive rebound by L. Scola,,102,88
447,4,1:46.0,L. Scola makes 2-pt layup from 1 ft,,104,88
448,4,1:44.0,,Philadelphia full timeout,104,88
449,4,1:37.0,,J. Grant misses 3-pt jump shot from 27 ft,104,88
450,4,1:34.0,Defensive rebound by D. Sloan,,104,88
451,4,1:12.0,D. Sloan misses 3-pt jump shot from 25 ft,,104,88
452,4,1:11.0,,Defensive rebound by J. Grant,104,88
453,4,0:59.0,,H. Thompson makes 3-pt jump shot from 24 ft (assist by J. Grant),104,91
454,4,0:40.0,Turnover by L. Allen (bad pass; steal by J. Sampson),,104,91
455,4,0:36.0,,J. Sampson makes 2-pt dunk at rim,104,93
456,4,0:29.0,Indiana full timeout,,104,93
457,4,0:16.0,S. Hill makes 2-pt layup from 1 ft (assist by L. Allen),,106,93
458,4,0:09.0,,J. Sampson misses 3-pt jump shot from 27 ft,106,93
459,4,0:07.0,,Offensive rebound by F. Aldemir,106,93
460,4,0:07.0,,F. Aldemir makes 2-pt tip-in from 1 ft,106,95
