,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,SACRAMENTO_ACTION,MEMPHIS_SCORE,SACRAMENTO_SCORE
388,4,3:57.0,Shooting foul by J. Thompson (drawn by M. Gasol),,85,78
389,4,3:57.0,M. Gasol makes free throw 1 of 2,,86,78
390,4,3:57.0,M. Gasol makes free throw 2 of 2,,87,78
391,4,3:39.0,,Offensive foul by R. Gay (drawn by T. Allen),87,78
392,4,3:39.0,,Turnover by R. Gay (offensive foul),87,78
393,4,3:36.0,Personal foul by B. McLemore (drawn by T. Allen),,87,78
394,4,3:36.0,T. Allen misses free throw 1 of 2,,87,78
395,4,3:36.0,Offensive rebound by Team,,87,78
396,4,3:36.0,T. Allen misses free throw 2 of 2,,87,78
397,4,3:35.0,,Defensive rebound by Team,87,78
398,4,3:35.0,Loose ball foul by Z. Randolph (drawn by R. Evans),,87,78
399,4,3:35.0,,R. Evans makes free throw 1 of 2,87,79
400,4,3:35.0,,R. Evans misses free throw 2 of 2,87,79
401,4,3:34.0,Defensive rebound by M. Gasol,,87,79
402,4,3:32.0,Personal take foul by B. McLemore (drawn by T. Allen),,87,79
403,4,3:32.0,T. Allen makes free throw 1 of 2,,88,79
404,4,3:32.0,T. Allen makes free throw 2 of 2,,89,79
405,4,3:22.0,,Turnover by R. Evans (lost ball; steal by T. Allen),89,79
406,4,3:20.0,Offensive foul by T. Allen (drawn by R. Evans),,89,79
407,4,3:20.0,Turnover by T. Allen (offensive foul),,89,79
408,4,3:05.0,,D. Collison misses 2-pt layup from 2 ft,89,79
409,4,3:03.0,Defensive rebound by Z. Randolph,,89,79
410,4,2:47.0,Shooting foul by R. Evans (drawn by Z. Randolph),,89,79
411,4,2:47.0,Memphis full timeout,,89,79
412,4,2:47.0,Z. Randolph makes free throw 1 of 2,,90,79
413,4,2:47.0,Z. Randolph makes free throw 2 of 2,,91,79
414,4,2:29.0,,B. McLemore misses 2-pt jump shot from 19 ft,91,79
415,4,2:27.0,Defensive rebound by Team,,91,79
416,4,2:09.0,Personal foul by J. Thompson (drawn by M. Gasol),,91,79
417,4,2:09.0,,C. Landry enters the game for J. Thompson,91,79
418,4,2:09.0,M. Gasol makes free throw 1 of 2,,92,79
419,4,2:09.0,M. Gasol makes free throw 2 of 2,,93,79
420,4,1:55.0,,D. Collison makes 2-pt jump shot from 4 ft,93,81
421,4,1:55.0,,Shooting foul by Z. Randolph (drawn by D. Collison),93,81
422,4,1:55.0,,D. Collison makes free throw 1 of 1,93,82
423,4,1:37.0,M. Conley misses 2-pt jump shot from 16 ft,,93,82
424,4,1:36.0,,Defensive rebound by R. Gay,93,82
425,4,1:28.0,,C. Landry misses 2-pt jump shot from 16 ft,93,82
426,4,1:26.0,Defensive rebound by M. Gasol,,93,82
427,4,1:22.0,T. Allen makes 2-pt layup from 2 ft (assist by M. Conley),,95,82
428,4,1:14.0,,Shooting foul by M. Gasol (drawn by D. Collison),95,82
429,4,1:14.0,,D. Collison misses free throw 1 of 2,95,82
430,4,1:14.0,,Offensive rebound by Team,95,82
431,4,1:14.0,,N. Stauskas enters the game for R. Gay,95,82
432,4,1:14.0,,E. Moreland enters the game for R. Evans,95,82
433,4,1:14.0,B. Udrih enters the game for T. Allen,,95,82
434,4,1:14.0,N. Calathes enters the game for Z. Randolph,,95,82
435,4,1:14.0,Q. Pondexter enters the game for C. Lee,,95,82
436,4,1:14.0,J. Leuer enters the game for M. Conley,,95,82
437,4,1:14.0,,R. McCallum enters the game for B. McLemore,95,82
438,4,1:14.0,,D. Collison makes free throw 2 of 2,95,83
439,4,1:00.0,Turnover by N. Calathes (bad pass; steal by D. Collison),,95,83
440,4,0:56.0,,D. Collison makes 2-pt layup at rim,95,85
441,4,0:38.0,J. Leuer makes 2-pt layup from 2 ft (assist by N. Calathes),,97,85
442,4,0:38.0,Shooting foul by E. Moreland (drawn by J. Leuer),,97,85
443,4,0:38.0,J. Stokes enters the game for M. Gasol,,97,85
444,4,0:38.0,,B. McLemore enters the game for D. Collison,97,85
445,4,0:38.0,J. Leuer misses free throw 1 of 1,,97,85
446,4,0:38.0,,Defensive rebound by E. Moreland,97,85
447,4,0:15.0,,N. Stauskas misses 3-pt jump shot from 25 ft,97,85
448,4,0:14.0,Defensive rebound by J. Leuer,,97,85
