,QUARTER,TIME_REMAINING,ORLANDO_ACTION,LA LAKERS_ACTION,ORLANDO_SCORE,LA LAKERS_SCORE
391,4,7:09.0,,T. Black makes free throw 2 of 2,74,84
392,4,6:51.0,N. Vučević makes 2-pt hook shot from 7 ft (assist by V. Oladipo),,76,84
393,4,6:33.0,,Shooting foul by E. Payton (drawn by T. Black),76,84
394,4,6:33.0,,T. Black makes free throw 1 of 2,76,85
395,4,6:33.0,,R. Kelly enters the game for N. Young,76,85
396,4,6:33.0,,T. Black makes free throw 2 of 2,76,86
397,4,6:21.0,T. Harris makes 2-pt dunk at rim (assist by C. Frye),,78,86
398,4,6:03.0,,J. Lin misses 2-pt jump shot from 17 ft,78,86
399,4,6:01.0,,Offensive rebound by W. Ellington,78,86
400,4,5:54.0,,T. Black makes 2-pt dunk at rim (assist by J. Lin),78,88
401,4,5:45.0,T. Harris misses 2-pt layup from 2 ft,,78,88
402,4,5:45.0,,Defensive rebound by C. Boozer,78,88
403,4,5:45.0,,Personal foul by E. Payton (drawn by J. Lin),78,88
404,4,5:45.0,Official timeout,,78,88
405,4,5:45.0,,R. Price enters the game for W. Ellington,78,88
406,4,5:45.0,,J. Lin makes free throw 1 of 2,78,89
407,4,5:45.0,,J. Lin misses free throw 2 of 2,78,89
408,4,5:44.0,Defensive rebound by N. Vučević,,78,89
409,4,5:35.0,,Violation by J. Lin (kicked ball),78,89
410,4,5:27.0,C. Frye misses 3-pt jump shot from 24 ft,,78,89
411,4,5:26.0,,Defensive rebound by C. Boozer,78,89
412,4,5:15.0,,C. Boozer makes 2-pt jump shot from 15 ft,78,91
413,4,5:02.0,C. Frye misses 2-pt jump shot from 16 ft,,78,91
414,4,5:00.0,,Defensive rebound by C. Boozer,78,91
415,4,4:45.0,,C. Boozer makes 2-pt layup at rim (assist by J. Lin),78,93
416,4,4:22.0,N. Vučević misses 2-pt jump shot from 9 ft,,78,93
417,4,4:21.0,,Defensive rebound by C. Boozer,78,93
418,4,4:13.0,,C. Boozer makes 2-pt jump shot from 14 ft (assist by J. Lin),78,95
419,4,4:07.0,Orlando full timeout,,78,95
420,4,4:07.0,K. O'Quinn enters the game for T. Harris,,78,95
421,4,4:07.0,D. Marble enters the game for N. Vučević,,78,95
422,4,4:07.0,L. Ridnour enters the game for V. Oladipo,,78,95
423,4,4:07.0,E. Fournier enters the game for E. Payton,,78,95
424,4,4:07.0,A. Nicholson enters the game for C. Frye,,78,95
425,4,3:46.0,Turnover by Team (shot clock),,78,95
426,4,3:34.0,,C. Boozer misses 2-pt layup from 1 ft,78,95
427,4,3:33.0,,Offensive rebound by C. Boozer,78,95
428,4,3:32.0,,C. Boozer misses 2-pt layup from 1 ft,78,95
429,4,3:32.0,,Offensive rebound by T. Black,78,95
430,4,3:32.0,,Shooting foul by L. Ridnour (drawn by T. Black),78,95
431,4,3:32.0,,T. Black makes free throw 1 of 2,78,96
432,4,3:32.0,,T. Black misses free throw 2 of 2,78,96
433,4,3:32.0,Defensive rebound by Team,,78,96
434,4,3:32.0,,Loose ball foul by C. Boozer (drawn by A. Nicholson),78,96
435,4,3:32.0,A. Nicholson misses free throw 1 of 2,,78,96
436,4,3:32.0,Offensive rebound by Team,,78,96
437,4,3:32.0,A. Nicholson misses free throw 2 of 2,,78,96
438,4,3:31.0,,Defensive rebound by R. Price,78,96
439,4,3:19.0,,Turnover by J. Lin (bad pass; steal by K. O'Quinn),78,96
440,4,3:04.0,A. Nicholson misses 2-pt jump shot from 3 ft (block by T. Black),,78,96
441,4,3:02.0,,Defensive rebound by R. Kelly,78,96
442,4,2:42.0,,C. Boozer misses 2-pt jump shot from 13 ft,78,96
443,4,2:39.0,Defensive rebound by D. Marble,,78,96
444,4,2:31.0,L. Ridnour misses 2-pt jump shot from 14 ft,,78,96
445,4,2:30.0,,Defensive rebound by T. Black,78,96
446,4,2:07.0,,J. Lin misses 2-pt jump shot from 16 ft,78,96
447,4,2:07.0,,Offensive rebound by Team,78,96
448,4,2:07.0,,Turnover by Team (shot clock),78,96
449,4,2:07.0,D. Dedmon enters the game for K. O'Quinn,,78,96
450,4,1:58.0,Shooting foul by R. Price (drawn by E. Fournier),,78,96
451,4,1:58.0,E. Fournier makes free throw 1 of 2,,79,96
452,4,1:58.0,E. Fournier makes free throw 2 of 2,,80,96
453,4,1:40.0,,Shooting foul by E. Fournier (drawn by R. Kelly),80,96
454,4,1:40.0,,R. Kelly makes free throw 1 of 2,80,97
455,4,1:40.0,,R. Kelly makes free throw 2 of 2,80,98
456,4,1:17.0,L. Ridnour makes 2-pt jump shot from 20 ft (assist by D. Marble),,82,98
457,4,0:57.0,,C. Boozer misses 2-pt jump shot from 3 ft,82,98
458,4,0:55.0,Defensive rebound by D. Marble,,82,98
459,4,0:47.0,D. Marble misses 2-pt jump shot from 16 ft,,82,98
460,4,0:46.0,,Defensive rebound by J. Lin,82,98
461,4,0:24.0,,J. Lin makes 3-pt jump shot from 25 ft,82,101
462,4,0:16.0,Personal foul by J. Lin (drawn by E. Fournier),,82,101
463,4,0:16.0,E. Fournier makes free throw 1 of 2,,83,101
464,4,0:16.0,E. Fournier makes free throw 2 of 2,,84,101
