,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,MINNESOTA_ACTION,NEW ORLEANS_SCORE,MINNESOTA_SCORE
384,4,4:38.0,A. Davis makes free throw 1 of 2,,90,76
385,4,4:38.0,A. Davis makes free throw 2 of 2,,91,76
386,4,4:28.0,,Shooting foul by T. Evans (drawn by Z. LaVine),91,76
387,4,4:28.0,,Z. LaVine makes free throw 1 of 2,91,77
388,4,4:28.0,,Z. LaVine makes free throw 2 of 2,91,78
389,4,4:08.0,Shooting foul by Z. LaVine (drawn by E. Gordon),,91,78
390,4,4:08.0,E. Gordon makes free throw 1 of 2,,92,78
391,4,4:08.0,E. Gordon misses free throw 2 of 2,,92,78
392,4,4:07.0,,Defensive rebound by A. Onuaku,92,78
393,4,3:47.0,,Z. LaVine misses 3-pt jump shot from 25 ft,92,78
394,4,3:45.0,,Offensive rebound by A. Wiggins,92,78
395,4,3:41.0,,A. Wiggins misses 2-pt jump shot from 3 ft,92,78
396,4,3:39.0,,Offensive rebound by A. Wiggins,92,78
397,4,3:39.0,,A. Wiggins makes 2-pt tip-in at rim,92,80
398,4,3:21.0,A. Davis misses 2-pt jump shot from 8 ft,,92,80
399,4,3:20.0,,Defensive rebound by A. Onuaku,92,80
400,4,3:09.0,,R. Hummel makes 3-pt jump shot from 25 ft (assist by L. Brown),92,83
401,4,2:47.0,Ö. Aşık makes 2-pt dunk at rim (assist by A. Davis),,94,83
402,4,2:39.0,,Minnesota full timeout,94,83
403,4,2:32.0,,Z. LaVine misses 2-pt jump shot from 8 ft,94,83
404,4,2:31.0,,Offensive rebound by A. Onuaku,94,83
405,4,2:30.0,,Shooting foul by A. Davis (drawn by A. Onuaku),94,83
406,4,2:30.0,,A. Onuaku misses free throw 1 of 2,94,83
407,4,2:30.0,,Offensive rebound by Team,94,83
408,4,2:30.0,,A. Onuaku makes free throw 2 of 2,94,84
409,4,2:13.0,T. Evans misses 2-pt layup from 2 ft (block by A. Onuaku),,94,84
410,4,2:12.0,Offensive rebound by Team,,94,84
411,4,2:04.0,T. Evans misses 2-pt layup from 1 ft,,94,84
412,4,2:03.0,,Defensive rebound by R. Hummel,94,84
413,4,1:54.0,,R. Hummel misses 3-pt jump shot from 25 ft,94,84
414,4,1:53.0,Defensive rebound by E. Gordon,,94,84
415,4,1:40.0,Shooting foul by Z. LaVine (drawn by E. Gordon),,94,84
416,4,1:40.0,E. Gordon makes free throw 1 of 2,,95,84
417,4,1:40.0,E. Gordon misses free throw 2 of 2,,95,84
418,4,1:39.0,,Defensive rebound by A. Onuaku,95,84
419,4,1:39.0,,Minnesota full timeout,95,84
420,4,1:23.0,,Turnover by Z. LaVine (bad pass; steal by Ö. Aşık),95,84
421,4,1:06.0,E. Gordon makes 3-pt jump shot from 22 ft (assist by A. Davis),,98,84
422,4,0:57.0,,A. Onuaku makes 2-pt dunk at rim (assist by R. Hummel),98,86
423,4,0:36.0,T. Evans misses 2-pt jump shot from 4 ft (block by L. Brown),,98,86
424,4,0:33.0,,Defensive rebound by A. Onuaku,98,86
425,4,0:26.0,,R. Hummel makes 2-pt jump shot from 17 ft (assist by L. Brown),98,88
426,4,0:02.0,E. Gordon makes 2-pt jump shot from 13 ft,,100,88
