,QUARTER,TIME_REMAINING,DETROIT_ACTION,CHICAGO_ACTION,DETROIT_SCORE,CHICAGO_SCORE
384,4,4:13.0,J. Smith misses 2-pt hook shot from 7 ft,,84,90
385,4,4:11.0,,Defensive rebound by P. Gasol,84,90
386,4,4:00.0,,D. Rose misses 2-pt jump shot from 10 ft,84,90
387,4,3:59.0,Defensive rebound by J. Smith,,84,90
388,4,3:52.0,Turnover by J. Smith (lost ball; steal by T. Gibson),,84,90
389,4,3:38.0,,Turnover by D. Rose (bad pass; steal by K. Singler),84,90
390,4,3:34.0,K. Singler makes 2-pt layup from 1 ft,,86,90
391,4,3:31.0,Violation by Team (delay of game),,86,90
392,4,3:07.0,,M. Dunleavy misses 2-pt jump shot from 19 ft,86,90
393,4,3:07.0,,Offensive rebound by Team,86,90
394,4,2:52.0,,D. Rose misses 3-pt jump shot from 25 ft,86,90
395,4,2:51.0,Defensive rebound by C. Butler,,86,90
396,4,2:43.0,D. Augustin makes 2-pt jump shot from 16 ft,,88,90
397,4,2:26.0,,P. Gasol makes 2-pt jump shot from 17 ft (assist by M. Dunleavy),88,92
398,4,2:12.0,J. Smith misses 3-pt jump shot from 25 ft,,88,92
399,4,2:10.0,,Defensive rebound by P. Gasol,88,92
400,4,1:56.0,,J. Butler makes 3-pt jump shot from 24 ft (assist by D. Rose),88,95
401,4,1:56.0,Detroit full timeout,,88,95
402,4,1:56.0,,J. Noah enters the game for T. Gibson,88,95
403,4,1:37.0,Shooting foul by J. Noah (drawn by J. Smith),,88,95
404,4,1:37.0,J. Smith misses free throw 1 of 2,,88,95
405,4,1:37.0,Offensive rebound by Team,,88,95
406,4,1:37.0,J. Smith makes free throw 2 of 2,,89,95
407,4,1:18.0,,Turnover by P. Gasol (lost ball; steal by D. Augustin),89,95
408,4,1:10.0,Turnover by D. Augustin (lost ball),,89,95
409,4,0:54.0,,D. Rose makes 2-pt jump shot from 5 ft,89,97
410,4,0:54.0,Detroit full timeout,,89,97
411,4,0:48.0,,Violation by P. Gasol (kicked ball),89,97
412,4,0:42.0,D. Augustin misses 3-pt jump shot from 24 ft,,89,97
413,4,0:41.0,,Defensive rebound by J. Noah,89,97
414,4,0:29.0,,Personal take foul by J. Smith (drawn by J. Noah),89,97
415,4,0:29.0,,J. Noah makes free throw 1 of 2,89,98
416,4,0:29.0,,J. Noah makes free throw 2 of 2,89,99
417,4,0:25.0,D. Augustin makes 2-pt jump shot from 17 ft,,91,99
418,4,0:22.0,,Personal take foul by D. Augustin (drawn by D. Rose),91,99
419,4,0:22.0,,D. Rose makes free throw 1 of 2,91,100
420,4,0:22.0,,D. Rose makes free throw 2 of 2,91,101
421,4,0:11.0,C. Butler misses 2-pt layup from 2 ft (block by P. Gasol),,91,101
422,4,0:10.0,,Defensive rebound by P. Gasol,91,101
423,4,0:10.0,,Personal take foul by A. Drummond (drawn by P. Gasol),91,101
424,4,0:10.0,G. Monroe enters the game for A. Drummond,,91,101
425,4,0:10.0,,P. Gasol makes free throw 1 of 2,91,102
426,4,0:10.0,,P. Gasol misses free throw 2 of 2,91,102
427,4,0:09.0,Defensive rebound by K. Singler,,91,102
428,4,0:03.0,K. Singler misses 2-pt jump shot from 3 ft (block by P. Gasol),,91,102
429,4,0:01.0,,Defensive rebound by J. Noah,91,102
