,QUARTER,TIME_REMAINING,DENVER_ACTION,DALLAS_ACTION,DENVER_SCORE,DALLAS_SCORE
384,4,8:06.0,J. Nelson misses 3-pt jump shot from 24 ft,,72,84
385,4,8:05.0,Offensive rebound by K. Faried,,72,84
386,4,7:56.0,Turnover by J. Nelson (bad pass; steal by R. Jefferson),,72,84
387,4,7:31.0,,R. Jefferson misses 3-pt jump shot from 22 ft,72,84
388,4,7:30.0,Defensive rebound by A. Afflalo,,72,84
389,4,7:20.0,Personal foul by R. Jefferson (drawn by A. Afflalo),,72,84
390,4,7:20.0,,C. Parsons enters the game for R. Jefferson,72,84
391,4,7:14.0,Shooting block foul by A. Aminu (drawn by J. Hickson),,72,84
392,4,7:14.0,J. Hickson makes free throw 1 of 2,,73,84
393,4,7:14.0,J. Hickson misses free throw 2 of 2,,73,84
394,4,7:13.0,,Defensive rebound by Team,73,84
395,4,6:56.0,,Personal foul by J. Hickson (drawn by C. Parsons),73,84
396,4,6:56.0,,C. Parsons makes free throw 1 of 2,73,85
397,4,6:56.0,,C. Parsons makes free throw 2 of 2,73,86
398,4,6:31.0,A. Afflalo misses 2-pt jump shot from 14 ft,,73,86
399,4,6:30.0,,Defensive rebound by J. Barea,73,86
400,4,6:23.0,Offensive charge foul by T. Chandler (drawn by K. Faried),,73,86
401,4,6:23.0,,Turnover by T. Chandler (offensive foul),73,86
402,4,6:23.0,T. Lawson enters the game for K. Faried,,73,86
403,4,6:09.0,Personal block foul by A. Aminu (drawn by T. Lawson),,73,86
404,4,5:59.0,J. Hickson makes 2-pt hook shot from 10 ft (assist by T. Lawson),,75,86
405,4,5:48.0,,M. Ellis misses 2-pt layup from 1 ft,75,86
406,4,5:47.0,Defensive rebound by A. Afflalo,,75,86
407,4,5:39.0,Official timeout,,75,86
408,4,5:39.0,,R. Rondo enters the game for A. Aminu,75,86
409,4,5:39.0,,D. Nowitzki enters the game for J. Barea,75,86
410,4,5:24.0,J. Nelson misses 3-pt jump shot from 24 ft,,75,86
411,4,5:22.0,,Defensive rebound by D. Nowitzki,75,86
412,4,5:03.0,,Turnover by T. Chandler (3 sec),75,86
413,4,4:51.0,J. Hickson makes 2-pt layup from 1 ft (assist by J. Nelson),,77,86
414,4,4:30.0,,D. Nowitzki makes 2-pt jump shot from 14 ft,77,88
415,4,4:17.0,A. Afflalo misses 3-pt jump shot from 24 ft,,77,88
416,4,4:16.0,Offensive rebound by T. Lawson,,77,88
417,4,4:10.0,W. Chandler misses 3-pt jump shot from 24 ft,,77,88
418,4,4:09.0,,Defensive rebound by C. Parsons,77,88
419,4,3:49.0,,D. Nowitzki misses 2-pt jump shot from 21 ft,77,88
420,4,3:49.0,Defensive rebound by J. Nelson,,77,88
421,4,3:44.0,T. Lawson makes 2-pt layup at rim,,79,88
422,4,3:26.0,,M. Ellis makes 2-pt layup at rim,79,90
423,4,3:19.0,,Violation by C. Parsons (def goaltending),79,90
424,4,3:19.0,T. Lawson makes 2-pt layup from 1 ft,,81,90
425,4,3:04.0,,M. Ellis makes 2-pt layup from 1 ft,81,92
426,4,2:45.0,W. Chandler misses 2-pt jump shot from 5 ft,,81,92
427,4,2:44.0,,Defensive rebound by T. Chandler,81,92
428,4,2:41.0,,Shooting block foul by J. Nelson (drawn by C. Parsons),81,92
429,4,2:41.0,Denver full timeout,,81,92
430,4,2:41.0,,C. Parsons makes free throw 1 of 2,81,93
431,4,2:41.0,,C. Parsons makes free throw 2 of 2,81,94
432,4,2:21.0,J. Nelson misses 3-pt jump shot from 24 ft,,81,94
433,4,2:20.0,,Defensive rebound by T. Chandler,81,94
434,4,2:04.0,,M. Ellis misses 2-pt jump shot from 22 ft,81,94
435,4,2:04.0,,Offensive rebound by T. Chandler,81,94
436,4,2:04.0,,Personal foul by A. Afflalo (drawn by T. Chandler),81,94
437,4,2:04.0,,T. Chandler makes free throw 1 of 2,81,95
438,4,2:04.0,,A. Aminu enters the game for D. Nowitzki,81,95
439,4,2:04.0,,T. Chandler misses free throw 2 of 2,81,95
440,4,2:04.0,Defensive rebound by J. Nelson,,81,95
441,4,1:53.0,J. Nelson makes 3-pt jump shot from 24 ft (assist by W. Chandler),,84,95
442,4,1:35.0,,M. Ellis misses 2-pt jump shot from 15 ft,84,95
443,4,1:34.0,,Offensive rebound by C. Parsons,84,95
444,4,1:24.0,,Shooting foul by W. Chandler (drawn by T. Chandler),84,95
445,4,1:24.0,,T. Chandler makes free throw 1 of 2,84,96
446,4,1:24.0,E. Green enters the game for W. Chandler,,84,96
447,4,1:24.0,G. Harris enters the game for A. Afflalo,,84,96
448,4,1:24.0,J. Nurkić enters the game for T. Lawson,,84,96
449,4,1:24.0,,T. Chandler makes free throw 2 of 2,84,97
450,4,1:15.0,Turnover by J. Hickson (lost ball),,84,97
451,4,0:58.0,,C. Parsons misses 3-pt jump shot from 25 ft,84,97
452,4,0:57.0,Defensive rebound by J. Nelson,,84,97
453,4,0:47.0,J. Nelson misses 2-pt jump shot from 7 ft,,84,97
454,4,0:45.0,Offensive rebound by J. Hickson,,84,97
455,4,0:45.0,J. Hickson makes 2-pt tip-in from 1 ft,,86,97
456,4,0:41.0,,Personal take foul by J. Nelson (drawn by R. Rondo),86,97
457,4,0:41.0,A. Gee enters the game for J. Nelson,,86,97
458,4,0:41.0,,R. Rondo misses free throw 1 of 2,86,97
459,4,0:41.0,,Offensive rebound by Team,86,97
460,4,0:41.0,,J. Barea enters the game for M. Ellis,86,97
461,4,0:41.0,,D. Powell enters the game for T. Chandler,86,97
462,4,0:41.0,,R. Rondo misses free throw 2 of 2,86,97
463,4,0:41.0,Defensive rebound by J. Hickson,,86,97
464,4,0:34.0,A. Gee misses 2-pt layup from 1 ft,,86,97
465,4,0:32.0,,Defensive rebound by C. Parsons,86,97
466,4,0:08.0,,Turnover by Team (shot clock),86,97
467,4,0:02.0,A. Gee makes 3-pt jump shot from 22 ft (assist by E. Green),,89,97
