,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,CHARLOTTE_ACTION,BROOKLYN_SCORE,CHARLOTTE_SCORE
377,4,2:57.0,Defensive rebound by B. Bogdanović,,112,78
378,4,2:37.0,S. Karasev misses 2-pt jump shot from 9 ft (block by P. Hairston),,112,78
379,4,2:35.0,,Defensive rebound by B. Biyombo,112,78
380,4,2:33.0,Official timeout,,112,78
381,4,2:33.0,B. Davies enters the game for M. Plumlee,,112,78
382,4,2:21.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 19 ft,112,78
383,4,2:21.0,,Offensive rebound by Team,112,78
384,4,2:08.0,,J. Pargo makes 3-pt jump shot from 23 ft (assist by B. Roberts),112,81
385,4,1:56.0,Turnover by M. Brown (traveling),,112,81
386,4,1:56.0,Violation by Team (delay of game),,112,81
387,4,1:45.0,,B. Roberts makes 2-pt jump shot from 18 ft,112,83
388,4,1:30.0,Turnover by S. Karasev (lost ball),,112,83
389,4,1:23.0,,Turnover by B. Roberts (bad pass; steal by S. Karasev),112,83
390,4,1:20.0,D. Morris makes 2-pt layup from 1 ft (assist by B. Bogdanović),,114,83
391,4,1:20.0,Shooting foul by P. Hairston (drawn by D. Morris),,114,83
392,4,1:20.0,D. Morris misses free throw 1 of 1,,114,83
393,4,1:19.0,,Defensive rebound by M. Kidd-Gilchrist,114,83
394,4,1:15.0,,Shooting foul by B. Bogdanović (drawn by M. Kidd-Gilchrist),114,83
395,4,1:15.0,,M. Kidd-Gilchrist makes free throw 1 of 2,114,84
396,4,1:15.0,,M. Kidd-Gilchrist makes free throw 2 of 2,114,85
397,4,1:02.0,Turnover by D. Morris (lost ball; steal by P. Hairston),,114,85
398,4,0:58.0,,M. Kidd-Gilchrist makes 2-pt dunk at rim (assist by P. Hairston),114,87
399,4,0:35.0,B. Bogdanović misses 3-pt jump shot from 30 ft,,114,87
400,4,0:34.0,,Defensive rebound by P. Hairston,114,87
401,4,0:26.0,,P. Hairston misses 3-pt jump shot from 28 ft,114,87
402,4,0:24.0,Defensive rebound by B. Bogdanović,,114,87
403,4,0:00.0,Turnover by Team (shot clock),,114,87
