,QUARTER,TIME_REMAINING,MIAMI_ACTION,DENVER_ACTION,MIAMI_SCORE,DENVER_SCORE
393,4,5:07.0,,G. Harris misses 3-pt jump shot from 24 ft,70,94
394,4,5:04.0,Defensive rebound by H. Whiteside,,70,94
395,4,4:56.0,S. Williams misses 3-pt jump shot from 23 ft,,70,94
396,4,4:54.0,,Defensive rebound by G. Harris,70,94
397,4,4:48.0,,E. Green misses 3-pt jump shot from 25 ft,70,94
398,4,4:46.0,Defensive rebound by J. Ennis,,70,94
399,4,4:40.0,D. Granger makes 3-pt jump shot from 24 ft (assist by J. Ennis),,73,94
400,4,4:15.0,,K. Faried makes 2-pt jump shot from 19 ft,73,96
401,4,3:54.0,D. Granger misses 3-pt jump shot from 25 ft,,73,96
402,4,3:50.0,,Defensive rebound by J. Nurkić,73,96
403,4,3:39.0,,G. Harris makes 3-pt jump shot from 25 ft (assist by E. Green),73,99
404,4,3:14.0,S. Napier misses 2-pt jump shot from 19 ft,,73,99
405,4,3:13.0,Offensive rebound by D. Granger,,73,99
406,4,3:08.0,S. Napier misses 2-pt jump shot from 14 ft,,73,99
407,4,3:07.0,Offensive rebound by H. Whiteside,,73,99
408,4,3:03.0,H. Whiteside makes 2-pt jump shot from 3 ft,,75,99
409,4,2:43.0,,E. Green makes 2-pt jump shot from 14 ft,75,101
410,4,2:19.0,Shooting foul by J. Nurkić (drawn by J. Ennis),,75,101
411,4,2:19.0,,Denver full timeout,75,101
412,4,2:19.0,J. Ennis makes free throw 1 of 2,,76,101
413,4,2:19.0,J. Ennis makes free throw 2 of 2,,77,101
414,4,2:07.0,,Personal foul by S. Williams (drawn by J. Nurkić),77,101
415,4,2:07.0,,J. Nurkić misses free throw 1 of 2,77,101
416,4,2:07.0,,Offensive rebound by Team,77,101
417,4,2:07.0,,J. Nurkić makes free throw 2 of 2,77,102
418,4,1:51.0,H. Whiteside makes 2-pt dunk at rim (assist by J. Ennis),,79,102
419,4,1:33.0,,K. Faried misses 2-pt hook shot from 5 ft (block by H. Whiteside),79,102
420,4,1:32.0,Defensive rebound by H. Whiteside,,79,102
421,4,1:31.0,Personal foul by J. Nurkić (drawn by H. Whiteside),,79,102
422,4,1:12.0,J. Ennis misses 3-pt jump shot from 24 ft,,79,102
423,4,1:10.0,,Defensive rebound by J. Nurkić,79,102
424,4,1:00.0,,K. Faried misses 2-pt jump shot from 5 ft (block by S. Williams),79,102
425,4,1:00.0,Defensive rebound by Team,,79,102
426,4,0:50.0,S. Williams misses 2-pt jump shot from 19 ft,,79,102
427,4,0:48.0,,Defensive rebound by J. Nurkić,79,102
428,4,0:46.0,,Turnover by J. Nurkić (lost ball),79,102
429,4,0:32.0,J. Ennis misses 2-pt jump shot from 20 ft,,79,102
430,4,0:30.0,,Defensive rebound by J. Nurkić,79,102
431,4,0:13.0,,J. Nurkić misses 2-pt jump shot from 4 ft (block by S. Williams),79,102
432,4,0:11.0,,Offensive rebound by J. Nurkić,79,102
433,4,0:08.0,,J. Nurkić misses 2-pt jump shot from 13 ft,79,102
434,4,0:07.0,Defensive rebound by S. Napier,,79,102
435,4,0:01.0,S. Napier makes 3-pt jump shot from 25 ft,,82,102
