,QUARTER,TIME_REMAINING,CHICAGO_ACTION,MIAMI_ACTION,CHICAGO_SCORE,MIAMI_SCORE
389,4,3:08.0,Turnover by T. Gibson (traveling),,81,70
390,4,2:49.0,,L. Deng misses 3-pt jump shot from 25 ft,81,70
391,4,2:48.0,,Offensive rebound by Team,81,70
392,4,2:48.0,,Personal foul by A. Brooks (drawn by G. Dragić),81,70
393,4,2:48.0,,Miami full timeout,81,70
394,4,2:36.0,,D. Wade makes 2-pt jump shot from 14 ft,81,72
395,4,2:20.0,N. Mirotić misses 3-pt jump shot from 23 ft,,81,72
396,4,2:19.0,,Defensive rebound by Team,81,72
397,4,2:03.0,,G. Dragić misses 3-pt jump shot from 24 ft,81,72
398,4,2:02.0,Defensive rebound by P. Gasol,,81,72
399,4,1:48.0,Shooting foul by G. Dragić (drawn by A. Brooks),,81,72
400,4,1:48.0,A. Brooks makes free throw 1 of 2,,82,72
401,4,1:48.0,A. Brooks makes free throw 2 of 2,,83,72
402,4,1:34.0,,D. Wade misses 3-pt jump shot from 25 ft,83,72
403,4,1:32.0,Defensive rebound by T. Snell,,83,72
404,4,1:15.0,A. Brooks misses 3-pt jump shot from 24 ft,,83,72
405,4,1:14.0,,Defensive rebound by H. Whiteside,83,72
406,4,1:00.0,,G. Dragić makes 2-pt layup from 1 ft (assist by D. Wade),83,74
407,4,0:45.0,Turnover by A. Brooks (bad pass; steal by L. Deng),,83,74
408,4,0:40.0,,G. Dragić makes 2-pt layup at rim (assist by L. Deng),83,76
409,4,0:30.0,P. Gasol makes 2-pt dunk at rim (assist by T. Gibson),,85,76
410,4,0:30.0,,Miami full timeout,85,76
411,4,0:30.0,J. Noah enters the game for P. Gasol,,85,76
412,4,0:30.0,K. Hinrich enters the game for A. Brooks,,85,76
413,4,0:24.0,,L. Deng misses 3-pt jump shot from 24 ft,85,76
414,4,0:23.0,Defensive rebound by T. Gibson,,85,76
415,4,0:23.0,Personal foul by G. Dragić (drawn by T. Gibson),,85,76
416,4,0:23.0,T. Gibson makes free throw 1 of 2,,86,76
417,4,0:23.0,T. Gibson makes free throw 2 of 2,,87,76
418,4,0:14.0,,H. Whiteside makes 2-pt hook shot from 8 ft,87,78
419,4,0:10.0,Personal foul by H. Whiteside (drawn by T. Snell),,87,78
420,4,0:10.0,T. Snell makes free throw 1 of 2,,88,78
421,4,0:10.0,T. Snell makes free throw 2 of 2,,89,78
422,4,0:05.0,,G. Dragić misses 2-pt layup from 1 ft,89,78
423,4,0:03.0,Defensive rebound by J. Noah,,89,78
