,QUARTER,TIME_REMAINING,TORONTO_ACTION,CLEVELAND_ACTION,TORONTO_SCORE,CLEVELAND_SCORE
386,4,0:26.0,,Defensive rebound by Team,99,102
387,4,0:26.0,,Cleveland full timeout,99,102
388,4,0:26.0,J. Johnson enters the game for L. Williams,,99,102
389,4,0:26.0,,J. Jones enters the game for T. Thompson,99,102
390,4,0:14.0,,Away from play foul by K. Lowry (drawn by J. Jones),99,102
391,4,0:14.0,,T. Thompson enters the game for K. Irving,99,102
392,4,0:14.0,L. Fields enters the game for J. Johnson,,99,102
393,4,0:14.0,,L. James makes free throw 1 of 1,99,103
394,4,0:14.0,Toronto full timeout,,99,103
395,4,0:14.0,L. Williams enters the game for L. Fields,,99,103
396,4,0:14.0,G. Vásquez enters the game for P. Patterson,,99,103
397,4,0:14.0,,K. Irving enters the game for J. Jones,99,103
398,4,0:14.0,,D. Waiters enters the game for K. Love,99,103
399,4,0:07.0,K. Lowry misses 3-pt jump shot from 27 ft,,99,103
400,4,0:05.0,Offensive rebound by T. Ross,,99,103
401,4,0:04.0,T. Ross makes 2-pt dunk at rim,,101,103
402,4,0:04.0,,Cleveland full timeout,101,103
403,4,0:04.0,L. Fields enters the game for T. Ross,,101,103
404,4,0:04.0,J. Johnson enters the game for L. Williams,,101,103
405,4,0:04.0,P. Patterson enters the game for G. Vásquez,,101,103
406,4,0:04.0,,Personal foul by K. Lowry (drawn by K. Irving),101,103
407,4,0:04.0,,K. Irving makes free throw 1 of 2,101,104
408,4,0:04.0,L. Williams enters the game for L. Fields,,101,104
409,4,0:04.0,T. Ross enters the game for J. Johnson,,101,104
410,4,0:04.0,,K. Irving makes free throw 2 of 2,101,105
411,4,0:00.0,L. Williams misses 3-pt jump shot from 29 ft,,101,105
412,4,0:00.0,Offensive rebound by Team,,101,105
