,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,WASHINGTON_ACTION,CHARLOTTE_SCORE,WASHINGTON_SCORE
381,4,9:01.0,M. Williams misses 3-pt jump shot from 25 ft,,81,81
382,4,9:00.0,Offensive rebound by P. Hairston,,81,81
383,4,8:58.0,Shooting foul by J. Wall (drawn by P. Hairston),,81,81
384,4,8:58.0,Official timeout,,81,81
385,4,8:58.0,M. Williams enters the game for J. Maxiell,,81,81
386,4,8:58.0,A. Jefferson enters the game for B. Biyombo,,81,81
387,4,8:58.0,K. Walker enters the game for L. Stephenson,,81,81
388,4,8:58.0,,B. Beal enters the game for J. Wall,81,81
389,4,8:58.0,P. Hairston misses free throw 1 of 2,,81,81
390,4,8:58.0,Offensive rebound by Team,,81,81
391,4,8:58.0,P. Hairston makes free throw 2 of 2,,82,81
392,4,8:45.0,,B. Beal makes 2-pt jump shot from 14 ft,82,83
393,4,8:16.0,K. Walker misses 2-pt jump shot from 22 ft,,82,83
394,4,8:15.0,,Defensive rebound by K. Séraphin,82,83
395,4,7:52.0,,R. Butler makes 3-pt jump shot from 26 ft (assist by R. Sessions),82,86
396,4,7:31.0,K. Walker misses 3-pt jump shot from 25 ft,,82,86
397,4,7:30.0,,Defensive rebound by D. Gooden,82,86
398,4,7:14.0,,R. Sessions makes 2-pt layup at rim (assist by D. Gooden),82,88
399,4,7:14.0,Charlotte full timeout,,82,88
400,4,7:14.0,G. Henderson enters the game for P. Hairston,,82,88
401,4,6:50.0,A. Jefferson misses 2-pt jump shot from 15 ft,,82,88
402,4,6:50.0,,Defensive rebound by R. Butler,82,88
403,4,6:33.0,,K. Séraphin misses 2-pt jump shot from 14 ft,82,88
404,4,6:32.0,Defensive rebound by M. Williams,,82,88
405,4,6:27.0,K. Walker misses 2-pt layup from 2 ft (block by K. Séraphin),,82,88
406,4,6:24.0,,Defensive rebound by R. Sessions,82,88
407,4,6:10.0,,R. Butler misses 3-pt jump shot from 26 ft,82,88
408,4,6:09.0,Defensive rebound by A. Jefferson,,82,88
409,4,5:51.0,M. Williams misses 2-pt jump shot from 18 ft,,82,88
410,4,5:50.0,,Defensive rebound by K. Séraphin,82,88
411,4,5:34.0,,R. Sessions misses 2-pt layup from 2 ft (block by M. Williams),82,88
412,4,5:32.0,Defensive rebound by M. Williams,,82,88
413,4,5:22.0,A. Jefferson misses 2-pt jump shot from 3 ft,,82,88
414,4,5:20.0,,Defensive rebound by R. Sessions,82,88
415,4,5:14.0,,Washington full timeout,82,88
416,4,5:14.0,,M. Gortat enters the game for K. Séraphin,82,88
417,4,5:14.0,,J. Wall enters the game for R. Sessions,82,88
418,4,4:57.0,,B. Beal misses 2-pt jump shot from 18 ft,82,88
419,4,4:56.0,Defensive rebound by M. Williams,,82,88
420,4,4:48.0,Shooting foul by M. Gortat (drawn by M. Williams),,82,88
421,4,4:48.0,M. Williams makes free throw 1 of 2,,83,88
422,4,4:48.0,M. Williams makes free throw 2 of 2,,84,88
423,4,4:29.0,,D. Gooden misses 2-pt jump shot from 20 ft,84,88
424,4,4:28.0,Defensive rebound by A. Jefferson,,84,88
425,4,4:17.0,Personal foul by M. Gortat (drawn by A. Jefferson),,84,88
426,4,4:17.0,A. Jefferson makes free throw 1 of 2,,85,88
427,4,4:17.0,,N. Hilário enters the game for M. Gortat,85,88
428,4,4:17.0,A. Jefferson makes free throw 2 of 2,,86,88
429,4,4:05.0,,Turnover by J. Wall (bad pass),86,88
430,4,3:48.0,A. Jefferson makes 2-pt dunk at rim (assist by M. Williams),,88,88
431,4,3:25.0,,B. Beal misses 2-pt jump shot from 4 ft (block by M. Williams),88,88
432,4,3:25.0,,Offensive rebound by Team,88,88
433,4,3:20.0,,Shooting foul by A. Jefferson (drawn by N. Hilário),88,88
434,4,3:20.0,,N. Hilário misses free throw 1 of 2,88,88
435,4,3:20.0,,Offensive rebound by Team,88,88
436,4,3:20.0,,N. Hilário misses free throw 2 of 2,88,88
437,4,3:19.0,Defensive rebound by G. Henderson,,88,88
438,4,3:04.0,Charlotte full timeout,,88,88
439,4,3:04.0,,M. Gortat enters the game for N. Hilário,88,88
440,4,2:58.0,M. Williams makes 3-pt jump shot from 27 ft,,91,88
441,4,2:37.0,,J. Wall misses 2-pt jump shot from 11 ft,91,88
442,4,2:36.0,,Offensive rebound by D. Gooden,91,88
443,4,2:34.0,,D. Gooden misses 2-pt layup from 1 ft,91,88
444,4,2:33.0,,Offensive rebound by M. Gortat,91,88
445,4,2:30.0,,M. Gortat makes 2-pt tip-in from 1 ft,91,90
446,4,2:08.0,A. Jefferson misses 2-pt jump shot from 20 ft,,91,90
447,4,2:07.0,,Defensive rebound by D. Gooden,91,90
448,4,1:59.0,,R. Butler misses 3-pt jump shot from 23 ft,91,90
449,4,1:58.0,,Offensive rebound by D. Gooden,91,90
450,4,1:44.0,,B. Beal misses 3-pt jump shot from 27 ft,91,90
451,4,1:43.0,Defensive rebound by M. Williams,,91,90
452,4,1:18.0,K. Walker misses 2-pt layup from 1 ft,,91,90
453,4,1:17.0,,Defensive rebound by M. Gortat,91,90
454,4,1:13.0,,Offensive foul by J. Wall (drawn by K. Walker),91,90
455,4,1:13.0,,Turnover by J. Wall (offensive foul),91,90
456,4,0:58.0,A. Jefferson makes 2-pt layup at rim (assist by M. Williams),,93,90
457,4,0:58.0,,Washington full timeout,93,90
458,4,0:50.0,,Personal foul by M. Williams (drawn by J. Wall),93,90
459,4,0:50.0,,J. Wall makes free throw 1 of 2,93,91
460,4,0:50.0,,J. Wall misses free throw 2 of 2,93,91
461,4,0:49.0,,Offensive rebound by Team,93,91
462,4,0:44.0,,B. Beal misses 2-pt jump shot from 17 ft,93,91
463,4,0:43.0,Defensive rebound by G. Henderson,,93,91
464,4,0:26.0,M. Williams misses 2-pt jump shot from 20 ft,,93,91
465,4,0:25.0,,Defensive rebound by J. Wall,93,91
466,4,0:21.0,,Turnover by J. Wall (bad pass; steal by M. Williams),93,91
467,4,0:14.0,Personal take foul by R. Butler (drawn by K. Walker),,93,91
468,4,0:14.0,K. Walker makes free throw 1 of 2,,94,91
469,4,0:14.0,K. Walker makes free throw 2 of 2,,95,91
470,4,0:14.0,,Washington full timeout,95,91
471,4,0:14.0,J. Taylor enters the game for M. Williams,,95,91
472,4,0:12.0,,R. Butler makes 3-pt jump shot from 26 ft,95,94
473,4,0:11.0,Personal take foul by R. Butler (drawn by J. Taylor),,95,94
474,4,0:11.0,J. Taylor makes free throw 1 of 2,,96,94
475,4,0:11.0,J. Taylor misses free throw 2 of 2,,96,94
476,4,0:10.0,,Defensive rebound by B. Beal,96,94
477,4,0:09.0,,Washington full timeout,96,94
478,4,0:09.0,B. Biyombo enters the game for A. Jefferson,,96,94
479,4,0:04.0,,J. Wall makes 2-pt jump shot from 21 ft,96,96
480,4,0:03.0,Charlotte full timeout,,96,96
481,4,0:03.0,A. Jefferson enters the game for B. Biyombo,,96,96
482,4,0:03.0,M. Williams enters the game for J. Taylor,,96,96
483,4,0:03.0,,M. Webster enters the game for D. Gooden,96,96
484,4,0:00.0,M. Williams misses 3-pt jump shot from 30 ft,,96,96
485,4,0:00.0,Offensive rebound by Team,,96,96
486,1OT,4:37.0,,D. Gooden misses 2-pt jump shot from 19 ft,96,96
487,1OT,4:35.0,,Offensive rebound by R. Butler,96,96
488,1OT,4:34.0,,R. Butler misses 2-pt layup from 1 ft,96,96
489,1OT,4:32.0,Defensive rebound by A. Jefferson,,96,96
490,1OT,4:17.0,M. Williams makes 3-pt jump shot from 25 ft,,99,96
491,1OT,3:54.0,,D. Gooden misses 2-pt jump shot from 6 ft (block by M. Williams),99,96
492,1OT,3:54.0,,Offensive rebound by Team,99,96
493,1OT,3:49.0,,B. Beal misses 2-pt jump shot from 10 ft,99,96
494,1OT,3:48.0,,Offensive rebound by Team,99,96
495,1OT,3:39.0,,J. Wall misses 2-pt jump shot from 19 ft,99,96
496,1OT,3:38.0,Defensive rebound by G. Henderson,,99,96
497,1OT,3:24.0,Turnover by M. Williams (bad pass; steal by M. Gortat),,99,96
498,1OT,3:19.0,,J. Wall misses 2-pt layup from 1 ft,99,96
499,1OT,3:17.0,Defensive rebound by Team,,99,96
500,1OT,2:59.0,Turnover by M. Williams (bad pass; steal by B. Beal),,99,96
501,1OT,2:46.0,,J. Wall makes 3-pt jump shot from 26 ft (assist by M. Gortat),99,99
502,1OT,2:45.0,Charlotte full timeout,,99,99
503,1OT,2:27.0,G. Henderson misses 2-pt jump shot from 7 ft (block by R. Butler),,99,99
504,1OT,2:25.0,,Defensive rebound by D. Gooden,99,99
505,1OT,2:23.0,,Turnover by D. Gooden (bad pass; steal by K. Walker),99,99
506,1OT,2:14.0,K. Walker misses 2-pt jump shot from 19 ft,,99,99
507,1OT,2:13.0,,Defensive rebound by J. Wall,99,99
508,1OT,1:51.0,,R. Butler misses 2-pt jump shot from 18 ft,99,99
509,1OT,1:50.0,Defensive rebound by G. Henderson,,99,99
510,1OT,1:25.0,A. Jefferson misses 2-pt jump shot from 9 ft,,99,99
511,1OT,1:24.0,,Defensive rebound by D. Gooden,99,99
512,1OT,1:14.0,,J. Wall misses 2-pt layup from 1 ft,99,99
513,1OT,1:14.0,Defensive rebound by A. Jefferson,,99,99
514,1OT,1:04.0,Turnover by M. Williams (lost ball; steal by B. Beal),,99,99
515,1OT,1:00.0,,R. Butler makes 2-pt layup from 1 ft (assist by B. Beal),99,101
516,1OT,1:00.0,Charlotte full timeout,,99,101
517,1OT,0:47.0,M. Williams makes 2-pt jump shot from 16 ft (assist by K. Walker),,101,101
518,1OT,0:46.0,,Washington full timeout,101,101
519,1OT,0:46.0,B. Biyombo enters the game for A. Jefferson,,101,101
520,1OT,0:27.0,,B. Beal misses 2-pt jump shot from 3 ft,101,101
521,1OT,0:26.0,,Offensive rebound by D. Gooden,101,101
522,1OT,0:25.0,,D. Gooden misses 2-pt layup at rim,101,101
523,1OT,0:25.0,,Offensive rebound by D. Gooden,101,101
524,1OT,0:25.0,,Personal foul by M. Williams (drawn by D. Gooden),101,101
525,1OT,0:25.0,,Washington full timeout,101,101
526,1OT,0:25.0,J. Taylor enters the game for M. Williams,,101,101
527,1OT,0:04.0,,J. Wall misses 2-pt jump shot from 19 ft,101,101
528,1OT,0:03.0,Defensive rebound by G. Henderson,,101,101
529,1OT,0:02.0,Charlotte full timeout,,101,101
530,1OT,0:02.0,A. Jefferson enters the game for B. Biyombo,,101,101
531,1OT,0:02.0,M. Williams enters the game for J. Taylor,,101,101
532,1OT,0:01.0,K. Walker misses 2-pt jump shot from 5 ft,,101,101
533,1OT,0:00.0,Offensive rebound by Team,,101,101
534,2OT,4:44.0,,B. Beal misses 2-pt jump shot from 15 ft (block by K. Walker),101,101
535,2OT,4:41.0,Defensive rebound by M. Williams,,101,101
536,2OT,4:31.0,A. Jefferson makes 2-pt jump shot from 15 ft (assist by K. Walker),,103,101
537,2OT,4:06.0,,J. Wall makes 2-pt jump shot from 20 ft,103,103
538,2OT,3:42.0,M. Williams misses 2-pt jump shot from 20 ft,,103,103
539,2OT,3:41.0,,Defensive rebound by M. Gortat,103,103
540,2OT,3:27.0,,J. Wall misses 2-pt jump shot from 19 ft,103,103
541,2OT,3:26.0,,Offensive rebound by M. Gortat,103,103
542,2OT,3:24.0,,M. Gortat makes 2-pt layup from 1 ft,103,105
543,2OT,2:58.0,A. Jefferson misses 2-pt jump shot from 18 ft,,103,105
544,2OT,2:57.0,,Defensive rebound by R. Butler,103,105
545,2OT,2:52.0,,J. Wall misses 2-pt layup from 1 ft,103,105
546,2OT,2:50.0,Defensive rebound by A. Jefferson,,103,105
547,2OT,2:40.0,K. Walker makes 2-pt layup from 1 ft (assist by M. Williams),,105,105
548,2OT,2:22.0,,J. Wall makes 3-pt jump shot from 24 ft (assist by B. Beal),105,108
549,2OT,2:14.0,Charlotte full timeout,,105,108
550,2OT,2:06.0,A. Jefferson makes 2-pt jump shot from 13 ft (assist by M. Williams),,107,108
551,2OT,1:49.0,,J. Wall misses 2-pt jump shot from 18 ft,107,108
552,2OT,1:48.0,Defensive rebound by M. Williams,,107,108
553,2OT,1:25.0,M. Williams misses 3-pt jump shot from 26 ft,,107,108
554,2OT,1:24.0,Offensive rebound by G. Henderson,,107,108
555,2OT,1:04.0,M. Williams misses 3-pt jump shot from 27 ft,,107,108
556,2OT,1:03.0,,Defensive rebound by D. Gooden,107,108
557,2OT,0:43.0,,B. Beal misses 2-pt jump shot from 11 ft (block by K. Walker),107,108
558,2OT,0:41.0,,Offensive rebound by B. Beal,107,108
559,2OT,0:38.0,,Turnover by Team (shot clock),107,108
560,2OT,0:31.0,K. Walker misses 2-pt jump shot from 6 ft,,107,108
561,2OT,0:30.0,,Defensive rebound by D. Gooden,107,108
562,2OT,0:10.0,,J. Wall makes 2-pt jump shot from 14 ft,107,110
563,2OT,0:10.0,Charlotte full timeout,,107,110
564,2OT,0:08.0,M. Williams misses 3-pt jump shot from 25 ft,,107,110
565,2OT,0:06.0,Offensive rebound by A. Jefferson,,107,110
566,2OT,0:04.0,Personal take foul by J. Wall (drawn by A. Jefferson),,107,110
567,2OT,0:04.0,Charlotte full timeout,,107,110
568,2OT,0:01.0,A. Jefferson misses 3-pt jump shot from 26 ft,,107,110
569,2OT,0:00.0,Offensive rebound by Team,,107,110
