,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,DENVER_ACTION,NEW ORLEANS_SCORE,DENVER_SCORE
383,4,4:16.0,E. Gordon makes 3-pt jump shot from 24 ft (assist by T. Evans),,85,80
384,4,4:02.0,,T. Lawson enters the game for J. Nelson,85,80
385,4,3:55.0,,W. Chandler makes 3-pt jump shot from 24 ft (assist by T. Lawson),85,83
386,4,3:28.0,T. Evans makes 2-pt layup from 1 ft,,87,83
387,4,3:19.0,,T. Lawson misses 3-pt jump shot from 23 ft,87,83
388,4,3:18.0,,Offensive rebound by Team,87,83
389,4,3:18.0,Loose ball foul by A. Ajinça (drawn by K. Faried),,87,83
390,4,3:18.0,,Denver full timeout,87,83
391,4,3:18.0,Ö. Aşık enters the game for A. Ajinça,,87,83
392,4,3:18.0,,K. Faried makes free throw 1 of 2,87,84
393,4,3:18.0,,K. Faried misses free throw 2 of 2,87,84
394,4,3:16.0,Defensive rebound by Q. Pondexter,,87,84
395,4,2:59.0,D. Cunningham makes 2-pt jump shot from 21 ft (assist by T. Evans),,89,84
396,4,2:44.0,Offensive charge foul by R. Foye (drawn by D. Cunningham),,89,84
397,4,2:44.0,,Turnover by R. Foye (offensive foul),89,84
398,4,2:28.0,Ö. Aşık misses 2-pt layup from 1 ft,,89,84
399,4,2:27.0,Offensive rebound by T. Evans,,89,84
400,4,2:18.0,T. Evans misses 2-pt jump shot from 22 ft,,89,84
401,4,2:17.0,,Defensive rebound by K. Faried,89,84
402,4,2:15.0,,Turnover by K. Faried (lost ball; steal by D. Cunningham),89,84
403,4,1:59.0,T. Evans misses 2-pt jump shot from 4 ft (block by K. Faried),,89,84
404,4,1:58.0,Offensive rebound by T. Evans,,89,84
405,4,1:57.0,Shooting foul by K. Faried (drawn by T. Evans),,89,84
406,4,1:57.0,T. Evans misses free throw 1 of 2,,89,84
407,4,1:57.0,Offensive rebound by Team,,89,84
408,4,1:57.0,T. Evans makes free throw 2 of 2,,90,84
409,4,1:50.0,,Shooting foul by E. Gordon (drawn by T. Lawson),90,84
410,4,1:50.0,,T. Lawson misses free throw 1 of 2,90,84
411,4,1:50.0,,Offensive rebound by Team,90,84
412,4,1:50.0,,T. Lawson makes free throw 2 of 2,90,85
413,4,1:32.0,E. Gordon misses 2-pt jump shot from 8 ft,,90,85
414,4,1:31.0,Offensive rebound by Ö. Aşık,,90,85
415,4,1:30.0,Personal foul by W. Chandler (drawn by Ö. Aşık),,90,85
416,4,1:30.0,Ö. Aşık makes free throw 1 of 2,,91,85
417,4,1:30.0,Ö. Aşık misses free throw 2 of 2,,91,85
418,4,1:29.0,,Defensive rebound by W. Barton,91,85
419,4,1:29.0,,Denver full timeout,91,85
420,4,1:29.0,,D. Gallinari enters the game for K. Faried,91,85
421,4,1:29.0,N. Cole enters the game for Ö. Aşık,,91,85
422,4,1:25.0,,D. Gallinari misses 3-pt jump shot from 25 ft,91,85
423,4,1:23.0,Defensive rebound by Team,,91,85
424,4,1:21.0,Personal take foul by W. Barton (drawn by E. Gordon),,91,85
425,4,1:21.0,E. Gordon misses free throw 1 of 2,,91,85
426,4,1:21.0,Offensive rebound by Team,,91,85
427,4,1:21.0,E. Gordon makes free throw 2 of 2,,92,85
428,4,1:09.0,,Shooting foul by N. Cole (drawn by D. Gallinari),92,85
429,4,1:09.0,,D. Gallinari makes free throw 1 of 2,92,86
430,4,1:09.0,,D. Gallinari misses free throw 2 of 2,92,86
431,4,1:07.0,Defensive rebound by Team,,92,86
432,4,1:07.0,New Orleans full timeout,,92,86
433,4,1:07.0,J. Fredette enters the game for D. Cunningham,,92,86
434,4,1:07.0,L. Babbitt enters the game for N. Cole,,92,86
435,4,1:07.0,N. Cole enters the game for Q. Pondexter,,92,86
436,4,1:01.0,Personal take foul by W. Chandler (drawn by J. Fredette),,92,86
437,4,1:01.0,J. Fredette makes free throw 1 of 2,,93,86
438,4,1:01.0,D. Cunningham enters the game for L. Babbitt,,93,86
439,4,1:01.0,J. Fredette makes free throw 2 of 2,,94,86
440,4,0:53.0,,D. Gallinari makes 2-pt layup from 1 ft (assist by T. Lawson),94,88
441,4,0:47.0,Personal take foul by T. Lawson (drawn by N. Cole),,94,88
442,4,0:47.0,N. Cole misses free throw 1 of 2,,94,88
443,4,0:47.0,Offensive rebound by Team,,94,88
444,4,0:47.0,Q. Pondexter enters the game for J. Fredette,,94,88
445,4,0:47.0,N. Cole makes free throw 2 of 2,,95,88
446,4,0:40.0,,R. Foye misses 3-pt jump shot from 26 ft,95,88
447,4,0:38.0,Defensive rebound by T. Evans,,95,88
448,4,0:38.0,Personal take foul by T. Lawson (drawn by T. Evans),,95,88
449,4,0:38.0,T. Evans makes free throw 1 of 2,,96,88
450,4,0:38.0,T. Evans makes free throw 2 of 2,,97,88
451,4,0:30.0,,T. Lawson makes 2-pt layup from 1 ft,97,90
452,4,0:28.0,Personal take foul by W. Chandler (drawn by T. Evans),,97,90
453,4,0:28.0,T. Evans makes free throw 1 of 2,,98,90
454,4,0:28.0,T. Evans makes free throw 2 of 2,,99,90
455,4,0:19.0,,R. Foye makes 2-pt layup from 1 ft,99,92
456,4,0:16.0,Turnover by T. Evans (bad pass; steal by R. Foye),,99,92
457,4,0:13.0,,R. Foye misses 3-pt jump shot from 26 ft,99,92
458,4,0:12.0,,Offensive rebound by W. Barton,99,92
459,4,0:09.0,,W. Barton misses 2-pt layup from 2 ft,99,92
460,4,0:07.0,Defensive rebound by D. Cunningham,,99,92
