,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,MEMPHIS_ACTION,NEW ORLEANS_SCORE,MEMPHIS_SCORE
393,4,8:56.0,Offensive rebound by J. Holiday,,64,69
394,4,8:53.0,J. Holiday misses 2-pt jump shot from 11 ft,,64,69
395,4,8:51.0,,Defensive rebound by T. Prince,64,69
396,4,8:48.0,Official timeout,,64,69
397,4,8:48.0,A. Davis enters the game for A. Ajinça,,64,69
398,4,8:40.0,,Turnover by V. Carter (traveling),64,69
399,4,8:25.0,A. Davis makes 2-pt dunk at rim (assist by J. Holiday),,66,69
400,4,8:07.0,,V. Carter makes 2-pt jump shot from 10 ft,66,71
401,4,7:49.0,Turnover by A. Davis (offensive goaltending),,66,71
402,4,7:37.0,Offensive charge foul by V. Carter (drawn by R. Anderson),,66,71
403,4,7:37.0,,Turnover by V. Carter (offensive foul),66,71
404,4,7:28.0,,Offensive charge foul by J. Holiday (drawn by Q. Pondexter),66,71
405,4,7:28.0,Turnover by J. Holiday (offensive foul),,66,71
406,4,7:07.0,,M. Gasol misses 2-pt jump shot from 3 ft (block by R. Anderson),66,71
407,4,7:06.0,,Offensive rebound by M. Gasol,66,71
408,4,7:06.0,,Shooting foul by R. Anderson (drawn by M. Gasol),66,71
409,4,7:06.0,,M. Gasol misses free throw 1 of 2,66,71
410,4,7:06.0,,Offensive rebound by Team,66,71
411,4,7:06.0,Ö. Aşık enters the game for R. Anderson,,66,71
412,4,7:06.0,T. Evans enters the game for A. Rivers,,66,71
413,4,7:06.0,,Z. Randolph enters the game for V. Carter,66,71
414,4,7:06.0,,M. Gasol makes free throw 2 of 2,66,72
415,4,6:51.0,A. Davis makes 2-pt jump shot from 4 ft,,68,72
416,4,6:34.0,,T. Prince makes 2-pt jump shot from 21 ft (assist by B. Udrih),68,74
417,4,6:18.0,J. Holiday misses 2-pt jump shot from 3 ft,,68,74
418,4,6:16.0,,Defensive rebound by T. Prince,68,74
419,4,6:13.0,,T. Prince makes 2-pt dunk at rim (assist by B. Udrih),68,76
420,4,6:12.0,New Orleans full timeout,,68,76
421,4,5:49.0,Shooting foul by Z. Randolph (drawn by Ö. Aşık),,68,76
422,4,5:49.0,Ö. Aşık makes free throw 1 of 2,,69,76
423,4,5:49.0,Ö. Aşık makes free throw 2 of 2,,70,76
424,4,5:35.0,,Shooting foul by E. Gordon (drawn by Z. Randolph),70,76
425,4,5:35.0,,Z. Randolph makes free throw 1 of 2,70,77
426,4,5:35.0,,Z. Randolph makes free throw 2 of 2,70,78
427,4,5:14.0,A. Davis makes 2-pt jump shot from 21 ft (assist by J. Holiday),,72,78
428,4,4:54.0,,T. Prince misses 2-pt jump shot from 15 ft,72,78
429,4,4:53.0,Defensive rebound by E. Gordon,,72,78
430,4,4:47.0,Turnover by T. Evans (bad pass; steal by Z. Randolph),,72,78
431,4,4:33.0,,Q. Pondexter makes 3-pt jump shot from 25 ft (assist by B. Udrih),72,81
432,4,4:14.0,Shooting foul by B. Udrih (drawn by T. Evans),,72,81
433,4,4:14.0,T. Evans makes free throw 1 of 2,,73,81
434,4,4:14.0,,M. Conley enters the game for B. Udrih,73,81
435,4,4:14.0,,T. Allen enters the game for T. Prince,73,81
436,4,4:14.0,T. Evans makes free throw 2 of 2,,74,81
437,4,3:57.0,,Z. Randolph misses 2-pt layup from 2 ft,74,81
438,4,3:56.0,Defensive rebound by Ö. Aşık,,74,81
439,4,3:56.0,,Loose ball foul by T. Allen (drawn by Ö. Aşık),74,81
440,4,3:56.0,Ö. Aşık misses free throw 1 of 2,,74,81
441,4,3:56.0,Offensive rebound by Team,,74,81
442,4,3:56.0,Ö. Aşık makes free throw 2 of 2,,75,81
443,4,3:36.0,,T. Allen makes 2-pt layup from 1 ft (assist by Z. Randolph),75,83
444,4,3:16.0,T. Evans misses 2-pt jump shot from 19 ft,,75,83
445,4,3:14.0,,Defensive rebound by Z. Randolph,75,83
446,4,3:05.0,,M. Conley misses 2-pt jump shot from 17 ft,75,83
447,4,3:04.0,Defensive rebound by E. Gordon,,75,83
448,4,3:00.0,,Violation by T. Allen (kicked ball),75,83
449,4,3:00.0,R. Anderson enters the game for Ö. Aşık,,75,83
450,4,2:48.0,R. Anderson misses 3-pt jump shot from 28 ft,,75,83
451,4,2:47.0,,Defensive rebound by T. Allen,75,83
452,4,2:34.0,,Z. Randolph misses 2-pt jump shot from 6 ft,75,83
453,4,2:34.0,,Offensive rebound by Team,75,83
454,4,2:34.0,Loose ball foul by R. Anderson (drawn by M. Gasol),,75,83
455,4,2:34.0,,Memphis full timeout,75,83
456,4,2:34.0,,M. Gasol makes free throw 1 of 2,75,84
457,4,2:34.0,,M. Gasol makes free throw 2 of 2,75,85
458,4,2:19.0,T. Evans misses 2-pt layup from 2 ft,,75,85
459,4,2:18.0,Offensive rebound by E. Gordon,,75,85
460,4,2:17.0,E. Gordon makes 2-pt layup at rim,,77,85
461,4,1:58.0,,M. Conley makes 2-pt layup from 1 ft,77,87
462,4,1:44.0,E. Gordon makes 2-pt layup at rim (assist by J. Holiday),,79,87
463,4,1:22.0,,M. Conley misses 2-pt jump shot from 19 ft,79,87
464,4,1:20.0,,Offensive rebound by M. Gasol,79,87
465,4,1:08.0,,Z. Randolph makes 2-pt layup at rim (assist by T. Allen),79,89
466,4,0:51.0,R. Anderson misses 3-pt jump shot from 26 ft,,79,89
467,4,0:49.0,,Defensive rebound by Q. Pondexter,79,89
468,4,0:38.0,,Personal take foul by E. Gordon (drawn by M. Conley),79,89
469,4,0:38.0,,M. Conley makes free throw 1 of 2,79,90
470,4,0:38.0,,T. Prince enters the game for Z. Randolph,79,90
471,4,0:38.0,,M. Conley makes free throw 2 of 2,79,91
472,4,0:38.0,New Orleans full timeout,,79,91
473,4,0:34.0,T. Evans misses 3-pt jump shot from 24 ft,,79,91
474,4,0:33.0,Offensive rebound by E. Gordon,,79,91
475,4,0:30.0,E. Gordon misses 3-pt jump shot from 25 ft,,79,91
476,4,0:29.0,Offensive rebound by R. Anderson,,79,91
477,4,0:28.0,R. Anderson misses 2-pt layup from 1 ft,,79,91
478,4,0:26.0,Offensive rebound by R. Anderson,,79,91
479,4,0:26.0,R. Anderson misses 2-pt tip-in at rim,,79,91
480,4,0:24.0,,Defensive rebound by M. Gasol,79,91
481,4,0:22.0,,Personal take foul by J. Holiday (drawn by T. Allen),79,91
482,4,0:22.0,,T. Allen makes free throw 1 of 2,79,92
483,4,0:22.0,,J. Adams enters the game for M. Conley,79,92
484,4,0:22.0,,B. Udrih enters the game for M. Gasol,79,92
485,4,0:22.0,,T. Allen makes free throw 2 of 2,79,93
486,4,0:18.0,T. Evans makes 2-pt layup at rim,,81,93
