,QUARTER,TIME_REMAINING,PHOENIX_ACTION,HOUSTON_ACTION,PHOENIX_SCORE,HOUSTON_SCORE
382,4,5:32.0,,T. Ariza makes 3-pt jump shot from 24 ft (assist by P. Beverley),105,100
383,4,5:12.0,A. Price misses 3-pt jump shot from 24 ft,,105,100
384,4,5:10.0,,Defensive rebound by T. Ariza,105,100
385,4,5:05.0,,Personal foul by A. Price,105,100
386,4,5:05.0,Official timeout,,105,100
387,4,5:05.0,M. Morris enters the game for A. Goodwin,,105,100
388,4,5:05.0,P. Tucker enters the game for A. Price,,105,100
389,4,4:58.0,,T. Ariza misses 3-pt jump shot from 25 ft,105,100
390,4,4:56.0,Defensive rebound by B. Wright,,105,100
391,4,4:36.0,M. Morris misses 2-pt jump shot from 17 ft,,105,100
392,4,4:35.0,,Defensive rebound by C. Brewer,105,100
393,4,4:28.0,,Turnover by C. Brewer (bad pass; steal by M. Morris),105,100
394,4,4:24.0,Personal foul by J. Terry (drawn by E. Bledsoe),,105,100
395,4,4:24.0,,J. Harden enters the game for J. Terry,105,100
396,4,4:16.0,Turnover by P. Tucker (lost ball),,105,100
397,4,4:08.0,Offensive charge foul by J. Harden (drawn by P. Tucker),,105,100
398,4,4:08.0,,Turnover by J. Harden (offensive foul),105,100
399,4,3:44.0,Turnover by Team (shot clock),,105,100
400,4,3:25.0,,T. Ariza misses 3-pt jump shot from 25 ft,105,100
401,4,3:25.0,Defensive rebound by Team,,105,100
402,4,3:17.0,Personal foul by D. Motiejūnas (drawn by E. Bledsoe),,105,100
403,4,3:03.0,P. Tucker makes 3-pt jump shot from 22 ft (assist by M. Morris),,108,100
404,4,2:42.0,,T. Ariza misses 2-pt jump shot from 21 ft,108,100
405,4,2:40.0,Defensive rebound by E. Bledsoe,,108,100
406,4,2:27.0,E. Bledsoe misses 2-pt jump shot from 20 ft,,108,100
407,4,2:25.0,,Defensive rebound by J. Harden,108,100
408,4,2:25.0,,Personal take foul by M. Morris (drawn by J. Harden),108,100
409,4,2:25.0,,Houston full timeout,108,100
410,4,2:01.0,,J. Harden misses 3-pt jump shot from 25 ft,108,100
411,4,2:00.0,Defensive rebound by Team,,108,100
412,4,1:47.0,M. Morris makes 2-pt jump shot from 13 ft (assist by M. Morris),,110,100
413,4,1:39.0,,Turnover by J. Harden (bad pass; steal by E. Bledsoe),110,100
414,4,1:33.0,Shooting foul by P. Beverley (drawn by M. Morris),,110,100
415,4,1:33.0,M. Morris misses free throw 1 of 2,,110,100
416,4,1:33.0,Offensive rebound by Team,,110,100
417,4,1:33.0,M. Morris makes free throw 2 of 2,,111,100
418,4,1:33.0,,Houston full timeout,111,100
419,4,1:25.0,,C. Brewer misses 3-pt jump shot from 25 ft,111,100
420,4,1:23.0,Defensive rebound by M. Morris,,111,100
421,4,1:20.0,M. Morris makes 2-pt dunk at rim (assist by M. Morris),,113,100
422,4,1:16.0,,Personal foul by P. Tucker (drawn by J. Harden),113,100
423,4,1:07.0,,P. Beverley misses 3-pt jump shot from 25 ft,113,100
424,4,1:06.0,Defensive rebound by M. Morris,,113,100
425,4,1:02.0,Personal foul by P. Beverley (drawn by E. Bledsoe),,113,100
426,4,1:02.0,,N. Johnson enters the game for P. Beverley,113,100
427,4,1:02.0,,K. McDaniels enters the game for J. Harden,113,100
428,4,1:02.0,E. Bledsoe makes free throw 1 of 2,,114,100
429,4,1:02.0,R. Bullock enters the game for M. Morris,,114,100
430,4,1:02.0,E. Bledsoe makes free throw 2 of 2,,115,100
431,4,0:53.0,,Turnover by K. McDaniels (bad pass),115,100
432,4,0:53.0,A. Goodwin enters the game for M. Morris,,115,100
433,4,0:53.0,T. Warren enters the game for P. Tucker,,115,100
434,4,0:53.0,A. Price enters the game for E. Bledsoe,,115,100
435,4,0:53.0,,J. Dorsey enters the game for T. Ariza,115,100
436,4,0:37.0,R. Bullock misses 2-pt layup from 2 ft,,115,100
437,4,0:36.0,Offensive rebound by B. Wright,,115,100
438,4,0:36.0,B. Wright makes 2-pt dunk at rim,,117,100
439,4,0:26.0,,N. Johnson makes 2-pt jump shot from 7 ft,117,102
440,4,0:09.0,A. Goodwin misses 2-pt layup from 1 ft,,117,102
441,4,0:07.0,,Defensive rebound by C. Brewer,117,102
442,4,0:02.0,,N. Johnson misses 3-pt jump shot from 26 ft,117,102
443,4,0:01.0,Defensive rebound by R. Bullock,,117,102
