,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,PORTLAND_ACTION,OKLAHOMA CITY_SCORE,PORTLAND_SCORE
384,4,7:47.0,,Defensive rebound by L. Aldridge,81,85
385,4,7:31.0,,L. Aldridge misses 2-pt jump shot from 4 ft,81,85
386,4,7:31.0,Defensive rebound by S. Ibaka,,81,85
387,4,7:19.0,R. Westbrook misses 2-pt layup at rim (block by R. Lopez),,81,85
388,4,7:19.0,,Defensive rebound by W. Matthews,81,85
389,4,7:08.0,,Def 3 sec tech foul by K. Perkins,81,85
390,4,7:08.0,,D. Lillard makes technical free throw,81,86
391,4,7:08.0,,S. Blake enters the game for W. Matthews,81,86
392,4,7:02.0,,D. Lillard makes 3-pt jump shot from 25 ft,81,89
393,4,7:00.0,Oklahoma City full timeout,,81,89
394,4,6:41.0,R. Westbrook makes 2-pt jump shot from 11 ft,,83,89
395,4,6:22.0,,N. Batum makes 2-pt jump shot from 16 ft,83,91
396,4,5:58.0,R. Westbrook misses 2-pt jump shot from 18 ft,,83,91
397,4,5:56.0,,Defensive rebound by R. Lopez,83,91
398,4,5:36.0,,L. Aldridge misses 2-pt layup from 2 ft (block by S. Ibaka),83,91
399,4,5:35.0,Defensive rebound by S. Ibaka,,83,91
400,4,5:23.0,Turnover by S. Ibaka (bad pass; steal by N. Batum),,83,91
401,4,5:20.0,,L. Aldridge makes 2-pt dunk at rim (assist by N. Batum),83,93
402,4,5:17.0,Oklahoma City full timeout,,83,93
403,4,5:17.0,S. Adams enters the game for L. Thomas,,83,93
404,4,5:17.0,P. Jones enters the game for K. Perkins,,83,93
405,4,4:58.0,S. Adams makes 2-pt layup from 2 ft (assist by A. Roberson),,85,93
406,4,4:38.0,,L. Aldridge makes 2-pt jump shot from 19 ft (assist by D. Lillard),85,95
407,4,4:17.0,Offensive foul by S. Ibaka (drawn by D. Lillard),,85,95
408,4,4:17.0,Turnover by S. Ibaka (offensive foul),,85,95
409,4,4:17.0,,W. Matthews enters the game for S. Blake,85,95
410,4,3:58.0,,L. Aldridge misses 2-pt jump shot from 21 ft,85,95
411,4,3:56.0,Defensive rebound by A. Roberson,,85,95
412,4,3:47.0,R. Westbrook misses 3-pt jump shot from 24 ft,,85,95
413,4,3:46.0,,Defensive rebound by N. Batum,85,95
414,4,3:35.0,,W. Matthews makes 3-pt jump shot from 23 ft (assist by N. Batum),85,98
415,4,3:14.0,S. Ibaka misses 2-pt jump shot from 17 ft,,85,98
416,4,3:13.0,,Defensive rebound by N. Batum,85,98
417,4,3:02.0,,W. Matthews makes 3-pt jump shot from 24 ft (assist by N. Batum),85,101
418,4,2:45.0,R. Westbrook misses 2-pt layup from 2 ft (block by R. Lopez),,85,101
419,4,2:45.0,Offensive rebound by Team,,85,101
420,4,2:45.0,N. Collison enters the game for S. Ibaka,,85,101
421,4,2:45.0,S. Telfair enters the game for R. Westbrook,,85,101
422,4,2:42.0,N. Collison misses 2-pt jump shot from 12 ft,,85,101
423,4,2:41.0,Offensive rebound by P. Jones,,85,101
424,4,2:40.0,Personal foul by W. Matthews (drawn by P. Jones),,85,101
425,4,2:33.0,P. Jones misses 3-pt jump shot from 24 ft,,85,101
426,4,2:32.0,,Defensive rebound by D. Lillard,85,101
427,4,2:20.0,,Personal foul by N. Collison (drawn by D. Lillard),85,101
428,4,2:20.0,,C. McCollum enters the game for N. Batum,85,101
429,4,2:20.0,,W. Barton enters the game for L. Aldridge,85,101
430,4,2:20.0,,J. Freeland enters the game for R. Lopez,85,101
431,4,2:20.0,,A. Crabbe enters the game for W. Matthews,85,101
432,4,2:20.0,,T. Robinson enters the game for D. Lillard,85,101
433,4,2:09.0,,Turnover by C. McCollum (lost ball; steal by S. Adams),85,101
434,4,1:53.0,S. Telfair misses 2-pt layup from 2 ft,,85,101
435,4,1:52.0,,Defensive rebound by A. Crabbe,85,101
436,4,1:31.0,,T. Robinson makes 2-pt jump shot from 16 ft,85,103
437,4,1:18.0,S. Adams makes 2-pt jump shot from 13 ft,,87,103
438,4,1:18.0,Shooting foul by J. Freeland (drawn by S. Adams),,87,103
439,4,1:18.0,S. Adams misses free throw 1 of 1,,87,103
440,4,1:16.0,,Defensive rebound by J. Freeland,87,103
441,4,0:54.0,,T. Robinson misses 2-pt jump shot from 21 ft,87,103
442,4,0:53.0,Defensive rebound by S. Adams,,87,103
443,4,0:48.0,Shooting foul by C. McCollum (drawn by S. Telfair),,87,103
444,4,0:48.0,S. Telfair makes free throw 1 of 2,,88,103
445,4,0:48.0,L. Thomas enters the game for S. Adams,,88,103
446,4,0:48.0,S. Telfair makes free throw 2 of 2,,89,103
447,4,0:33.0,,C. McCollum misses 2-pt jump shot from 6 ft,89,103
448,4,0:31.0,,Offensive rebound by J. Freeland,89,103
449,4,0:31.0,,J. Freeland misses 2-pt tip-in from 1 ft,89,103
450,4,0:30.0,,Offensive rebound by C. McCollum,89,103
451,4,0:27.0,,A. Crabbe makes 3-pt jump shot from 23 ft (assist by C. McCollum),89,106
452,4,0:16.0,P. Jones misses 3-pt jump shot from 24 ft,,89,106
453,4,0:14.0,,Defensive rebound by T. Robinson,89,106
