,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,TORONTO_ACTION,MILWAUKEE_SCORE,TORONTO_SCORE
379,4,7:29.0,,L. Nogueira misses free throw 2 of 2,63,109
380,4,7:28.0,,Offensive rebound by L. Fields,63,109
381,4,7:21.0,,L. Fields makes 2-pt dunk at rim,63,111
382,4,7:11.0,Shooting block foul by G. Stiemsma (drawn by E. İlyasova),,63,111
383,4,7:11.0,E. İlyasova misses free throw 1 of 2,,63,111
384,4,7:11.0,Offensive rebound by Team,,63,111
385,4,7:11.0,E. İlyasova makes free throw 2 of 2,,64,111
386,4,6:53.0,,G. Vásquez misses 3-pt jump shot from 25 ft,64,111
387,4,6:52.0,,Offensive rebound by G. Stiemsma,64,111
388,4,6:46.0,,L. Fields makes 2-pt layup from 2 ft (assist by G. Vásquez),64,113
389,4,6:23.0,E. İlyasova misses 2-pt jump shot from 10 ft,,64,113
390,4,6:23.0,,Defensive rebound by L. Fields,64,113
391,4,6:01.0,,B. Caboclo makes 3-pt jump shot from 24 ft (assist by G. Stiemsma),64,116
392,4,5:46.0,,Toronto full timeout,64,116
393,4,5:42.0,Shooting foul by B. Caboclo (drawn by J. Dudley),,64,116
394,4,5:42.0,J. Dudley makes free throw 1 of 2,,65,116
395,4,5:42.0,J. Dudley misses free throw 2 of 2,,65,116
396,4,5:40.0,,Defensive rebound by L. Nogueira,65,116
397,4,5:18.0,,G. Stiemsma misses 2-pt layup from 2 ft,65,116
398,4,5:18.0,Defensive rebound by Team,,65,116
399,4,5:18.0,,Loose ball foul by G. Stiemsma (drawn by E. İlyasova),65,116
400,4,5:18.0,E. İlyasova makes free throw 1 of 2,,66,116
401,4,5:18.0,E. İlyasova misses free throw 2 of 2,,66,116
402,4,5:14.0,,Defensive rebound by G. Stiemsma,66,116
403,4,5:02.0,,Turnover by L. Fields (bad pass; steal by J. Dudley),66,116
404,4,4:57.0,N. Wolters misses 2-pt jump shot from 3 ft (block by B. Caboclo),,66,116
405,4,4:52.0,,Defensive rebound by L. Nogueira,66,116
406,4,4:50.0,,L. Fields misses 2-pt jump shot from 2 ft,66,116
407,4,4:48.0,,Offensive rebound by L. Nogueira,66,116
408,4,4:47.0,,L. Nogueira misses 2-pt tip-in at rim,66,116
409,4,4:46.0,,Offensive rebound by G. Vásquez,66,116
410,4,4:27.0,,Turnover by L. Fields (lost ball; steal by K. Marshall),66,116
411,4,4:22.0,E. İlyasova makes 2-pt dunk at rim (assist by K. Marshall),,68,116
412,4,3:59.0,,G. Vásquez misses 2-pt hook shot from 6 ft,68,116
413,4,3:58.0,Defensive rebound by E. İlyasova,,68,116
414,4,3:54.0,K. Marshall makes 2-pt layup from 1 ft (assist by E. İlyasova),,70,116
415,4,3:26.0,,B. Caboclo misses 2-pt jump shot from 16 ft,70,116
416,4,3:25.0,Defensive rebound by E. İlyasova,,70,116
417,4,3:16.0,J. Dudley makes 3-pt jump shot from 22 ft (assist by K. Marshall),,73,116
418,4,2:57.0,,L. Fields makes 2-pt jump shot from 10 ft,73,118
419,4,2:47.0,Turnover by K. Marshall (bad pass; steal by L. Nogueira),,73,118
420,4,2:42.0,,L. Nogueira makes 2-pt dunk at rim (assist by G. Vásquez),73,120
421,4,2:27.0,K. Marshall makes 3-pt jump shot from 25 ft,,76,120
422,4,2:09.0,,G. Vásquez misses 2-pt jump shot from 18 ft,76,120
423,4,2:08.0,,Offensive rebound by G. Stiemsma,76,120
424,4,2:05.0,,Offensive foul by L. Nogueira (drawn by N. Wolters),76,120
425,4,2:05.0,,Turnover by L. Nogueira (offensive foul),76,120
426,4,2:05.0,Milwaukee full timeout,,76,120
427,4,1:44.0,J. Henson makes 2-pt hook shot from 7 ft (assist by K. Marshall),,79,120
428,4,1:21.0,,G. Stiemsma makes 2-pt jump shot from 13 ft (assist by L. Fields),79,122
429,4,1:12.0,J. Henson misses 2-pt hook shot from 7 ft,,79,122
430,4,1:10.0,,Defensive rebound by L. Nogueira,79,122
431,4,0:53.0,,L. Fields makes 2-pt jump shot from 10 ft,79,124
432,4,0:39.0,Personal foul by G. Stiemsma (drawn by J. Henson),,79,124
433,4,0:39.0,J. Henson makes free throw 1 of 2,,80,124
434,4,0:39.0,J. Henson makes free throw 2 of 2,,81,124
435,4,0:19.0,,Turnover by G. Stiemsma (bad pass; steal by J. Dudley),81,124
436,4,0:13.0,E. İlyasova misses 2-pt layup from 2 ft,,81,124
437,4,0:13.0,Offensive rebound by J. Henson,,81,124
438,4,0:11.0,J. Henson makes 2-pt tip-in at rim,,83,124
