,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,ORLANDO_ACTION,MILWAUKEE_SCORE,ORLANDO_SCORE
385,4,4:16.0,,N. Vučević makes 2-pt dunk at rim,83,94
386,4,3:50.0,J. Bayless misses 2-pt jump shot from 3 ft (block by T. Harris),,83,94
387,4,3:49.0,,Defensive rebound by V. Oladipo,83,94
388,4,3:45.0,,E. Fournier misses 3-pt jump shot from 24 ft,83,94
389,4,3:44.0,Defensive rebound by G. Antetokounmpo,,83,94
390,4,3:34.0,Personal foul by E. Fournier (drawn by G. Antetokounmpo),,83,94
391,4,3:28.0,B. Knight misses 3-pt jump shot from 25 ft,,83,94
392,4,3:27.0,,Defensive rebound by T. Harris,83,94
393,4,3:13.0,,Turnover by N. Vučević (traveling),83,94
394,4,3:06.0,Shooting foul by W. Green (drawn by L. Sanders),,83,94
395,4,3:06.0,L. Sanders misses free throw 1 of 2,,83,94
396,4,3:06.0,Offensive rebound by Team,,83,94
397,4,3:06.0,J. Parker enters the game for O. Mayo,,83,94
398,4,3:06.0,L. Sanders misses free throw 2 of 2,,83,94
399,4,3:04.0,,Defensive rebound by E. Fournier,83,94
400,4,2:50.0,,W. Green makes 3-pt jump shot from 23 ft (assist by E. Fournier),83,97
401,4,2:48.0,Milwaukee full timeout,,83,97
402,4,2:48.0,N. Wolters enters the game for L. Sanders,,83,97
403,4,2:48.0,J. Henson enters the game for B. Knight,,83,97
404,4,2:48.0,K. Marshall enters the game for J. Bayless,,83,97
405,4,2:24.0,G. Antetokounmpo misses 2-pt jump shot from 14 ft,,83,97
406,4,2:24.0,Offensive rebound by Team,,83,97
407,4,2:24.0,Turnover by Team (shot clock),,83,97
408,4,2:05.0,,V. Oladipo misses 2-pt jump shot from 19 ft,83,97
409,4,2:04.0,,Offensive rebound by N. Vučević,83,97
410,4,2:03.0,,Shooting foul by J. Parker (drawn by N. Vučević),83,97
411,4,2:03.0,,N. Vučević misses free throw 1 of 2,83,97
412,4,2:03.0,,Offensive rebound by Team,83,97
413,4,2:03.0,,A. Gordon enters the game for T. Harris,83,97
414,4,2:03.0,,N. Vučević makes free throw 2 of 2,83,98
415,4,2:02.0,Personal take foul by E. Fournier (drawn by K. Marshall),,83,98
416,4,2:02.0,,A. Nicholson enters the game for N. Vučević,83,98
417,4,2:02.0,,D. Dedmon enters the game for V. Oladipo,83,98
418,4,2:02.0,,E. Payton enters the game for E. Fournier,83,98
419,4,1:52.0,J. Henson misses 2-pt layup at rim,,83,98
420,4,1:51.0,,Defensive rebound by E. Payton,83,98
421,4,1:28.0,,W. Green misses 2-pt jump shot from 9 ft,83,98
422,4,1:27.0,Defensive rebound by J. Parker,,83,98
423,4,1:21.0,J. Parker makes 2-pt jump shot from 9 ft,,85,98
424,4,1:12.0,,Personal foul by J. Parker (drawn by A. Gordon),85,98
425,4,0:58.0,,D. Dedmon misses 2-pt layup from 1 ft,85,98
426,4,0:57.0,Defensive rebound by J. Henson,,85,98
427,4,0:44.0,G. Antetokounmpo misses 3-pt jump shot from 26 ft,,85,98
428,4,0:43.0,,Defensive rebound by E. Payton,85,98
429,4,0:23.0,,A. Nicholson makes 3-pt jump shot from 23 ft (assist by E. Payton),85,101
430,4,0:23.0,,Violation by Team (delay of game),85,101
431,4,0:14.0,Turnover by K. Marshall (bad pass; steal by D. Dedmon),,85,101
