,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,CLEVELAND_ACTION,BROOKLYN_SCORE,CLEVELAND_SCORE
393,4,2:07.0,,Turnover by T. Thompson (bad pass),86,92
394,4,1:46.0,S. Karasev misses 2-pt layup from 1 ft (block by K. Love),,86,92
395,4,1:45.0,,Defensive rebound by T. Thompson,86,92
396,4,1:26.0,,L. James misses 3-pt jump shot from 25 ft,86,92
397,4,1:25.0,Defensive rebound by J. Jack,,86,92
398,4,1:14.0,Personal foul by L. James (drawn by J. Johnson),,86,92
399,4,1:02.0,J. Johnson makes 2-pt jump shot from 19 ft,,88,92
400,4,0:47.0,,K. Irving makes 2-pt layup at rim,88,94
401,4,0:47.0,Brooklyn full timeout,,88,94
402,4,0:42.0,J. Johnson makes 3-pt jump shot from 27 ft (assist by K. Garnett),,91,94
403,4,0:20.0,,K. Irving misses 2-pt layup at rim (block by J. Jack),91,94
404,4,0:18.0,Defensive rebound by K. Garnett,,91,94
405,4,0:03.0,K. Garnett misses 3-pt jump shot from 24 ft,,91,94
406,4,0:02.0,,Defensive rebound by L. James,91,94
407,4,0:02.0,,Personal foul by M. Plumlee (drawn by L. James),91,94
408,4,0:02.0,,Cleveland full timeout,91,94
409,4,0:02.0,,Cleveland full timeout,91,94
410,4,0:02.0,D. Morris enters the game for K. Garnett,,91,94
411,4,0:02.0,A. Anderson enters the game for M. Plumlee,,91,94
412,4,0:02.0,,J. Jones enters the game for T. Thompson,91,94
413,4,0:01.0,,Personal foul by S. Karasev (drawn by L. James),91,94
414,4,0:01.0,,L. James misses free throw 1 of 2,91,94
415,4,0:01.0,,Offensive rebound by Team,91,94
416,4,0:01.0,M. Plumlee enters the game for S. Karasev,,91,94
417,4,0:01.0,S. Karasev enters the game for J. Johnson,,91,94
418,4,0:01.0,K. Garnett enters the game for D. Morris,,91,94
419,4,0:01.0,,T. Thompson enters the game for K. Love,91,94
420,4,0:01.0,,L. James makes free throw 2 of 2,91,95
421,4,0:01.0,,Cleveland full timeout,91,95
422,4,0:01.0,J. Johnson enters the game for K. Garnett,,91,95
423,4,0:00.0,J. Johnson misses 3-pt jump shot from 25 ft,,91,95
424,4,0:00.0,Offensive rebound by Team,,91,95
