,QUARTER,TIME_REMAINING,BOSTON_ACTION,ATLANTA_ACTION,BOSTON_SCORE,ATLANTA_SCORE
380,4,4:22.0,J. Sullinger enters the game for T. Zeller,,93,98
381,4,4:22.0,E. Turner enters the game for B. Bass,,93,98
382,4,4:22.0,J. Green makes free throw 2 of 2,,94,98
383,4,4:13.0,,K. Korver makes 3-pt jump shot from 25 ft (assist by D. Schröder),94,101
384,4,3:57.0,Turnover by J. Sullinger (bad pass),,94,101
385,4,3:35.0,,D. Schröder makes 2-pt jump shot from 18 ft (assist by P. Millsap),94,103
386,4,3:22.0,R. Rondo misses 3-pt jump shot from 24 ft,,94,103
387,4,3:21.0,Offensive rebound by Team,,94,103
388,4,3:09.0,E. Turner makes 2-pt jump shot from 15 ft (assist by R. Rondo),,96,103
389,4,2:47.0,,D. Schröder misses 3-pt jump shot from 24 ft,96,103
390,4,2:46.0,Defensive rebound by E. Turner,,96,103
391,4,2:38.0,J. Sullinger misses 3-pt jump shot from 25 ft,,96,103
392,4,2:37.0,,Defensive rebound by D. Schröder,96,103
393,4,2:26.0,,Turnover by P. Millsap (lost ball),96,103
394,4,2:26.0,,Atlanta full timeout,96,103
395,4,2:14.0,E. Turner makes 3-pt jump shot from 23 ft (assist by R. Rondo),,99,103
396,4,1:48.0,,P. Millsap misses 2-pt jump shot from 21 ft,99,103
397,4,1:47.0,Defensive rebound by E. Turner,,99,103
398,4,1:45.0,Turnover by E. Turner (bad pass),,99,103
399,4,1:24.0,,P. Millsap makes 2-pt jump shot from 5 ft (assist by A. Horford),99,105
400,4,1:24.0,,Shooting foul by E. Turner (drawn by P. Millsap),99,105
401,4,1:24.0,,P. Millsap makes free throw 1 of 1,99,106
402,4,1:13.0,J. Sullinger makes 3-pt jump shot from 25 ft (assist by R. Rondo),,102,106
403,4,1:00.0,,Personal foul by A. Bradley (drawn by D. Schröder),102,106
404,4,1:00.0,,D. Schröder misses free throw 1 of 2,102,106
405,4,1:00.0,,Offensive rebound by Team,102,106
406,4,1:00.0,,D. Schröder makes free throw 2 of 2,102,107
407,4,0:52.0,Boston full timeout,,102,107
408,4,0:50.0,J. Green makes 2-pt layup from 1 ft (assist by E. Turner),,104,107
409,4,0:50.0,Shooting foul by A. Horford (drawn by J. Green),,104,107
410,4,0:50.0,B. Bass enters the game for E. Turner,,104,107
411,4,0:50.0,T. Zeller enters the game for J. Sullinger,,104,107
412,4,0:50.0,J. Green makes free throw 1 of 1,,105,107
413,4,0:26.0,,P. Millsap misses 2-pt jump shot from 13 ft,105,107
414,4,0:24.0,Defensive rebound by A. Bradley,,105,107
415,4,0:24.0,Boston full timeout,,105,107
416,4,0:24.0,,K. Bazemore enters the game for K. Korver,105,107
417,4,0:24.0,J. Sullinger enters the game for T. Zeller,,105,107
418,4,0:24.0,E. Turner enters the game for B. Bass,,105,107
419,4,0:17.0,J. Green misses 2-pt jump shot from 15 ft,,105,107
420,4,0:15.0,,Defensive rebound by D. Schröder,105,107
421,4,0:07.0,,K. Bazemore makes 2-pt layup at rim,105,109
422,4,0:02.0,J. Green misses 3-pt jump shot from 23 ft,,105,109
423,4,0:01.0,,Defensive rebound by A. Horford,105,109
