,QUARTER,TIME_REMAINING,PHOENIX_ACTION,SACRAMENTO_ACTION,PHOENIX_SCORE,SACRAMENTO_SCORE
393,4,5:00.0,,Defensive rebound by R. Sessions,72,77
394,4,4:49.0,,R. Sessions makes 2-pt layup from 1 ft,72,79
395,4,4:27.0,I. Thomas misses 3-pt jump shot from 24 ft,,72,79
396,4,4:27.0,,Defensive rebound by J. Thompson,72,79
397,4,4:07.0,,J. Thompson misses 2-pt jump shot from 18 ft,72,79
398,4,4:07.0,Defensive rebound by M. Plumlee,,72,79
399,4,4:02.0,Shooting foul by R. Sessions (drawn by I. Thomas),,72,79
400,4,4:02.0,I. Thomas misses free throw 1 of 2,,72,79
401,4,4:02.0,Offensive rebound by Team,,72,79
402,4,4:02.0,I. Thomas makes free throw 2 of 2,,73,79
403,4,3:38.0,,D. Williams misses 2-pt jump shot from 16 ft,73,79
404,4,3:37.0,Defensive rebound by M. Plumlee,,73,79
405,4,3:26.0,I. Thomas makes 2-pt jump shot from 5 ft (assist by P. Tucker),,75,79
406,4,3:00.0,,B. McLemore misses 2-pt jump shot from 7 ft,75,79
407,4,2:59.0,Defensive rebound by I. Thomas,,75,79
408,4,2:56.0,Shooting foul by R. Sessions (drawn by I. Thomas),,75,79
409,4,2:56.0,Phoenix full timeout,,75,79
410,4,2:56.0,I. Thomas makes free throw 1 of 2,,76,79
411,4,2:56.0,I. Thomas makes free throw 2 of 2,,77,79
412,4,2:42.0,,R. Sessions makes 2-pt jump shot from 18 ft,77,81
413,4,2:34.0,Personal foul by R. Sessions (drawn by I. Thomas),,77,81
414,4,2:27.0,I. Thomas makes 2-pt jump shot from 6 ft,,79,81
415,4,2:11.0,,Turnover by D. Cousins (traveling),79,81
416,4,2:11.0,,Violation by Team (delay of game),79,81
417,4,2:05.0,Personal block foul by D. Cousins (drawn by I. Thomas),,79,81
418,4,2:05.0,I. Thomas makes free throw 1 of 2,,80,81
419,4,2:05.0,I. Thomas makes free throw 2 of 2,,81,81
420,4,1:50.0,,Personal foul by I. Thomas (drawn by R. Sessions),81,81
421,4,1:36.0,,D. Cousins misses 2-pt jump shot from 15 ft,81,81
422,4,1:36.0,,Offensive rebound by Team,81,81
423,4,1:36.0,,Turnover by Team (shot clock),81,81
424,4,1:21.0,M. Morris makes 2-pt jump shot from 16 ft (assist by I. Thomas),,83,81
425,4,1:21.0,,Sacramento full timeout,83,81
426,4,0:58.0,,D. Cousins makes 2-pt layup from 1 ft,83,83
427,4,0:42.0,Turnover by M. Morris (offensive foul),,83,83
428,4,0:42.0,,Offensive charge foul by M. Morris (drawn by D. Cousins),83,83
429,4,0:27.0,,B. McLemore misses 3-pt jump shot from 25 ft,83,83
430,4,0:27.0,Defensive rebound by Team,,83,83
431,4,0:27.0,Phoenix full timeout,,83,83
432,4,0:27.0,,R. McCallum enters the game for J. Thompson,83,83
433,4,0:04.0,M. Morris misses 2-pt jump shot from 9 ft,,83,83
434,4,0:03.0,Offensive rebound by M. Plumlee,,83,83
435,4,0:03.0,M. Plumlee misses 2-pt tip-in from 3 ft,,83,83
436,4,0:03.0,,Defensive rebound by D. Williams,83,83
437,4,0:03.0,,Sacramento full timeout,83,83
438,4,0:03.0,,J. Thompson enters the game for R. McCallum,83,83
439,4,0:03.0,,Sacramento full timeout,83,83
440,4,0:03.0,,N. Stauskas enters the game for J. Thompson,83,83
441,4,0:01.0,,D. Cousins makes 2-pt jump shot from 19 ft (assist by B. McLemore),83,85
