,QUARTER,TIME_REMAINING,DETROIT_ACTION,ORLANDO_ACTION,DETROIT_SCORE,ORLANDO_SCORE
383,4,6:19.0,C. Butler enters the game for K. Caldwell-Pope,,100,75
384,4,6:04.0,,L. Ridnour misses 2-pt jump shot from 18 ft,100,75
385,4,6:04.0,,Offensive rebound by M. Harkless,100,75
386,4,5:51.0,,M. Harkless misses 2-pt jump shot from 10 ft,100,75
387,4,5:51.0,,Offensive rebound by M. Harkless,100,75
388,4,5:42.0,,A. Nicholson misses 3-pt jump shot from 25 ft,100,75
389,4,5:41.0,,Offensive rebound by Team,100,75
390,4,5:32.0,,D. Dedmon makes 2-pt layup from 1 ft (assist by W. Green),100,77
391,4,5:08.0,J. Meeks makes 3-pt jump shot from 25 ft (assist by D. Augustin),,103,77
392,4,4:53.0,,W. Green misses 2-pt layup at rim,103,77
393,4,4:51.0,,Offensive rebound by D. Dedmon,103,77
394,4,4:51.0,,D. Dedmon makes 2-pt layup at rim,103,79
395,4,4:42.0,Personal foul by D. Dedmon (drawn by J. Anthony),,103,79
396,4,4:31.0,J. Meeks misses 3-pt jump shot from 24 ft,,103,79
397,4,4:30.0,,Defensive rebound by A. Nicholson,103,79
398,4,4:10.0,,W. Green misses 3-pt jump shot from 24 ft,103,79
399,4,4:10.0,Defensive rebound by J. Anthony,,103,79
400,4,3:44.0,C. Butler misses 2-pt jump shot from 8 ft,,103,79
401,4,3:44.0,,Defensive rebound by Team,103,79
402,4,3:29.0,,A. Nicholson makes 2-pt jump shot from 19 ft,103,81
403,4,3:14.0,A. Tolliver misses 3-pt jump shot from 24 ft,,103,81
404,4,3:13.0,,Defensive rebound by D. Dedmon,103,81
405,4,3:03.0,,W. Green misses 2-pt jump shot from 18 ft,103,81
406,4,3:02.0,Defensive rebound by A. Tolliver,,103,81
407,4,2:52.0,Turnover by D. Augustin (bad pass; steal by W. Green),,103,81
408,4,2:45.0,,Turnover by W. Green (bad pass),103,81
409,4,2:45.0,Official timeout,,103,81
410,4,2:45.0,S. Dinwiddie enters the game for C. Butler,,103,81
411,4,2:45.0,C. Martin enters the game for J. Meeks,,103,81
412,4,2:19.0,A. Tolliver makes 2-pt layup from 2 ft (assist by S. Dinwiddie),,105,81
413,4,2:06.0,,Turnover by W. Green (bad pass; steal by S. Dinwiddie),105,81
414,4,1:58.0,D. Augustin misses 2-pt layup from 2 ft,,105,81
415,4,1:58.0,,Defensive rebound by L. Ridnour,105,81
416,4,1:41.0,,A. Nicholson misses 2-pt jump shot from 18 ft,105,81
417,4,1:41.0,Defensive rebound by C. Martin,,105,81
418,4,1:25.0,A. Tolliver misses 3-pt jump shot from 24 ft,,105,81
419,4,1:25.0,,Defensive rebound by D. Dedmon,105,81
420,4,1:17.0,,A. Nicholson makes 2-pt dunk at rim (assist by L. Ridnour),105,83
421,4,1:00.0,J. Anthony makes 2-pt dunk at rim (assist by D. Augustin),,107,83
422,4,0:57.0,,Shooting foul by C. Martin (drawn by M. Harkless),107,83
423,4,0:57.0,,M. Harkless misses free throw 1 of 2,107,83
424,4,0:57.0,,Offensive rebound by Team,107,83
425,4,0:57.0,,M. Harkless makes free throw 2 of 2,107,84
426,4,0:37.0,S. Dinwiddie makes 2-pt jump shot from 10 ft,,109,84
427,4,0:21.0,,A. Nicholson makes 2-pt hook shot from 8 ft (assist by W. Green),109,86
428,4,0:21.0,,Shooting foul by A. Tolliver (drawn by A. Nicholson),109,86
429,4,0:21.0,,A. Nicholson misses free throw 1 of 1,109,86
430,4,0:20.0,,Offensive rebound by D. Dedmon,109,86
431,4,0:14.0,,D. Dedmon misses 2-pt hook shot from 6 ft,109,86
432,4,0:12.0,Defensive rebound by D. Augustin,,109,86
