,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,OKLAHOMA CITY_ACTION,GOLDEN STATE_SCORE,OKLAHOMA CITY_SCORE
386,4,6:49.0,K. Thompson enters the game for H. Barnes,,99,107
387,4,6:49.0,S. Curry enters the game for L. Barbosa,,99,107
388,4,6:41.0,K. Thompson makes 2-pt jump shot from 11 ft (assist by S. Curry),,101,107
389,4,6:25.0,,K. Durant makes 2-pt jump shot from 13 ft (assist by R. Westbrook),101,109
390,4,6:13.0,K. Thompson misses 2-pt jump shot from 2 ft,,101,109
391,4,6:12.0,Offensive rebound by K. Thompson,,101,109
392,4,6:12.0,K. Thompson makes 2-pt layup from 2 ft,,103,109
393,4,5:57.0,,S. Ibaka makes 2-pt dunk at rim (assist by R. Westbrook),103,111
394,4,5:43.0,Turnover by S. Curry (bad pass),,103,111
395,4,5:43.0,Official timeout,,103,111
396,4,5:43.0,D. Green enters the game for D. Lee,,103,111
397,4,5:30.0,,S. Ibaka makes 3-pt jump shot from 24 ft (assist by R. Westbrook),103,114
398,4,5:08.0,Shooting foul by S. Ibaka (drawn by K. Thompson),,103,114
399,4,5:08.0,K. Thompson makes free throw 1 of 2,,104,114
400,4,5:08.0,K. Thompson misses free throw 2 of 2,,104,114
401,4,5:08.0,,Defensive rebound by R. Westbrook,104,114
402,4,4:46.0,,R. Westbrook misses 3-pt jump shot from 23 ft,104,114
403,4,4:45.0,Defensive rebound by S. Livingston,,104,114
404,4,4:34.0,S. Curry misses 2-pt jump shot from 22 ft,,104,114
405,4,4:33.0,,Defensive rebound by R. Westbrook,104,114
406,4,4:28.0,,Personal foul by D. Green (drawn by R. Westbrook),104,114
407,4,4:28.0,H. Barnes enters the game for S. Livingston,,104,114
408,4,4:15.0,,K. Durant misses 3-pt jump shot from 24 ft,104,114
409,4,4:14.0,Defensive rebound by K. Thompson,,104,114
410,4,4:05.0,K. Thompson misses 2-pt layup from 1 ft (block by S. Ibaka),,104,114
411,4,4:03.0,,Defensive rebound by A. Morrow,104,114
412,4,3:58.0,,S. Ibaka makes 2-pt layup from 1 ft (assist by R. Westbrook),104,116
413,4,3:35.0,K. Thompson makes 2-pt layup from 2 ft,,106,116
414,4,3:15.0,,S. Ibaka makes 2-pt layup at rim (assist by R. Westbrook),106,118
415,4,3:15.0,,Shooting foul by K. Thompson (drawn by S. Ibaka),106,118
416,4,3:15.0,,S. Ibaka makes free throw 1 of 1,106,119
417,4,3:15.0,Golden State full timeout,,106,119
418,4,3:09.0,Personal foul by D. Waiters (drawn by K. Thompson),,106,119
419,4,3:07.0,Shooting foul by R. Westbrook (drawn by S. Curry),,106,119
420,4,3:07.0,S. Curry makes free throw 1 of 3,,107,119
421,4,3:07.0,S. Curry makes free throw 2 of 3,,108,119
422,4,3:07.0,S. Curry makes free throw 3 of 3,,109,119
423,4,2:47.0,,R. Westbrook misses 2-pt jump shot from 4 ft,109,119
424,4,2:46.0,,Offensive rebound by R. Westbrook,109,119
425,4,2:45.0,,Shooting foul by M. Speights (drawn by R. Westbrook),109,119
426,4,2:45.0,,R. Westbrook misses free throw 1 of 2,109,119
427,4,2:45.0,,Offensive rebound by Team,109,119
428,4,2:45.0,,R. Westbrook makes free throw 2 of 2,109,120
429,4,2:36.0,S. Curry makes 2-pt layup from 1 ft,,111,120
430,4,2:15.0,,Shooting foul by D. Green (drawn by K. Durant),111,120
431,4,2:15.0,,K. Durant makes free throw 1 of 2,111,121
432,4,2:15.0,,K. Durant makes free throw 2 of 2,111,122
433,4,2:06.0,M. Speights misses 2-pt hook shot from 4 ft,,111,122
434,4,2:05.0,,Defensive rebound by R. Westbrook,111,122
435,4,1:45.0,,D. Waiters makes 2-pt jump shot from 4 ft,111,124
436,4,1:44.0,Golden State full timeout,,111,124
437,4,1:44.0,L. Barbosa enters the game for D. Green,,111,124
438,4,1:44.0,J. Holiday enters the game for M. Speights,,111,124
439,4,1:44.0,S. Livingston enters the game for K. Thompson,,111,124
440,4,1:44.0,B. Rush enters the game for S. Curry,,111,124
441,4,1:28.0,H. Barnes misses 2-pt jump shot from 3 ft,,111,124
442,4,1:26.0,,Defensive rebound by R. Westbrook,111,124
443,4,1:15.0,,D. Waiters makes 2-pt layup at rim (assist by R. Westbrook),111,126
444,4,1:15.0,,Shooting foul by L. Barbosa (drawn by D. Waiters),111,126
445,4,1:15.0,,I. Smith enters the game for R. Westbrook,111,126
446,4,1:15.0,,P. Jones enters the game for K. Durant,111,126
447,4,1:15.0,,J. Lamb enters the game for S. Ibaka,111,126
448,4,1:15.0,,D. Waiters makes free throw 1 of 1,111,127
449,4,1:01.0,L. Barbosa misses 2-pt jump shot from 10 ft,,111,127
450,4,1:00.0,Offensive rebound by H. Barnes,,111,127
451,4,1:00.0,H. Barnes makes 2-pt dunk at rim,,113,127
452,4,0:49.0,,J. Lamb misses 3-pt jump shot from 24 ft,113,127
453,4,0:48.0,Defensive rebound by S. Livingston,,113,127
454,4,0:43.0,J. Holiday misses 2-pt dunk at rim,,113,127
455,4,0:41.0,,Defensive rebound by I. Smith,113,127
456,4,0:19.0,,J. Lamb misses 3-pt jump shot from 24 ft,113,127
457,4,0:18.0,Defensive rebound by H. Barnes,,113,127
458,4,0:10.0,L. Barbosa misses 2-pt layup from 1 ft,,113,127
459,4,0:08.0,Offensive rebound by H. Barnes,,113,127
460,4,0:07.0,H. Barnes misses 2-pt tip-in at rim,,113,127
461,4,0:07.0,Offensive rebound by H. Barnes,,113,127
462,4,0:07.0,Shooting foul by P. Jones (drawn by H. Barnes),,113,127
463,4,0:07.0,H. Barnes makes free throw 1 of 2,,114,127
464,4,0:07.0,H. Barnes makes free throw 2 of 2,,115,127
