,QUARTER,TIME_REMAINING,UTAH_ACTION,NEW YORK_ACTION,UTAH_SCORE,NEW YORK_SCORE
389,4,3:28.0,,C. Anthony makes free throw 1 of 2,91,86
390,4,3:28.0,T. Booker enters the game for J. Ingles,,91,86
391,4,3:28.0,,C. Anthony makes free throw 2 of 2,91,87
392,4,3:02.0,T. Burke makes 3-pt jump shot from 23 ft (assist by G. Hayward),,94,87
393,4,2:45.0,,P. Prigioni makes 2-pt jump shot from 21 ft (assist by S. Larkin),94,89
394,4,2:22.0,A. Burks misses 2-pt layup from 2 ft,,94,89
395,4,2:21.0,Offensive rebound by D. Favors,,94,89
396,4,2:19.0,Turnover by Team (shot clock),,94,89
397,4,2:19.0,Official timeout,,94,89
398,4,2:08.0,,T. Wear misses 2-pt jump shot from 18 ft,94,89
399,4,2:07.0,Defensive rebound by T. Booker,,94,89
400,4,1:50.0,G. Hayward misses 2-pt jump shot from 5 ft,,94,89
401,4,1:48.0,,Defensive rebound by Team,94,89
402,4,1:48.0,,J. Smith enters the game for T. Wear,94,89
403,4,1:38.0,,Personal foul by T. Booker (drawn by C. Anthony),94,89
404,4,1:38.0,J. Ingles enters the game for T. Booker,,94,89
405,4,1:38.0,,C. Anthony makes free throw 1 of 2,94,90
406,4,1:38.0,,C. Anthony makes free throw 2 of 2,94,91
407,4,1:15.0,A. Burks misses 2-pt layup from 2 ft,,94,91
408,4,1:14.0,,Defensive rebound by J. Smith,94,91
409,4,0:54.0,,C. Anthony misses 2-pt layup from 2 ft (block by D. Favors),94,91
410,4,0:53.0,,Offensive rebound by J. Smith,94,91
411,4,0:45.0,,C. Anthony makes 2-pt dunk at rim,94,93
412,4,0:33.0,G. Hayward makes 2-pt jump shot from 17 ft,,96,93
413,4,0:31.0,,New York full timeout,96,93
414,4,0:24.0,,Shooting foul by G. Hayward (drawn by C. Anthony),96,93
415,4,0:24.0,,C. Anthony makes free throw 1 of 2,96,94
416,4,0:24.0,R. Gobert enters the game for T. Burke,,96,94
417,4,0:24.0,,C. Anthony makes free throw 2 of 2,96,95
418,4,0:24.0,Utah full timeout,,96,95
419,4,0:24.0,T. Burke enters the game for R. Gobert,,96,95
420,4,0:24.0,,C. Early enters the game for J. Smith,96,95
421,4,0:24.0,,Q. Acy enters the game for J. Smith,96,95
422,4,0:23.0,Personal foul by C. Anthony (drawn by D. Favors),,96,95
423,4,0:23.0,D. Favors makes free throw 1 of 2,,97,95
424,4,0:23.0,,S. Dalembert enters the game for C. Early,97,95
425,4,0:23.0,,J. Smith enters the game for C. Anthony,97,95
426,4,0:23.0,D. Favors makes free throw 2 of 2,,98,95
427,4,0:23.0,,New York full timeout,98,95
428,4,0:23.0,,J. Smith enters the game for S. Dalembert,98,95
429,4,0:23.0,,C. Anthony enters the game for Q. Acy,98,95
430,4,0:17.0,,C. Anthony makes 2-pt layup from 1 ft,98,97
431,4,0:17.0,Utah full timeout,,98,97
432,4,0:17.0,,Q. Acy enters the game for C. Anthony,98,97
433,4,0:17.0,,T. Wear enters the game for J. Smith,98,97
434,4,0:17.0,,C. Early enters the game for J. Smith,98,97
435,4,0:16.0,Personal take foul by C. Early (drawn by G. Hayward),,98,97
436,4,0:16.0,G. Hayward makes free throw 1 of 2,,99,97
437,4,0:16.0,,C. Anthony enters the game for C. Early,99,97
438,4,0:16.0,,J. Smith enters the game for Q. Acy,99,97
439,4,0:16.0,G. Hayward makes free throw 2 of 2,,100,97
440,4,0:02.0,,C. Anthony makes 3-pt jump shot from 25 ft,100,100
441,4,0:02.0,Utah full timeout,,100,100
442,4,0:02.0,,Q. Acy enters the game for S. Larkin,100,100
443,4,0:02.0,,S. Dalembert enters the game for T. Wear,100,100
444,4,0:00.0,T. Burke makes 2-pt jump shot from 18 ft,,102,100
